n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,optimal_delta,best_relative_mse
10,2.0,5000.0,1000,2753.7985067411882,2860.9082910062716,4507.413194533241,5059.864879402481,5204.078931365395,5308.667778930023,5811.098392772242,7228.926801727368,7622.646679832466,8504.470577713446,0.101,0.04479394268987001
10,2.0,5000.0,1000,1714.9817358800128,2813.693554872889,3813.356021720829,4378.252794245625,4500.144025240583,4748.997685214927,5033.591411423164,6369.293461851208,6975.981883529077,9115.183991081729,0.451,0.017036365314122677
10,2.0,5000.0,1000,1520.2187676456933,3000.4657526359465,3320.9823814939277,3569.8667552664274,3883.8655600539246,4384.971219852422,4742.809693431787,7869.991395405214,8952.193114328798,10026.041338557961,0.441,0.05777929506492796
10,2.0,5000.0,1000,1105.419182880194,3157.1606103426416,3161.130689308973,3598.95778239082,4783.066454999778,4962.602915365216,5327.862886503808,6088.208993266702,6663.785009888476,7077.923664534739,0.581,0.07819145876638306
10,2.0,5000.0,1000,3471.4546702812554,4693.694135017386,5455.626754253532,6295.280744853748,6548.483503828824,6983.17913952613,8871.064313451418,9136.532462883424,9140.550604437085,9750.107705533077,0.061,0.2513116042150795
10,2.0,5000.0,1000,1458.0300799160082,3243.5602924733007,4211.778216450084,4345.799708884299,4403.203166440935,5288.643023514623,5426.8509320065405,8564.923188983887,9635.525261641373,10321.596737670328,0.741,0.028894788236889787
10,2.0,5000.0,1000,2437.2226818088,2723.4977251689306,3031.477392422041,4534.435551372577,4823.789532516998,5458.201917364731,5959.802468501211,6158.235842875697,6192.827680836519,8531.509597380718,0.051,0.01631149855074623
10,2.0,5000.0,1000,1373.0264832611037,1600.347061144672,3012.9498235005503,4053.7258984726345,4511.670779282164,4551.975119182658,4697.7389622633,5480.452485874205,8289.428048368576,9778.065719409697,0.701,0.13826451556140554
10,2.0,5000.0,1000,1977.3557440548952,3275.1294614266367,3741.966205930141,4784.484644595246,5471.877446851627,6710.801922517339,7470.522576565832,7530.384535295772,8884.865708273406,15392.471621381537,0.111,0.1303438360108459
10,2.0,5000.0,1000,2060.389748036755,3267.122238179648,3874.9515098118804,4301.342613042649,4905.212946709558,5296.380175537803,5398.617358290729,7234.832285222923,7786.59479498606,9321.18631210086,0.251,0.0015052281545138142
10,2.0,5000.0,1000,3976.7504629002556,4119.664311397457,4977.5450671828075,5582.13014782357,5894.403324094508,7520.071577400618,8673.336057619585,8980.473403028243,9207.471603223916,9228.43717573414,0.011,0.8116396660936519
10,2.0,5000.0,1000,1359.6223636913737,2833.852729054678,3063.543580542646,3139.0068254019648,3920.378030592066,4614.853420731537,4664.953375656134,4932.034012144573,5261.192684252125,6520.08203906998,0.521,0.10546356144598618
10,2.0,5000.0,1000,1501.821140809641,1901.7426671084988,3367.6792662032103,3583.8682513524586,4420.685401596975,5296.037204070149,5482.5258407740275,5761.335056791415,6271.606569174251,12593.36904733949,0.291,0.11910848832316046
10,2.0,5000.0,1000,1583.8235944589615,2421.104893982403,2928.8355846223512,3420.4177869285013,4921.022715114724,6383.337800840512,6446.410922322118,7187.642726977751,7313.511343633561,7542.210291057074,0.341,0.07851114969070197
10,2.0,5000.0,1000,2290.2266670316694,2521.3668808181674,2648.108115455235,6048.8590969328225,6317.233807067881,6817.862685591053,7953.3416148575,8715.09830025712,8891.332183750012,11930.101637697006,0.261,0.07377313498807384
10,2.0,5000.0,1000,2520.5880774419675,4611.098009433915,5043.406294717253,5849.239985011966,5858.880891006823,6916.313687288385,7837.75252735304,7962.982544496829,8065.729032420043,8473.439646843668,0.251,0.1428103955592214
10,2.0,5000.0,1000,1554.9588057219814,1976.1769019548537,2826.317305976331,4324.263500142734,4414.339865362008,4644.4183463623485,4829.308951111754,5607.70459153892,5946.855419274945,7311.682183780906,0.461,0.07726559866456259
10,2.0,5000.0,1000,2595.326714663312,3205.01805465341,4655.936275763661,5384.518448633717,5512.558343516814,5738.663024546236,5799.200972656685,6350.363617574587,6640.638882048791,10396.666579040915,0.071,0.030035790605032534
10,2.0,5000.0,1000,3315.789823476561,3625.7796723221895,3680.4676713090043,4036.060212166865,5298.08567412869,6200.127603320582,6653.73813388998,7297.145100069011,7695.32204315019,8165.425201926796,0.011,1.9225274248171327
10,2.0,5000.0,1000,1950.0426723869477,2135.520010906156,3644.5271206661573,4368.1976533298375,4964.6237367545555,5486.731801765682,6148.6083004527945,6855.561752416188,8538.244379505815,11758.624805145653,0.161,0.0543430539001187
10,2.0,5000.0,1000,3484.305934627443,3492.572151440165,5802.918249930117,5982.821876491623,6186.244514345365,6225.655910223803,7073.278340382729,7468.346358110627,7665.982810427194,8676.512900644635,0.111,0.38086906512208907
10,2.0,5000.0,1000,2833.7779440174527,3858.252175761558,4497.004525304858,5466.168373520327,5789.567923694284,6428.856761156891,6735.795225490261,7002.088647864165,8200.98057928244,8479.830563167867,0.141,0.08440985486792495
10,2.0,5000.0,1000,3099.449382028962,3188.5683566840125,4265.326507804308,4539.75019457634,5081.137870869075,5526.31357014959,5987.826192209988,6465.572496034119,6495.416707830013,7085.700550656924,0.051,0.2761181166557365
10,2.0,5000.0,1000,2014.911623820765,3895.269481992987,4246.809187317418,5549.875959178794,6452.646490295246,6623.78879953992,7013.520298375653,7593.312303003605,8258.661819195748,12877.801483438941,0.441,0.06347154146231329
10,2.0,5000.0,1000,3393.326833812271,5533.371042141674,5771.791914461437,6067.106152221126,6388.0087576340875,6411.3934841810105,6962.262276896855,7301.751795504479,9017.977341495101,10611.809546266164,0.081,0.4423483687938949
10,2.0,5000.0,1000,1416.9758192557263,1787.2114534928137,3847.596572683958,3875.945980356295,5357.683940380769,5573.306211999786,5826.760051526827,5843.949082663239,7630.4988697156,8645.299379324697,0.831,0.05575030389535311
10,2.0,5000.0,1000,2695.3208533676548,4969.616798341499,5949.3719121307195,6462.832839434743,6925.563309247122,7582.489832005763,8008.620503835443,8753.005405707978,9337.041110372025,13398.071253409364,0.271,0.21483789778958107
10,2.0,5000.0,1000,2623.647828919661,4845.429827776945,5807.900691714924,5813.031377925022,6527.033384219901,6813.556285873337,7229.527635712293,7634.395678753389,8149.000229115493,9778.451507918979,0.251,0.2359112071985826
10,2.0,5000.0,1000,3733.266279504597,3902.4929962294223,4370.027770455632,4854.377935520972,6124.908111786765,6215.766903738519,6485.064200467311,6546.7041626474365,6945.554925941509,7527.867191841075,0.021,0.7152969058136743
10,2.0,5000.0,1000,3196.472893207661,4447.892596366411,4677.276017345298,5726.93965670811,6884.965080483958,7139.735238105282,7258.403607765784,8058.949952217913,8626.630874928165,8997.679107499178,0.101,0.17743253808768283
10,2.0,5000.0,1000,3855.5898041948944,4415.352754189107,5510.547929909546,5609.9404207651005,7494.45228854081,7752.898560140676,7831.208985476701,7906.436810610828,8213.124798951374,8694.727950776552,0.051,0.4734902784722151
10,2.0,5000.0,1000,1860.8740777089288,1905.6275205118504,2937.5447572045537,4159.7226603833615,4475.3903767906195,4672.289789510567,5120.127702258469,5783.26914408066,7617.115271216108,9233.22618173666,0.161,0.052976092910474754
10,2.0,5000.0,1000,3081.727334620629,3441.2645941168325,3566.216579349703,3586.3178816254167,6300.748162820291,7243.621888793805,7732.550229299616,8154.40850787522,8477.461482608616,9520.285192771958,0.041,0.05904422635162939
10,2.0,5000.0,1000,1478.6351273854127,3509.2638805181195,3619.010349512219,4359.459122180114,4485.280596384562,4882.573231035354,5940.017815634043,6440.7725508852445,7142.650062474999,8017.220974917962,0.541,0.021032256746388516
10,2.0,5000.0,1000,2147.1318829869483,3785.437010046208,4033.429808542053,4347.85874438075,5791.85675295847,5811.69591206214,6540.5054296439575,6669.7788237487,6883.257210923693,8951.035451587577,0.291,0.013231118122596745
10,2.0,5000.0,1000,1445.2938664525961,2570.330475166524,2693.011126031276,2869.017778514014,4060.2410999391504,4060.655643535668,4948.195037742173,5895.466413729865,7455.682303490018,9535.664403616036,0.391,0.107621800854733
10,2.0,5000.0,1000,2080.368828571987,2936.4216804378,2956.0915576381212,3238.321144714952,4836.373855649001,6001.0526720814805,6426.4874002910965,6848.696465751282,6869.230244874002,7091.578847141335,0.081,0.010785787639946426
10,2.0,5000.0,1000,1767.9343509105738,2078.6057974942114,2170.9823642532056,3125.720857693964,5399.917734025418,6347.369937017207,6987.931991462437,7806.136553003918,7856.534666667605,8063.071315364634,0.171,0.08034021126996435
10,2.0,5000.0,1000,2637.6808825660773,3567.5949992131164,3885.0144099011154,4398.252745925699,4724.581809379718,5123.118480127516,5326.080496765804,5872.277939428333,6189.794410922948,6986.887719792771,0.131,0.20912044629598403
10,2.0,5000.0,1000,1831.6668590144636,2318.5030504789497,4247.792401079798,5150.996812901793,5418.875781084547,5491.584262129478,5522.673473167173,7879.770428097633,7902.298846104586,7933.932671717937,0.441,0.007347584128240773
10,2.0,5000.0,1000,1814.3102284526235,2118.1132960850146,3390.0322573487874,3540.8265437718446,3749.3216497264257,5284.998149549672,5575.962998538887,5948.160819051017,6501.920115804123,8761.970339244122,0.151,0.0511146829095965
10,2.0,5000.0,1000,1987.760657666488,4082.6803427455775,5455.213117531422,5549.213489012984,5956.2835562877835,6102.428968241399,6180.072050785364,6883.137819120363,7659.8566198437275,8027.926466684534,0.301,0.2577458851991115
10,2.0,5000.0,1000,2124.8318807842843,2285.3268738713414,3675.597173686083,4588.973777690313,4653.681132129028,4726.20383279689,5267.799301336912,5602.880080629996,7109.082695625601,9783.708911491764,0.101,0.011149186928996769
10,2.0,5000.0,1000,3135.815875549734,4453.098261999548,4558.768948085648,4786.3391048888,4898.825573164964,6243.784033046612,7079.9445645271535,8097.448329467509,8099.012815977045,8662.530277234706,0.021,0.15827838934255206
10,2.0,5000.0,1000,1315.3571916881483,3222.0758488242095,4549.273907880897,4597.189635462377,4775.588667156939,4806.219446122159,5010.12796609452,5466.434969488766,6854.856746483916,8703.331121536114,0.431,0.10142311299200897
10,2.0,5000.0,1000,3039.4590223601854,3160.994759452573,4496.0356118728905,5286.300227748459,5383.0014449869595,6381.810398655303,7464.874357255774,7863.234922705448,8518.083274833687,10840.711044444506,0.011,0.05514506907536013
10,2.0,5000.0,1000,1519.2383646477044,3804.237267468847,4064.093582110789,5402.216423847414,5424.59100898288,5638.864097222101,7240.696470303558,7326.5970474737605,7479.714391341965,7550.100979867568,0.451,0.05543349123319409
10,2.0,5000.0,1000,1965.2041272987758,4147.024306862074,4305.887919784689,4603.989347832432,4958.421013223027,5806.562634407875,5847.794506909334,6080.745341615235,7432.9828986164675,9735.332923536216,0.321,0.034784721624427244
10,2.0,5000.0,1000,1142.1761236275759,3242.170179052667,3385.814153805016,4079.818635458001,4895.155206793337,5283.351643307476,5721.21565472078,6425.413455629966,6978.995913088422,7684.422737272631,0.611,0.04978401279766047
10,2.0,5000.0,1000,2247.9561873636944,3416.406051262932,4238.021059353765,5486.47609806609,6759.358401195261,7275.631326825507,7634.997659535432,7704.100625980016,7990.264419868277,9278.286858906875,0.311,0.04036357647059834
10,2.0,5000.0,1000,2125.9172647293103,2600.5651818940933,4725.659131177397,5420.601990791052,5661.741733996514,6124.1612657764745,6935.925547533194,7301.905172000799,7317.989527476971,7449.093508162103,0.331,0.00830011401566044
10,2.0,5000.0,1000,1744.505162731377,2205.485699465541,3787.134426415311,3845.4120919652005,3984.436209186439,4129.275231669584,4134.5653106905165,4591.039409773211,6628.008523428706,7078.943368081351,0.271,0.07046293702626316
10,2.0,5000.0,1000,2906.3744035466816,2926.824755056599,4968.414865660864,4988.931332392877,5592.7625133244655,6207.781023402217,7297.217483347495,7595.017224397295,9486.771628798415,10590.038993491116,0.081,0.04252282794139729
10,2.0,5000.0,1000,2559.8413357583713,2601.296676138507,2792.9762655532877,3660.452413001001,3800.5211417050728,5670.365512185412,5849.784666119134,5852.257309254447,5886.912305303304,6721.889965670507,0.041,0.09087814245104443
10,2.0,5000.0,1000,2017.2898960188181,2427.037576691341,2952.226512288862,3821.521558489794,5556.833665171745,7144.790776871049,8589.279357266227,8894.670924994442,9530.588110029072,9909.902903255073,0.061,0.10295469846096622
10,2.0,5000.0,1000,2983.751692927469,3266.42427735391,4868.627426276187,4896.8087241562225,4915.943115802206,5141.985526715101,6091.224055440264,6316.137976982236,6900.371975371873,8392.118493988412,0.061,0.18718971574237814
10,2.0,5000.0,1000,2683.8268994716364,4364.218483508912,4599.558992918536,5446.053096697747,5942.303120764692,6347.354413105605,7079.51315071443,7088.898636885735,8425.026237393715,10819.820876807147,0.161,0.06751665151741477
10,2.0,5000.0,1000,2505.2239751946236,2696.582055537805,2861.0284542701297,4630.31475009812,4716.09157487176,7100.676237034901,7277.282660934227,8038.816051324861,8501.973234721921,10606.408834614454,0.051,0.019283380019056936
10,2.0,5000.0,1000,3830.055156227289,4398.626170685704,4541.911314540397,6246.519772937953,6913.568521872876,6947.91417310659,7629.4504638911085,8649.341300482884,9151.846999948639,10119.555809162675,0.011,0.3284891259580004
10,2.0,5000.0,1000,2145.448904723172,2778.6809119694044,4445.428835370161,4574.3347634644115,4718.111471237477,4887.090337804557,5308.954465813581,5321.009497288174,5902.845591894892,9128.105426329945,0.161,0.02852285037403211
10,2.0,5000.0,1000,1798.1211825683672,1864.20395256552,3461.3154407864304,3948.3356462940096,4318.004129476409,6116.328723756777,6705.594331657222,9117.915550452115,9607.31232205454,9704.443657769694,0.211,0.09925003435239835
10,2.0,5000.0,1000,2735.9405363179258,5120.022134962416,5178.393167137798,5251.869979020419,5352.289048165138,5445.161463996508,5831.900613700412,7049.506648360358,7126.289169066304,8190.076148753994,0.151,0.7008913687161122
10,2.0,5000.0,1000,2352.042399759995,2614.4609026128974,4263.396220023291,4824.35572257962,5716.500368489955,5950.101543853873,7511.938338938334,9046.696326747113,9171.309113627356,11008.193130089781,0.131,0.05816071799149053
10,2.0,5000.0,1000,1316.7832073786942,3140.7735246240436,3297.4664278417195,4039.335130022781,5271.417616850262,5327.935833249214,5534.408527968609,5610.201713628039,7343.603245174445,9259.382088211813,0.721,0.015986011042250513
10,2.0,5000.0,1000,3997.729189826617,4231.156814586997,5116.623752793943,5715.556340768544,6231.094113545813,7399.190204754719,7698.580844518605,7971.465810357475,8486.885973617642,9052.925360067435,0.011,0.5662218201365985
10,2.0,5000.0,1000,1857.6402027238487,2992.3771540812113,3169.8918686259,3780.200247426942,4868.938505272052,5651.637109482441,5704.4355359797255,6442.508566414131,7318.7056464512825,9327.311240701543,0.301,0.020482261049171432
10,2.0,5000.0,1000,2278.904374432179,4344.886347731781,4443.864898875001,4661.931664987083,5309.0303597055,5755.353345881484,6571.6272499718025,8599.86391534832,8888.198584039848,9201.729577968015,0.251,0.029625806366855374
10,2.0,5000.0,1000,2287.9506850403145,2889.3727307260483,3296.335383531443,4715.474181276633,4840.086092815447,5267.8799232499805,5580.258463055527,5671.166820458288,6922.514548878016,8810.515635349211,0.061,0.008636730100380617
10,2.0,5000.0,1000,1587.7934443934446,2534.1846177795755,3701.440051855171,3851.7043584351804,4287.657190082629,4431.734946356232,6374.236479008478,7589.078028516971,8879.00913984319,9515.237191846963,0.511,0.07222729411943109
10,2.0,5000.0,1000,2375.4327197313114,3036.0250293554477,3252.290671242135,4263.504241967385,5400.89007387779,6418.189951666439,6715.591990990712,7013.459438172658,7509.87815042999,7621.096065948171,0.081,0.0012348886471115574
10,2.0,5000.0,1000,1242.4092237319082,2466.763431819747,3100.438028770016,3122.543311146775,6456.279295838112,6886.486490270262,7457.584207806621,8223.537301046279,8316.756701649632,9170.252060074905,1.001,0.13773815637000061
10,2.0,5000.0,1000,2041.942138303893,2916.8914282577944,4529.978017948729,5292.814645861659,5294.304612905715,5674.439048827882,6550.216897896961,6710.0735929894745,7296.248923310011,7925.3871399003265,0.361,0.005313229961797874
10,2.0,5000.0,1000,2583.1413456513665,2704.4956337655212,2779.723960601645,4317.405705685512,4800.446305762718,4835.848766244754,8207.280242631554,8323.367335180821,8369.69795673666,9275.14579597754,0.021,0.06808711411976695
10,2.0,5000.0,1000,1522.3479482860084,3665.589734499938,3802.823017284546,3850.6318697721545,5286.988223372535,5842.831682908158,6346.388554733477,9058.271369139056,9640.35894194773,10128.632667084945,0.721,0.030208971318499974
10,2.0,5000.0,1000,1764.322117218609,3325.5516551270666,4763.333465897906,5128.866761264171,5533.932118199396,5682.938612532691,6204.904063417874,6304.652597932925,6510.183654864025,6753.227192933855,0.331,0.18241819405851298
10,2.0,5000.0,1000,2965.3510676897554,4184.001172212782,4814.181621749598,4835.619116454438,5557.884992464575,6502.13142679845,6846.405064166509,7999.101023021357,8166.959979337589,9698.148134192303,0.051,0.08892552099093264
10,2.0,5000.0,1000,3126.782610283176,3579.965138333127,4910.032865663767,5242.516093506583,6037.517292031848,6356.854287674533,6864.820707655585,6877.650795603298,7393.8171764160115,10174.057468921408,0.021,0.1044101641516386
10,2.0,5000.0,1000,3116.1669374805906,3908.1708686937886,4651.474587742821,5850.670793050761,6029.092539452342,6138.299625902526,6678.032557137149,6973.345797146381,7166.491723360587,8421.481818973742,0.101,0.22302103927850042
10,2.0,5000.0,1000,1986.165843272664,2389.4635604343757,2705.7178976242576,4715.444937947746,5176.785781026795,5763.787592749843,6462.981916035288,6764.271076302474,8040.782891872278,9140.153568502865,0.201,0.02979047576260649
10,2.0,5000.0,1000,2773.9501870235836,4461.783772659759,4546.465528801157,5508.144328961353,6618.96933080959,6999.468890040225,7080.4885615463,8223.06680102331,8457.077175179147,8650.249884379335,0.181,0.1111275569518673
10,2.0,5000.0,1000,1569.1730882359152,1670.0777915013055,2066.270841111505,3812.6789884135987,4173.853407350756,5242.11699437972,5775.619560642479,6425.216681155301,7347.691151498244,10672.569440072013,0.201,0.1344228446856286
10,2.0,5000.0,1000,1990.5870453547018,2012.8741497445517,3795.702013091336,3846.5461490820153,3883.505948653997,4651.973567783254,6084.382423533358,6118.096766933097,7162.856923368873,10038.751639053515,0.131,0.029024649338145764
10,2.0,5000.0,1000,1582.4658553435315,2908.4121881260744,2979.9639971484944,3368.592662328212,3960.6140560369145,4140.320699725081,5795.8537296997765,6256.481370228894,7181.6520524604,7776.344267462029,0.421,0.050459980915354544
10,2.0,5000.0,1000,1855.560075763537,2909.7861220899013,3572.033980674527,4031.3621624274565,4456.537595557646,5664.187583537286,6056.574395473074,6687.271409207127,7874.798895909541,8256.206550560211,0.381,0.016935222233795632
10,2.0,5000.0,1000,2215.351423731673,2860.384193112742,3584.0218807413553,4119.308560380523,4788.508901977182,5554.323390140473,5717.810260821715,5730.672087224478,7129.350005180509,7588.558999806772,0.131,0.011633061907240172
10,2.0,5000.0,1000,1250.3237123762408,1907.0609898018452,2543.528932266214,3687.43636727455,4186.281361043601,4273.570096655713,4615.0791673057665,4827.53085410689,5545.926695097785,6784.509579902099,0.781,0.15091636779590561
10,2.0,5000.0,1000,1813.8497475928805,3333.532665698696,3650.075200930722,4069.1878008990634,4743.274704615042,5325.247497498175,6586.128647935191,6884.824409451431,7807.045311789249,8902.50746612484,0.471,0.007377271302495431
10,2.0,5000.0,1000,2135.9014137827876,2787.3890139019313,4039.261926461585,4655.0121593157855,4727.290511940479,4983.357708947026,5110.957421248787,5674.429678901693,6077.92024845156,6372.417428904381,0.241,0.09395816630179338
10,2.0,5000.0,1000,1809.0119143566458,3023.3100412912954,3487.58728549744,4696.8741008404595,4725.791646419164,4954.653408685967,5821.8577882234085,7003.373736485949,8298.307098056932,9260.677322581063,0.431,0.01884869558437608
10,2.0,5000.0,1000,1672.9359476602708,3036.1418671023093,3141.0906600747157,6258.463759409503,8207.501684479907,8213.134720498718,9039.017936484668,9583.437813972296,10279.170631642288,10734.04447619971,0.861,0.203186195570475
10,2.0,5000.0,1000,1607.4253529272128,3084.880011277488,3314.129262976911,3943.353661467914,3988.610619074736,4875.6110517716015,5692.264796424508,6236.690297971284,6483.25085760753,8056.179089319373,0.511,0.025518018601894066
10,2.0,5000.0,1000,2629.2260572844903,3161.786017997502,5115.362014343744,6028.241572774536,6255.255336383009,6373.828204130749,7397.979280010349,9076.237485450396,9169.183230942906,10774.95504441573,0.221,0.07596833067382296
10,2.0,5000.0,1000,1352.8658551592548,2679.683510409705,2805.72262051932,3390.1506680216016,4803.974186327403,7258.5242581512775,8085.562552844813,8629.309383958675,8878.619992578817,10678.722280629469,1.001,0.16088700367731384
10,2.0,5000.0,1000,1266.0247550918687,2645.749623091,4017.1871801284283,4383.121132645309,4485.493693042959,4657.283784945644,4957.88495158547,5081.874204588534,5332.544790178953,8655.020829951276,0.511,0.06562103465046389
10,2.0,5000.0,1000,1366.2073335462724,2669.420217757027,3641.321789105914,3696.9637043229372,3814.460751490703,3978.102019747992,4083.234513840804,4745.874949412568,5725.835529272138,6847.388983787733,0.461,0.12081772883317579
10,2.0,5000.0,1000,2921.786369749309,4205.07350156523,5363.083591833603,6043.696611353052,6534.481909658736,6708.955405793885,7254.697555860501,7278.479954615374,8442.580262225429,8819.992069715063,0.181,0.17714923624852513
10,2.0,5000.0,1000,1732.921674878374,2883.5619846143063,3105.08966169771,3215.589121238631,3415.0372989615425,3613.4284597859464,4423.621261598804,5382.6351270237255,5529.11380346048,6319.87266574035,0.231,0.11267568161407264
10,2.0,5000.0,1000,1290.5598499547161,2487.8866912041694,2802.0078558686555,3275.8482027056166,4760.266685563418,4895.948863088135,4915.483912498035,5468.978256821884,6596.355929853468,7034.016316652544,0.781,0.08514437792172416
10,2.0,5000.0,1000,1638.8937333797517,3844.0328311213602,4852.374842167878,4983.654791182098,5059.267625293491,6177.234774119549,7093.265070523219,7424.185719979248,7960.813848197712,8678.944649386614,0.491,0.031964749407398685
10,2.0,5000.0,1000,2905.1630085517168,3792.7218281838136,3928.39068862152,4940.492526941125,6028.390406563734,6169.543072305098,6214.257028916327,6738.790499591944,7863.101385151243,9029.850823954457,0.041,0.07553320119424396
10,2.0,5000.0,1000,2093.0377640038632,2597.5756683225536,3856.5142014805283,4977.9798694032825,5636.422057235475,6072.739819993842,6347.419418538354,6929.4963660706635,7958.6370349651825,12100.468594969498,0.171,0.041667763604347784
10,2.0,5000.0,1000,1578.5414844856741,2715.4393237782906,2776.989882837118,4376.536373932398,4495.219608301466,6108.889304199885,6147.799607293845,6800.7796063598835,7177.026858224574,9559.229710605865,0.571,0.059952961553336744
10,2.0,5000.0,1000,2746.6851860251913,4955.37416626465,5235.804837801189,5354.419223592608,5562.8965767685995,6076.607193124807,6419.254386496453,7134.79182189021,7190.8913128771355,8812.007242700114,0.171,0.3998104370361269
10,2.0,5000.0,1000,1805.5064281109555,2906.7509996299677,2956.4773488554756,3210.872174010039,3853.9672771188575,4027.016822808414,5882.337926066041,6097.131669352799,7025.788707968095,8899.22713289169,0.061,0.04182792357406608
10,2.0,5000.0,1000,1807.6719138746894,2575.1337416390393,2717.528020769224,4149.453176806939,4214.350340557832,4389.114246775152,4983.34785524785,6867.127308977357,7727.833538860409,8746.453633222178,0.061,0.04660326855185029
10,2.0,5000.0,1000,1555.4985807627397,3341.4693030290737,4907.5096636056005,6238.508249302101,6444.2909282331975,6535.173371476102,6964.199954106761,6971.149738444657,7441.995134390356,7615.512947825418,0.361,0.4041873098750989
10,2.0,5000.0,1000,1953.2664009892997,1985.0621007586176,2975.1098293812697,3861.9698196398485,3919.0636793928634,4091.928663986479,4247.321688270113,5239.3435728403,5498.182451543261,8792.77632463393,0.011,0.06923735378054732
10,2.0,5000.0,1000,1645.6757654112143,3268.903999079751,3325.6645797116253,5332.2003352907695,6095.72577999182,6209.318688413943,6360.785642508419,6801.0856441121205,7609.490819852449,10479.653036470123,0.621,0.016793451756158283
10,2.0,5000.0,1000,1746.0192469470207,3375.9564971847262,3571.4083428477106,4307.129536062327,5383.844015645403,5478.88777381321,6527.414869516531,6547.454376468464,8785.302315834982,10964.441460874166,0.541,0.028975838256059414
10,2.0,5000.0,1000,1183.178333382492,2716.5068914105173,3891.8396034857683,4476.771294146377,4763.374793658379,5086.412538975283,5886.254351663943,5942.71929552476,6632.992478023794,7359.479468238806,0.581,0.07695275044978797
10,2.0,5000.0,1000,2468.877667833457,3413.1211375785992,3739.0506952416517,3837.748716616548,4184.449300195332,4770.535572214146,5981.7728893513995,6435.746613558381,6574.808341866239,6968.647470205599,0.031,0.08122323367480697
10,2.0,5000.0,1000,2345.534219507137,3519.089712682566,3879.4992460224485,4269.465159101647,4828.140498941531,6016.942935564818,6654.771762802322,7044.429347830609,7106.71640757398,7404.559584608499,0.141,0.016085160284913996
10,2.0,5000.0,1000,1223.624162055252,2135.7842537770857,2167.859659946076,3370.4720846239,5893.226237826524,6233.451807326126,6447.850907795177,6631.30025589784,6783.505575605906,7368.591661950764,1.001,0.1270017129135342
10,2.0,5000.0,1000,2663.1308964056307,3432.7273882985573,3447.535813657791,5579.249016172428,6066.02569630298,6178.425936434778,6319.672160208335,7117.463837758932,7957.657149320292,9707.055728435904,0.101,0.02152165381904821
10,2.0,5000.0,1000,3497.8166829743827,4557.633137668844,5157.432492781112,6614.110311769209,6656.764423619259,6689.726283390475,7355.432603880359,7398.189973232662,7803.132421438335,8380.773082758195,0.091,0.49615125465414217
10,2.0,5000.0,1000,1621.3106358760842,1860.0356100840572,3466.9498562993253,4306.69621652899,4454.921357477364,5542.662947367784,5924.491256566526,6578.632567000415,7171.232881245567,7429.036324517729,0.521,0.05472670009862836
10,2.0,5000.0,1000,2136.6734733379253,4045.269162467014,4447.539379064883,5534.227567114162,5920.741503965166,6433.424074618158,7222.423183966927,7437.811562964227,7490.647269050011,8992.925410953405,0.371,0.03836184074255651
10,2.0,5000.0,1000,1539.9882856200065,1720.6295083176349,3824.6143813835856,6544.201430595612,6794.6168127120645,6920.991399043487,7127.130409596984,7291.290174919581,7811.012367637952,10291.404163762902,0.641,0.011060306666182799
10,2.0,5000.0,1000,2238.589628890142,2346.6756899257107,2517.5696575734273,4180.346882509741,4201.935136905767,4422.669990999806,4957.751929222366,6136.471519616404,6692.316708425742,6697.404438617037,0.071,0.05238706171416652
10,2.0,5000.0,1000,2316.293523983909,2698.7554516281866,2722.179909791703,3903.179704904341,4259.148056344885,4733.56119277478,4985.105075360362,5187.889097674739,5734.64105513359,7125.427762098071,0.021,0.08405382587541713
10,2.0,5000.0,1000,2891.6980191056755,3365.4310032733133,5506.322220567385,5786.198380746226,5798.339572655345,6675.560873964852,6692.216464835773,8278.752045929294,10174.04128072068,10223.690419296834,0.121,0.07792196562397304
10,2.0,5000.0,1000,2288.964198236192,4168.251787841251,4328.469515856883,7155.164370932597,7324.86119778219,7934.020424960461,7991.478697032066,9732.768813706765,10091.51596580721,11463.99407361159,0.431,0.17902777071327225
10,2.0,5000.0,1000,1581.1895998894395,2747.337375344072,3935.0852864225853,3954.6013075332235,4143.187192616879,4361.449112394417,5167.129055834153,6319.867005399872,7052.5917857969935,8067.155077730297,0.521,0.026925300230426004
10,2.0,5000.0,1000,3683.641536980703,4418.712596581221,5030.1078962193915,6182.060281364605,6474.613888603456,6722.086622052407,7375.109561403215,8319.84177926036,8515.122918621515,9058.470796661453,0.041,0.33988716164485855
10,2.0,5000.0,1000,3611.5931187514384,4615.312478286125,5196.416040428046,5404.898885227437,6758.737791313405,6814.330455305729,7104.093958059602,7165.655824851682,7563.631181074251,9223.22691012495,0.041,0.43342677338756147
10,2.0,5000.0,1000,1631.7857652994971,3579.331085683321,3845.4620589358683,4426.924274299959,4758.0038829195655,4969.987944005019,6350.511546440645,7322.272846177993,7791.279583512566,9719.475277029598,0.571,0.00212523991245701
10,2.0,5000.0,1000,1676.8591495098108,4663.022697401182,4871.3482588436855,4872.645637159079,5190.620527771036,6437.648446825479,6515.279863890619,8187.493678558101,8772.367815310592,10803.024280461574,0.441,0.05519117077055701
