n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_mse
15,5.0,100.0,1000,1030.4290702835847,1051.9582524481239,1073.8051705086482,1084.3319153032437,1085.202409485754,1086.4904148307235,1089.880597999721,1096.6663985349921,1096.7671224928229,1096.9950407549206,1102.5332524346027,1104.0859645311753,1106.565363124541,1107.2145768946807,1118.6377300955576,0.14,5.044022025438837
15,5.0,100.0,1000,1038.334708450045,1062.6510581454809,1066.1695752050055,1074.5144688652797,1086.6847806858295,1092.0879990080464,1096.766816079024,1097.6399763324055,1100.744484024402,1100.761525824552,1101.8722196877632,1104.7419008709821,1111.6171385080195,1111.8393732991874,1118.1589591125992,0.1,1.7428929186896944
15,5.0,100.0,1000,1062.4316237803678,1064.4889542263684,1072.93270376655,1084.6988557731984,1085.142030535949,1086.1019475218143,1089.9851582484173,1092.4059641723197,1096.5284554892773,1099.871979718536,1106.8111621417672,1110.5227127511353,1114.467714761128,1126.053576540774,1134.5396147391727,0.01,1197.6582369492342
15,5.0,100.0,1000,1064.3491680929196,1076.5704157576736,1080.7150467630072,1084.0214690745636,1085.1744091478145,1086.5728217410756,1091.1241639385685,1094.854192047681,1102.1935874799592,1102.2840691007448,1103.079443217127,1108.9752981786246,1109.9744089989256,1121.0394930908117,1128.8925940366228,0.01,1198.678107343348
15,5.0,100.0,1000,1031.0384211284922,1036.090120659919,1044.2806506914976,1064.7932503976167,1083.3763675472485,1084.235724558006,1084.9735364290932,1086.825880204183,1094.4596793547908,1095.249934171821,1095.735188964916,1110.9366909907126,1112.2170598991765,1112.545262045413,1116.7886399755887,0.14,22.59034858927661
15,5.0,100.0,1000,1061.5908309652425,1071.8713360075467,1075.6904543885698,1076.1786998980635,1076.546668148463,1080.1184061680585,1081.4645554612348,1084.0030385070395,1084.0133779285661,1090.5475073141533,1092.7068775893133,1097.509052438924,1101.1267177292161,1111.0234503396896,1125.9006665555553,0.01,6093.418470776131
15,5.0,100.0,1000,1038.8578117783138,1053.6032913728745,1054.4776448149305,1067.8653318121874,1077.9850089110232,1083.5105963473454,1087.605834690496,1088.1045686899092,1092.261612545767,1099.6339186941798,1102.8578927052044,1104.2078663612126,1106.5771540550647,1107.4099352558296,1109.33805275754,0.07,20.214979999191844
15,5.0,100.0,1000,1054.7985540355987,1064.4659082332594,1065.3566808621774,1076.6794698969402,1076.969247241853,1083.7052036614791,1087.0979528504183,1094.4383325362433,1098.0963826189081,1103.8640832882675,1107.1062014620927,1109.231095031824,1112.5647982866678,1122.8174446474923,1124.0225610151922,0.01,375.12942890928724
15,5.0,100.0,1000,1038.525364616598,1061.1576511850135,1064.802411004878,1065.6117230764019,1072.016708048334,1093.0630263037272,1098.04421258055,1103.5694417449051,1104.4737122175547,1106.3385659374997,1107.8199626272701,1118.5535448536516,1119.185643000402,1119.2194333693171,1131.03765591733,0.11,10.740377255556808
15,5.0,100.0,1000,1050.7600647436868,1066.2376556182612,1071.0955154485819,1073.349524195284,1079.393664619878,1080.3753996970586,1088.754569193633,1094.099237245948,1097.419034599731,1100.7548219860873,1103.520162823147,1110.0352733295595,1120.9268578138553,1123.7969647119796,1131.2609978878627,0.01,75.14716847644607
15,5.0,100.0,1000,1052.5376390751328,1056.4231359386354,1058.4746197709367,1063.6850987082805,1084.6643579404777,1086.1262785548608,1095.7633052300905,1098.5204213283382,1103.1904200443628,1103.5528625436004,1107.7154134972943,1111.71693172787,1111.9045313565189,1113.3769245321562,1123.0416826956753,0.03,0.7820233749602699
15,5.0,100.0,1000,1040.643313255269,1049.53192633927,1064.9180591304018,1066.4146803085976,1069.743761463248,1071.282530746788,1080.159586895556,1084.925544017625,1088.1807893589391,1092.3387826144087,1096.9600207905307,1101.057552211992,1102.2446313011521,1103.7247415837953,1106.6160292705163,0.04,56.621204078388544
15,5.0,100.0,1000,1049.6760639520803,1074.9466062091371,1078.4299584087346,1080.526023788235,1081.7948513080385,1084.9153751100519,1088.1819251460252,1088.695509040015,1091.884664086176,1093.108910641235,1109.4754602056405,1111.188000342068,1111.3609685473118,1117.3799361511733,1117.4883924936046,0.04,26.59949492767658
15,5.0,100.0,1000,1054.5097213125641,1068.636599149821,1069.0423556686915,1074.5511781428386,1078.1492082507687,1083.0108898584942,1085.331872563594,1090.6223921123333,1091.591341913464,1091.896948195807,1100.15140118827,1102.5607582486707,1111.5260754222375,1115.9377214561148,1118.3293373143067,0.01,359.83561423968973
15,5.0,100.0,1000,1050.8915174846607,1054.3786988711563,1061.4465974687864,1071.1435535777014,1074.4376212194638,1088.8212706765717,1089.650333733194,1098.5336947464732,1100.2861520998076,1100.3846143865937,1103.3652316341327,1103.602080085707,1105.176254589619,1114.6274943708106,1124.6800128393538,0.02,53.281866987205134
15,5.0,100.0,1000,1058.231150131277,1063.1602254710897,1067.1466853708991,1070.3185608634951,1072.4180803129145,1081.058417877961,1085.138662912465,1089.5423212590542,1096.255985601409,1098.3013168988377,1099.916619345508,1104.0295018825645,1110.9729897719594,1111.9020987906003,1122.152706000135,0.01,5093.577020703968
15,5.0,100.0,1000,1049.5775676330898,1052.2255779931459,1072.9630586775784,1077.858193252998,1085.8603402024123,1086.14880960639,1092.591537487042,1092.890688145079,1098.032687132744,1102.1272764145062,1102.5394345061425,1112.4162983184603,1113.708353932341,1114.0265218483582,1130.8887126513155,0.05,1.2249661816843276
15,5.0,100.0,1000,1053.9053086364372,1059.3808875062132,1070.4392811651055,1072.0292826843845,1078.3595708164733,1087.8452005973215,1093.9127419704748,1101.5049889973877,1101.7452536303717,1102.071378037157,1107.5676125063578,1116.7104004224004,1123.8889992858478,1135.7825128498635,1149.1781053383993,0.01,691.3836793328999
15,5.0,100.0,1000,1049.0313936830069,1062.593379841898,1065.4965174742736,1075.0128639960342,1075.789194291583,1077.5064811669572,1082.679435711821,1089.0056934411023,1092.3388490374828,1092.9015804496707,1094.757613889192,1095.608723624822,1111.239841845343,1116.0014999941163,1124.959578980527,0.01,165.244632925698
15,5.0,100.0,1000,1063.0655210946072,1066.0019736749664,1068.7992094174376,1076.0792088775522,1079.049315519677,1086.0459423230216,1086.6262685559998,1086.6364929475278,1097.330950312792,1101.605303440162,1101.7472748940882,1105.2244687960597,1115.4569852932996,1123.6621213045723,1126.5186520591974,0.01,5918.459101276218
15,5.0,100.0,1000,1051.923374286111,1053.236788763791,1056.7381878919196,1068.4296780798636,1070.8148235830752,1074.569647943963,1074.689188707199,1079.4989341182416,1084.7128959705315,1090.8144812079208,1091.9276089177547,1102.2355381720583,1105.7876923455174,1123.6855545730477,1140.2544518301495,0.01,4566.559631835504
15,5.0,1000.0,1000,1564.4362474010086,1631.327552027719,1645.6020542389847,1757.0355220880529,1945.5432727550433,1947.6404456353334,1950.995842462754,1959.856582078848,2026.135359288371,2054.9089710227804,2188.451606866058,2199.575273772869,2242.501796959654,2243.2360661502908,2254.2412133210946,0.02,2248.985230537543
15,5.0,1000.0,1000,1628.8306395714094,1628.9009819318787,1678.5467566300367,1687.7865877820566,1691.6450016847398,1718.5825753519794,1743.1425221697095,1896.994442712296,1950.04032080225,2004.2630823642482,2018.3565194763664,2071.63161643207,2183.0665368386944,2212.657674353424,2229.895935607702,0.01,795402.7936396643
15,5.0,1000.0,1000,1637.0637005971412,1716.772865694533,1754.8872414967102,1791.1405405130479,1798.8569313524554,1804.4819529284932,1806.9831179550074,1845.9177312242612,1875.6792292098269,1979.7860873879167,2026.7837897685583,2092.64216556452,2099.2037432014326,2168.158275832671,2319.1109501348915,0.01,624817.7091371074
15,5.0,1000.0,1000,1546.2973771301984,1557.4098088830092,1715.4812841073162,1724.7791046820219,1763.7284274270899,1767.5671468802173,1808.7995930026702,1873.566173381786,1914.4696539467686,1972.3729937495361,2015.0558441009557,2130.3013002648368,2163.4952497889694,2330.336431507985,2439.363799280998,0.01,299829.12553588825
15,5.0,1000.0,1000,1613.9010883049514,1655.8098822823854,1681.8743226067395,1746.7195972285347,1835.3364638888816,1964.2695955972545,1984.6799701521113,1986.052790372057,2019.8224768476896,2024.0653396211908,2067.2809726302503,2160.5470958438987,2203.772117778517,2204.0041834549356,2214.2091605645696,0.01,1042.1621767666256
15,5.0,1000.0,1000,1777.539212398399,1809.5158707728951,1821.70746974849,1831.2959754842582,1876.7361543283164,1880.8391329499373,1965.9040821905833,1983.4564723861554,2010.743647505758,2046.132184423036,2062.609838058515,2107.6354638411717,2123.025308485832,2181.987349335486,2337.7797121014273,0.01,1022485.7474488665
15,5.0,1000.0,1000,1435.63006887838,1561.221416863942,1580.7272652788631,1779.7396668093743,1780.6955278847972,1827.4864912173848,1838.5716165467024,1864.382210940581,1913.679240719658,1914.019601435248,1920.5610208919607,1941.5342370031572,2053.413482732119,2063.5558231376326,2116.4747821540586,0.04,3426.8203238063816
15,5.0,1000.0,1000,1478.2264501766058,1603.0787272099967,1667.8756440436684,1760.2646089814843,1778.3768272866516,1789.236356332317,1878.1761641867233,1883.5270152149092,1896.8340641975333,1954.0781749687649,1988.0462763442806,2105.5273810858826,2171.91389283546,2316.287724844632,2413.735523852828,0.01,98509.15517262349
15,5.0,1000.0,1000,1438.763302952767,1557.0157852011544,1606.2651234440523,1804.0900321962786,1805.866371542823,1818.5078042064054,1822.6167777435494,1887.252742320144,1897.6596049047225,1937.2830816544413,2022.5336108524884,2101.2801029170296,2110.107929421173,2144.4596295303345,2341.3158673303296,0.03,554.4443100005458
15,5.0,1000.0,1000,1529.5590813668523,1659.696188459152,1697.8441739975196,1714.3251905206241,1763.2492296487767,1767.2693556686918,1778.1290887967018,1850.223827954567,1865.7030595620438,1918.747960077174,1947.0236601399688,1974.9277679546444,1998.95441128632,2000.032164939718,2254.074111932106,0.01,220109.47997318895
15,5.0,1000.0,1000,1656.6049428572233,1676.8054265917845,1803.4543584073444,1827.8767847613285,1855.7821402822995,1860.5458137600958,1878.4025445374316,1883.2799152424213,1917.0948561772873,2028.2842121505792,2069.6225270144355,2079.2170891734704,2107.0496556641924,2224.158585178544,2239.1943442400775,0.01,364830.8985327123
15,5.0,1000.0,1000,1583.970377560783,1655.1914969652776,1694.22429213531,1745.9504255332902,1748.1013824524757,1890.815395248003,1895.1883938532578,1985.4422563151525,1985.9475863340663,2036.8645778684734,2065.3619206092408,2118.391610196469,2128.852524881818,2129.6391491269574,2133.8977661682957,0.01,76404.62954781577
15,5.0,1000.0,1000,1505.4255596554183,1577.75002667731,1692.1171012667332,1695.4472478035386,1724.817258156414,1805.0859747847337,1927.7679993470742,1978.3351561025756,2002.071493769824,2003.3475639858088,2012.1891011136336,2099.2311901550147,2122.469814246645,2165.5158243207084,2207.884126668042,0.01,749.3096923573592
15,5.0,1000.0,1000,1314.7933788427383,1482.9448448013345,1497.6908016361003,1622.7541456390793,1676.7860974445316,1722.7955779433946,1772.088305450171,1903.8772575559994,1927.9175113790104,1957.7983324978877,2076.83386643427,2154.814885293461,2257.2870115868654,2298.153290520376,2362.567061411545,0.03,217.3791880969681
15,5.0,1000.0,1000,1612.3559812337894,1665.159195698556,1766.4887877677456,1770.7426394985453,1855.9446289744337,1952.0173006971618,1994.3886020997747,2002.2595168517914,2035.0501775640594,2043.6331189860891,2047.8019954611589,2049.4490818917957,2146.0268054310454,2250.968732095473,2315.637654318357,0.01,41367.35188886238
15,5.0,1000.0,1000,1632.4827898445474,1771.935320796888,1804.6495538698907,1813.9254030700658,1831.5433328552404,1863.815397660526,1915.1452722845786,1936.4375380291285,1964.3848587541045,1970.296484045716,2001.620841817512,2063.0378965677373,2085.670418139636,2127.127270113694,2389.9968270512572,0.01,346137.16645594337
15,5.0,1000.0,1000,1620.8162794089976,1652.8485762488313,1690.1942884282803,1700.050693066803,1710.4312042375348,1749.185333786649,1758.6369389712497,1822.6997227201682,1902.6216671731254,1910.3275638469165,1978.3486841903946,2014.3091042613396,2156.794548650533,2167.9402236284986,2377.291487144449,0.01,853689.4308950286
15,5.0,1000.0,1000,1630.238951438499,1802.0312770359556,1823.7696114778037,1868.529051190907,1916.5841772417934,1974.2480143171047,1999.57315817696,2010.6415301610946,2094.661964498886,2137.038698154245,2169.8050062414213,2276.1120776603193,2298.5797508533196,2326.6755177153664,2499.0343267232274,0.01,87106.42213612486
15,5.0,1000.0,1000,1571.4277132243897,1616.795550755955,1697.204732019707,1711.309608413851,1716.2572130596109,1899.149111566719,1909.235511190775,1915.3647019752825,1948.955716830252,1980.2565658496906,2014.3205007720244,2039.3372567539554,2052.9517254740113,2077.169941372771,2184.7777446577347,0.01,23633.33387122605
15,5.0,1000.0,1000,1497.3228900620456,1505.4689991824775,1557.6914507481747,1561.766804257521,1828.4111109815515,1831.2925816710274,1879.0307721693216,1883.114596794905,1899.769328073379,1906.5331756174953,1938.4040012650548,1994.3052878599358,2096.196283998859,2210.078840950223,2340.425591406096,0.01,4006.9698251155432
15,5.0,1000.0,1000,1490.5067963974789,1632.7937331661003,1751.1936479500168,1770.9229828992425,1777.2137198127414,1858.521893779489,1861.6404837273167,1875.4484194958886,1897.3775440040881,1949.0450857337194,1996.879875752979,2010.3693843683482,2030.8016042381878,2090.3993807383185,2342.682845150101,0.01,2148.403609696582
15,5.0,1000.0,1000,1257.882034836296,1449.1024507099924,1486.4519654004519,1547.9895991688845,1623.981656714512,1639.7865345331265,1833.1467684084473,1843.1537696698897,1882.029132570136,1982.3551167423639,1987.0701224772254,2043.8370867010115,2116.9031933428887,2154.3275010755615,2190.155057797041,0.09,4093.1245340526702
15,5.0,1000.0,1000,1531.5829956683167,1697.7483227395117,1703.3775446073646,1704.302623771522,1726.5849153190004,1770.5386125589657,1773.0853250581774,1812.1093917963835,1862.6423417031142,1922.4205301015786,1938.3611361987228,1954.7321381639308,1981.8405917499877,2107.302102190358,2271.550256939301,0.01,221143.14618224528
15,5.0,1000.0,1000,1517.904956312482,1554.2104400186558,1623.6450038289345,1655.4929415363833,1778.168632613546,1790.7440023052927,1895.0151363813022,1968.0631975897431,1968.5758358574278,2040.2050423749195,2043.5929293780296,2045.683879318423,2122.433396494478,2157.9439142011597,2189.896295082763,0.01,1062.3449239964623
15,5.0,1000.0,1000,1454.477434672352,1582.270212085276,1744.338253106307,1755.4831193504997,1763.5868449018503,1820.1733979512628,1852.9974936469362,1917.2040355767094,1945.1298740793368,1953.6487382046075,1997.9170559850668,2029.7507158350893,2099.7680148946893,2146.7456663859925,2169.7228449027893,0.05,1927.7984814697797
15,5.0,1000.0,1000,1713.1663992220087,1716.1756908079021,1766.720582522239,1811.627355789933,1813.7166094661238,1877.9042305588737,1900.4711453664922,1903.466848585964,2031.133666057687,2089.3609955976353,2103.7038203164534,2152.678803411038,2176.031656466911,2275.0961313155826,2475.530890900174,0.01,806577.1380127051
15,5.0,1000.0,1000,1455.6089178154302,1466.94245194453,1532.7108608580106,1582.1383773862171,1683.8353115778368,1807.2115540939699,1877.6908151794346,1889.642217486894,2017.094974390306,2050.903714101406,2053.638465081327,2077.375098414442,2179.643218143924,2186.624433275857,2198.0514801670674,0.02,956.3222614404725
15,5.0,1000.0,1000,1394.6922571601906,1764.3483786871197,1769.981755843438,1771.6747411559409,1813.6096490669909,1843.0854270474342,1895.118379957653,1944.3627571975155,1981.6433523994222,2011.3674920155825,2023.5740342422405,2053.3109181758678,2103.9742710252413,2140.091132744914,2183.61624076267,0.08,428.75650727084724
15,5.0,1000.0,1000,1467.462399848703,1503.4867397370886,1750.8269157506356,1756.5193796005071,1795.6001892446309,1823.21770004815,1854.4485594344324,1875.8811384305286,1923.2580053096253,1949.7944106786317,1954.532119742168,1956.5036213374947,1979.7394860237177,2148.180854542058,2183.075517032985,0.04,2161.4230791216496
15,5.0,1000.0,1000,1432.375298806547,1486.9383169339353,1595.092597417738,1785.0035047878503,1786.6140518202108,1911.6778639256545,1922.438025390834,1929.196604717301,1981.673745292178,1990.4883585554144,2042.9850935218828,2049.309053051623,2084.4272937159835,2160.138445910261,2365.953222304811,0.06,725.8845750533278
15,5.0,1000.0,1000,1668.5624059537768,1677.0147772346268,1751.1768776803392,1807.8234148439708,1808.0928975989261,1874.4785353050847,1892.538913506426,1906.0209865588447,1908.439641047893,1927.8874563895774,1950.099376775378,1963.4934690639025,2105.9824213165302,2139.650179259782,2275.700630429257,0.01,614493.8710951738
15,5.0,1000.0,1000,1585.809093937973,1697.0589382186117,1701.4983534904677,1722.20097712695,1767.1662872931602,1832.2232496255015,1858.0975989644694,1874.0200225383924,1915.4252642350234,1954.1421500401116,1990.5042272076057,2023.0294258033864,2099.0503340681103,2108.5280756665616,2178.3888652193427,0.01,298420.91565192805
15,5.0,1000.0,1000,1671.1313821458423,1795.2229236775374,1857.411806883539,1879.6075350353726,1940.6270463094277,2031.4714987226098,2039.9903025414128,2084.2817867781687,2128.8626812016855,2134.907402362641,2145.0871924638027,2145.448743125511,2156.704340986141,2228.8893776261866,2453.6915197124144,0.01,61483.591150188426
15,5.0,1000.0,1000,1314.0088442003503,1319.7356452043643,1573.7783765002537,1800.0484892896325,1804.5521727255534,1824.1060866924568,1854.6055255198687,1856.156418736658,1923.1944647586479,1983.0727714514146,2008.2448619936458,2041.9775374080648,2056.6552682278448,2092.7773962434976,2107.523762454626,0.13,2523.675760848172
15,5.0,1000.0,1000,1469.8566488256808,1574.8930594482104,1870.603095177246,1913.8744201758127,1928.2904883074407,1932.2383197313468,1960.824429301329,1973.0469736137745,1974.4714083974397,1992.1687110065918,2002.9057665352384,2035.4443193449504,2065.7572246166756,2084.7146860520415,2314.7564315036916,0.06,398.2363824809085
15,5.0,1000.0,1000,1353.8776241625956,1582.7993743543616,1622.7901186369709,1805.3291821614744,1826.3712750169775,1831.0083398704996,1872.2808101162602,1890.612820390475,1924.5017637018877,1976.8397147226058,1995.7432135395666,2020.3759687957795,2078.4750935577367,2128.2447410898494,2587.2773641410167,0.06,6.760202225881591
15,5.0,1000.0,1000,1531.2788425793483,1542.3940661662912,1676.5834084614166,1682.2050646479797,1807.9452664979647,1838.3358818952515,1884.396248789504,1885.6065257874952,1900.5232495882924,1906.4338472098832,1969.6115787282768,1998.291473945052,2056.883165770919,2103.2001886109547,2277.8025500749964,0.01,22066.276257934966
15,5.0,1000.0,1000,1575.2864478497302,1686.0006629511804,1734.871682359799,1792.3759584761328,1882.2354326871416,1905.2129636471832,1944.6681948786534,1958.1770625894596,1983.2484330991233,2017.7089351695358,2022.6312572420152,2060.005765008386,2086.921096014025,2147.0361632623662,2177.5793537040636,0.02,719.7364763815325
15,5.0,1000.0,1000,1374.5566100135977,1384.2849522626161,1525.3063681838962,1632.1801822790994,1711.922848448565,1788.6766025423003,1806.246290742318,1876.8800550958008,1933.7093319017604,2004.134981151056,2009.3457559751546,2024.0000921505584,2097.3642611772607,2137.7978955146177,2324.5378773656457,0.05,1659.5028981720775
15,5.0,1000.0,1000,1622.6786067826943,1632.5118500743501,1693.4746431730337,1715.1106557395542,1753.3211831335075,1783.5895103278144,1794.1552794122567,1803.815756216457,1804.6832680617704,1821.4816274280688,1877.8118411715504,1913.246606508952,2019.2780965267143,2088.4452350580996,2116.2848134154174,0.01,753029.5260483369
15,5.0,1000.0,1000,1525.772797047784,1713.8740148133697,1828.8208219699254,1829.207718757485,1841.072153206534,1860.536130454947,1909.6747839106526,1938.7789176183087,1941.6953449983707,1995.7254083578982,2018.5817843543887,2027.1051690712009,2045.726883467062,2145.511983700463,2248.603383896778,0.03,123.94680560941006
15,5.0,1000.0,1000,1382.0452914664672,1480.4839481738786,1513.4380429067155,1614.6940114076942,1735.3194839280577,1776.1008127583982,1889.3803333340436,1910.8039834031988,1911.6488502651455,1940.4595317128712,1980.1101736545993,2032.3632147441206,2133.114097979863,2142.678896885776,2294.3044793990557,0.03,1694.0460041127703
15,5.0,1000.0,1000,1516.9225216032128,1666.3364465324826,1730.0864443598218,1793.3028520828757,1861.1733858453263,1923.2148864929313,1938.757606619492,1952.9366958285325,2017.1235405185566,2039.9134058478496,2093.6990693492326,2123.7896851307933,2186.4636825088446,2285.7719308894702,2394.6368965974625,0.02,1898.4939772397893
15,5.0,1000.0,1000,1458.6727493966212,1692.1705482667303,1710.0837929323648,1763.345327778527,1801.1551472213757,1906.326454157445,1911.4543393657023,1987.2315401808657,2067.893077617882,2069.6850209785443,2077.240771776562,2131.9499802051,2153.1164644948544,2272.0049501275666,2351.154190575723,0.06,1470.4443348584866
15,5.0,1000.0,1000,1502.6267584559687,1684.5366294480864,1699.7935001581704,1731.6547169237151,1812.7861790660118,1859.1542770660244,1920.4873593701107,1967.1770407980034,1992.0656225557796,1993.9722397697656,2032.9253888972787,2099.5398071931695,2100.43654884636,2296.8954755990108,2311.1272949761433,0.01,241.9377400549576
15,5.0,1000.0,1000,1667.9762433605797,1673.4542508229517,1721.0684092035326,1789.9686907112466,1801.1219356415963,1876.5461598063807,1882.4895011202816,1901.172159816552,1941.1363925421213,2016.733823997809,2059.7947116370497,2077.2194367056113,2106.9930674459265,2361.1733611509208,2378.2320877683196,0.01,694298.3364191139
15,5.0,1000.0,1000,1443.1953085149978,1678.8577927979777,1703.7558582018282,1758.9282369076675,1784.6308605335903,1845.580567799897,1895.1127798283005,1937.1229914209077,2012.9439380512322,2115.8669323791096,2130.2331116203673,2156.723095865168,2165.46950699446,2178.410500181285,2185.609140165063,0.05,364.5769803321255
15,5.0,1000.0,1000,1719.5207996601262,1759.1134044738264,1761.7901326791546,1773.3065665906884,1779.902834648171,1810.3121715307145,1838.3734483655967,1901.784808503754,1905.7696533350463,1927.9819796033048,1965.4294381425475,2028.5884626651914,2048.32989948271,2128.222299087999,2316.376652523423,0.01,1091001.9328601935
15,5.0,1000.0,1000,1661.1606024620803,1680.115040929322,1705.150583948539,1711.072480949791,1712.5697509740512,1766.7734580576846,1776.8436572664436,1784.160362719601,1831.1038275344658,1850.217459349078,1966.4032378821644,2070.4821473076245,2074.6537635738023,2202.204640502794,2213.2020690819936,0.01,1013902.3004402402
15,5.0,1000.0,1000,1461.154027728159,1474.231361523116,1633.6754783991614,1668.688232034986,1762.8957808873952,1888.82148975977,1895.6967094199722,1920.9567354820601,1982.777897480653,1982.7912356087159,2008.3168731105818,2027.0303697632264,2073.60982171475,2153.990537635609,2187.6820881992817,0.04,631.5645776976969
15,5.0,1000.0,1000,1681.8950259593103,1710.8564335589226,1838.1308844630666,1876.1810705250145,1910.2902784256448,1988.0671977594957,2016.548172779016,2038.8012581646549,2046.5027874315467,2049.397831576302,2058.3782012065167,2062.969321910703,2094.2776390468666,2156.990499300323,2348.9703634977136,0.01,58848.43929779269
15,5.0,1000.0,1000,1670.7590172794849,1724.5151884810389,1729.2526781634087,1777.3706799900006,1916.2763485976568,1918.8083859105413,1919.749748724038,1956.5596292981559,1956.8394084457157,1963.453197063662,2068.448843279699,2152.9017755187715,2171.735864466129,2195.1950556744882,2243.1262159412754,0.01,365007.7808132295
15,5.0,1000.0,1000,1616.3079919492925,1706.5822735927914,1771.9809461994093,1816.2729330128864,1905.9068584410995,1935.9843230861661,1992.8222855091108,2002.5739186202222,2003.3151339558763,2044.6436113927289,2134.755052036139,2267.31606644585,2300.624408018151,2313.2310799149027,2397.022819250673,0.01,203784.7540739614
15,5.0,1000.0,1000,1417.9346745463777,1477.3364039439882,1586.0670103012142,1701.287927749911,1736.0978665533198,1770.8401705548356,1799.5415487879395,1871.61852200291,1937.5847933264877,2035.0006798061327,2055.4466157618754,2101.4454760533326,2199.150989348017,2294.9083485897336,2335.726686467723,0.01,11852.067076194273
15,5.0,1000.0,1000,1703.5860653285226,1724.137730551377,1763.3193247509057,1805.0955159109978,1847.8660590512013,1902.5208988708146,1922.803240271668,1923.4172586309874,2042.6606206780848,2043.297603025863,2062.67620179756,2064.6568613770028,2159.0401915884468,2281.9733336968593,2290.2509335507357,0.01,722821.0160837017
15,5.0,1000.0,1000,1628.954493582251,1709.7116691809529,1822.0853659148333,1869.4119444058078,1896.316489584019,1905.0743875890375,1917.1568629597666,1926.6924619336078,1979.0797569285228,2010.1432688494754,2034.639179661144,2038.097438592362,2105.5365802691967,2226.99045232638,2227.2789300595027,0.01,52106.193536243205
15,5.0,1000.0,1000,1542.773491562984,1800.8869911958168,1801.734792565121,1812.0661313328178,1889.0803496705607,1902.6387091710035,1912.5244945299805,1996.0100558861586,2023.5084165902424,2034.0539743279146,2108.8916824188377,2116.4323380226006,2118.4165070248864,2128.994009005007,2182.9435324281094,0.04,3446.70862336517
15,5.0,1000.0,1000,1570.4621495033834,1806.200773685076,1816.714133249117,1824.58447822573,1827.2659343208704,1880.7498746490448,1903.8973013451264,1928.4694320589635,1940.3960254753306,1950.5968860636838,2001.8549019597356,2016.7172521874743,2073.099493368118,2127.105885004906,2225.250862740412,0.02,3311.1965656866787
15,5.0,1000.0,1000,1313.9713248170613,1797.5165855332061,1852.822033205528,1864.8348763147906,1875.3168691041183,1923.9862682484168,1925.3794882456878,1934.207181818762,1962.4723319880181,1988.985442479382,1991.2343191786642,2136.7725158520952,2189.427142665494,2214.5524339610406,2347.551284896137,0.11,406.8179311507425
15,5.0,1000.0,1000,1544.664333000288,1616.9887257321138,1625.5716678470922,1661.946868259645,1725.1595652340638,1785.6632964944065,1788.0117504210698,1884.6052120449312,1961.8928371356742,2008.7686693009396,2089.9896579360593,2095.1722232206785,2181.9699446204904,2244.668514340719,2342.609466907542,0.01,443465.5164576007
15,5.0,1000.0,1000,1561.643966280565,1693.275862821639,1756.7107329560667,1758.3262957760448,1782.5200897624181,1827.5518380498906,1838.0036969162488,1846.2700462984187,1955.9527171863747,1967.4710095537102,1997.6441026406987,2058.908978575285,2070.199426350555,2076.2877533546425,2220.7095071308004,0.01,101563.50034335128
15,5.0,1000.0,1000,1689.168876220941,1701.240980244853,1720.7654953146048,1741.91283499364,1764.8397228110161,1836.59028686305,1877.1096164848122,1881.8271223513802,1932.0772857699144,1933.1867679277593,1948.2235622756068,2004.2544598335614,2018.614169353346,2108.4965870694614,2160.5087494911395,0.01,848808.3864096893
15,5.0,1000.0,1000,1462.0128950216213,1643.9279510454708,1697.7384565724192,1706.8769497125313,1720.3455827914263,1861.9907189069722,1908.9964197576592,1932.152576394517,1965.716806787661,1992.194570754627,2093.767416986968,2104.132385479389,2121.7532388874624,2137.3588358424395,2174.649343017215,0.03,231.13746860793083
15,5.0,1000.0,1000,1542.6817750495138,1555.5262946071186,1653.8040888388682,1680.608302109299,1761.101511385426,1789.298157502941,1799.9925116367215,1821.0046014625705,1857.8109583192277,1947.5241902047696,1998.3814870522187,2086.384279669973,2141.172663291216,2203.1300695846644,2433.7610893175006,0.01,413444.2391678558
15,5.0,1000.0,1000,1563.917140283128,1676.3682380830894,1752.9784959144768,1771.3151674541475,1860.8492138145325,1890.735644594072,1910.8163826518416,2056.4361616506076,2060.724185177626,2085.4019892483775,2149.5554249153,2163.656811123331,2223.4263739600656,2238.922556096066,2481.168995691458,0.01,94149.57857430282
15,5.0,1000.0,1000,1484.7908879799077,1553.2457348475145,1600.456930282779,1641.445468336396,1696.034326362888,1700.0816683895455,1906.4192388504657,1959.0821803804172,1967.271040643219,1990.5054784444637,1997.927863839467,2018.547425326442,2076.6728824594957,2153.999255296797,2212.88099687289,0.01,32494.946342760624
15,5.0,1000.0,1000,1669.988787937736,1727.4804781666849,1780.2536206400414,1805.0880897469947,1811.5131819373146,1819.6190242284274,1853.132375889171,1903.5357869170273,1950.7171243038147,1952.854905925299,1970.0237294790327,1976.524896025844,1995.0968861096953,2272.3454030768344,2437.9669378891285,0.01,760015.1984958372
