n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7
7,5.0,1000.0,1000.0,1471.4019638780135,1668.6984260301306,1961.6324287761008,2003.1828781446102,2078.5694783038407,2193.0486199077022,2195.3971447037966
7,5.0,1000.0,1000.0,1627.793591763209,1695.379019864768,2024.1668200634515,2028.7742961924496,2134.0206536138585,2166.4728430413434,2234.176004848532
7,5.0,1000.0,1000.0,1482.7611209961688,1495.252794756233,1673.898244036129,1720.8424743243766,1736.569354051909,1949.7920295704002,1981.8452918665857
7,5.0,1000.0,1000.0,1606.4136351481136,1762.2960625029523,1783.0818116493376,1968.3617762222116,1996.4167927124417,2016.2212512837941,2045.4593115957414
7,5.0,1000.0,1000.0,1625.3568242287583,1727.5293222383443,1762.0777405984122,1933.738854701677,2054.944954991938,2061.0603741987343,2168.887759766306
7,5.0,1000.0,1000.0,1583.9765277518286,1758.2665713129572,1886.0864515456963,1913.127439380287,1927.2440383257513,2018.170224726114,2293.2333848113162
7,5.0,1000.0,1000.0,1773.5685675413101,1800.5359187108238,1824.3744936020673,1858.6947625538362,1960.234657145545,1967.323415834237,1996.325697026726
7,5.0,1000.0,1000.0,1424.7872477114374,1762.953327319346,1938.5301107486537,2021.942909737612,2038.8380486429833,2162.8381453167367,2165.1254493262504
7,5.0,1000.0,1000.0,1735.0323415625462,1880.0133149205988,1889.3071604989586,1948.1342039425142,1968.762126524226,2006.6685319549788,2085.2463190126655
7,5.0,1000.0,1000.0,1676.6172001768068,1870.6617396544405,2035.385262566709,2080.968995428932,2117.782192595091,2179.911626660506,2415.5410201367044
7,5.0,1000.0,1000.0,1903.4577198031113,1944.5496828498099,1952.6725872093075,1954.446476191007,1997.7644260952536,2012.4531805687516,2103.781710991394
7,5.0,1000.0,1000.0,1825.6289670416822,1831.1807085848834,1942.7304289121848,2061.218196081877,2111.3846399840595,2194.623698865743,2211.5683900476406
7,5.0,1000.0,1000.0,1777.2532311819177,1783.6120680548383,1833.5786393621665,1866.1614622434367,1982.899950648754,2136.255109043571,2317.440023139601
7,5.0,1000.0,1000.0,1558.6283100981607,1715.5472511235193,1724.2965430769402,1896.832081197184,1934.3309840642537,1991.0493994822384,2241.7343069389212
7,5.0,1000.0,1000.0,1683.1796055868058,1784.897977852327,1934.6038023879573,2000.1540482063917,2193.505551289759,2250.8659754516484,2321.8900648539293
7,5.0,1000.0,1000.0,1493.1088521991605,1558.0835297900726,1572.3176428852898,1644.393897462733,1977.115056671233,2005.3101289274423,2248.196833558229
7,5.0,1000.0,1000.0,1679.7959345566192,1877.0999394889077,1898.930422650502,1966.9461049005247,2060.985064622045,2113.558869971904,2128.537794799883
7,5.0,1000.0,1000.0,1623.2335475899022,1771.6154820880533,1784.8029744827936,1836.3991317154196,1991.7374836839208,2142.5202903859476,2250.5126216629533
7,5.0,1000.0,1000.0,1700.1695110281676,1742.9764442614423,1764.0664289022716,1824.0136099399601,1826.3248278347405,1847.6589541905466,2111.189065937608
7,5.0,1000.0,1000.0,1748.8496333541664,1896.3977956315207,1930.8758628745773,1935.94410778164,2049.3531359165586,2095.254073284463,2189.6585061648475
7,5.0,1000.0,1000.0,1847.1385001686378,1854.4743075584772,1945.6207344260256,2005.3630107006525,2011.0889702883446,2048.8200707097403,2142.556735096233
7,5.0,1000.0,1000.0,1745.5748595570758,2031.3190814464972,2137.436618611414,2176.6038967417335,2198.6478867322016,2237.3407365684047,2269.985769854681
7,5.0,1000.0,1000.0,1697.7106796999674,1702.9867375235306,1745.582516983977,1880.4242101980767,2013.7098307844035,2017.8503683187719,2109.106643611626
7,5.0,1000.0,1000.0,1520.0571303649417,1652.882192312089,1745.6917030162317,1759.386484169941,2047.9414214873295,2060.733392957202,2067.6312352518794
7,5.0,1000.0,1000.0,1603.1039641202951,1781.5187318506064,1830.7730735573687,1909.4421267586847,1944.8841220151003,2047.1112188287198,2248.9366605517152
7,5.0,1000.0,1000.0,1664.015193496888,1693.0930051847376,1852.847419650704,2045.4445811596445,2066.843334496513,2113.869970724363,2210.4457203965085
7,5.0,1000.0,1000.0,1710.6473799702749,1715.1545320682653,1792.9834436673464,1865.7408856398915,1891.9385559231096,2187.6395447310942,2262.6208259550745
7,5.0,1000.0,1000.0,1637.2956261825136,1833.4061277459477,1844.9828633823254,1997.2349877204265,1998.477799052934,2028.9490236413267,2060.8756724819555
7,5.0,1000.0,1000.0,1622.0464371343623,1828.2177834199233,1855.454257968345,2040.6764464610446,2082.367041257181,2153.6875440890153,2371.793184137381
7,5.0,1000.0,1000.0,1727.5318877238574,1737.5138751019228,1876.44377671447,1910.0988840955547,2073.288524438611,2116.961167114603,2254.578179504012
7,5.0,1000.0,1000.0,1389.0617356615337,1615.2360728587305,1636.8195689509257,2024.2825746266435,2034.7187112262302,2181.494957174089,2280.3245462584728
7,5.0,1000.0,1000.0,1686.813927282775,1703.8365074780586,1829.2075801332962,1901.684478128354,1937.3877825986783,1951.42164840528,1980.403550259656
7,5.0,1000.0,1000.0,1601.7653300888228,1606.2906854516386,1612.7294685690845,1741.7632978328559,1830.4104180745385,1937.0693846647828,2050.632249281425
7,5.0,1000.0,1000.0,1495.584661781796,1770.4962497798037,1860.8716558748058,1889.8350873875443,1904.5278426173647,1966.0877289130963,2008.322302091326
7,5.0,1000.0,1000.0,1734.669025184046,1784.753739785937,1925.6537235159542,1940.1848437901351,2047.2762683206217,2105.0673660801517,2131.5429839192984
7,5.0,1000.0,1000.0,1728.607035908078,1767.2702735046219,1830.8084308115378,1894.7285249465579,1913.9268081590358,2053.348940777861,2206.108939574078
7,5.0,1000.0,1000.0,1528.9463200627079,1795.6768135946722,1892.816833577329,2046.3870547040196,2048.424475690069,2048.6433608359266,2300.364407483281
7,5.0,1000.0,1000.0,1565.393906638192,1706.7290503763688,1748.9063934446754,1944.1677154855433,1952.6624038474802,2103.285316481573,2157.9521275858424
7,5.0,1000.0,1000.0,1574.164984702564,1778.5985839391856,1813.2089001219895,1857.8611320814593,1870.7495462102497,2118.330359671203,2138.921674255952
7,5.0,1000.0,1000.0,1758.6276828188397,1915.4741696875963,1942.204526113207,2017.5160209434757,2118.4847933461224,2188.0036793272657,2236.201587828105
7,5.0,1000.0,1000.0,1783.1024106230511,1830.0685158406736,1840.0581525864636,1851.5598346524648,1866.5160806843637,1946.2761785767061,2119.3747269296227
7,5.0,1000.0,1000.0,1532.9295738430046,1656.5902081134254,1837.8923190136616,1875.722132932337,2007.6831013639191,2271.3687714089665,2289.488408962545
7,5.0,1000.0,1000.0,1560.5514339793083,1687.681333994208,1816.9055601387881,1885.9076954132902,2015.7457875080645,2020.9307354408797,2087.7985248709538
7,5.0,1000.0,1000.0,1661.3119139533278,1666.4754899808897,2057.043058722571,2088.077856666948,2152.439026425679,2205.2584247415452,2362.565415921881
7,5.0,1000.0,1000.0,1492.4621081289504,1784.6043074828606,1803.2688826300482,1806.3008880253901,1920.8751049107764,1986.4869224018817,2021.320357910346
7,5.0,1000.0,1000.0,1763.6819957596658,1832.7604796281535,1839.6234820624613,1855.8548613605403,1986.665183206679,2110.6347153468514,2138.846926059476
7,5.0,1000.0,1000.0,1665.9087842875701,1790.7369494196091,1912.639594616504,1919.3025119149738,1926.00493462843,1983.8015992820137,2183.623052492194
7,5.0,1000.0,1000.0,1702.4677556749639,1744.5441160029718,1756.404046066587,1790.0771403177127,1860.1277644246372,1868.5169507720166,2052.671038433144
7,5.0,1000.0,1000.0,1738.1645046405733,1765.8158116831091,1791.5880476314953,1828.9299205327488,1928.4814952786126,2024.1425913276732,2072.533006463312
7,5.0,1000.0,1000.0,1661.3286453257342,1833.2290853091736,1921.6822221292787,1957.8863406507803,1973.0284485784618,2050.5458152760884,2115.8396526251786
7,5.0,1000.0,1000.0,1635.222060601663,1666.573828597596,1753.0249718341502,1805.7410975090097,1897.7383617223531,2004.724524957439,2095.5006458378352
7,5.0,1000.0,1000.0,1471.7309836116872,1776.5362396951086,1983.3372556028717,2049.5840942919417,2134.520545108093,2135.580030372116,2307.3033943964683
7,5.0,1000.0,1000.0,1769.4598762725336,1803.087077024728,1810.738191675808,1836.9399032351375,1952.8610347888307,2053.8648836091415,2095.642720627339
7,5.0,1000.0,1000.0,1545.8225343961653,1686.8619997298047,1788.873132094872,1842.7928393123943,1881.276072031426,2009.8541005870434,2152.415028940708
7,5.0,1000.0,1000.0,1565.062699263203,1651.2367260823166,1825.565841049991,1827.5961270282298,1887.819691036836,1912.6662011619976,1988.2205053554303
7,5.0,1000.0,1000.0,1624.598781393911,1708.7207408267795,1717.4131061438661,1803.4724044041438,1837.2980098788971,1853.1188534711926,1891.4013524675006
7,5.0,1000.0,1000.0,1708.2615002642892,1737.7534211822544,1781.9427658401612,1812.9488362942327,1854.4844828186106,2103.723088564782,2217.224585080012
7,5.0,1000.0,1000.0,1745.3516319526846,1776.0160074473974,1851.67368962403,1865.8394207165159,2051.023844481876,2122.1451829797165,2128.2540436215822
7,5.0,1000.0,1000.0,1340.5621248550933,1661.710119580825,1694.452027978321,1740.1337309109258,1765.230754901043,1810.648572468505,1978.2838126982929
7,5.0,1000.0,1000.0,1408.6130798780914,1765.9090263744683,1923.7331464800282,1948.1419553228716,2010.1649076884182,2113.3744080702563,2131.7550446545556
7,5.0,1000.0,1000.0,1492.9082901463557,1722.4578081051936,1756.6365882041064,1759.129500720813,1811.8834534661426,2023.5669474076585,2102.3177225287063
7,5.0,1000.0,1000.0,1729.5411580219795,1777.3136194142635,1883.0799043614556,1905.7464546420938,1916.5722760154695,2011.6717831687465,2323.928974262402
7,5.0,3000.0,50.0,1669.0521373514277,2406.6074548856855,2580.7936763540833,3011.3595317434247,3238.7739632935877,3431.7781098235846,3499.4924116172483
7,5.0,3000.0,50.0,2548.2033793108662,2615.344631564395,2829.624114261117,2940.8453473011455,3150.505011594541,3179.6661246045755,3888.691564847509
7,5.0,3000.0,50.0,2498.734785560055,2535.4298080529848,2556.7184519144994,2608.778539878121,2868.441548861717,3201.3352636790582,3899.8200306402728
7,5.0,3000.0,50.0,1588.9571120306025,1792.670741072176,2213.2779317091768,3046.856811222846,3286.3421885551165,3570.7514581046844,4275.598316316699
7,5.0,3000.0,50.0,2459.589920105215,2583.441896772148,2584.129066391306,2673.4070738929777,3185.9429202989254,3370.9419225442234,3443.310727667909
7,5.0,3000.0,50.0,1982.6130007158931,2096.664673176646,2609.1511897321557,3102.7157330910727,3384.2398931018142,3536.976335034742,3986.637084346792
7,5.0,3000.0,50.0,1910.6045700210216,2851.9938878554362,2896.7943163502246,2976.207843874721,3076.62206039492,3099.34726472622,3267.944562350138
7,5.0,3000.0,50.0,2305.8147336441107,2309.418442884923,2413.1205866994396,2584.9922243486167,2883.9631799751314,3077.814876774584,3694.3165905246133
7,5.0,3000.0,50.0,1661.5289766229614,1825.6187832259723,2179.846175040633,2533.253249103877,2685.7625506212426,2780.742159341038,3379.489300217307
7,5.0,3000.0,50.0,2428.2874689506452,2546.2724268912525,2945.2847575628302,2950.7203223433876,3011.3038055992397,3439.303505982827,3492.2014280758954
7,5.0,3000.0,50.0,3048.262349323041,3081.9641455573724,3199.6288216551975,3321.2391529245433,3417.182454360772,3651.24272365273,3651.7015517784216
7,5.0,3000.0,50.0,2089.1786589554627,2487.7652242458125,3038.4313234120523,3068.9118629865848,3205.9889816024597,3715.850576628491,3914.4178407862323
7,5.0,3000.0,50.0,1964.820761721848,2324.214318991168,2777.3145494455116,2935.361666039716,3058.66242335788,3198.794733437134,3225.402007270579
7,5.0,3000.0,50.0,2097.668411347915,2557.015953834903,2627.4888241795807,2731.6954301077976,2880.0872179964354,2890.69000112451,3198.9359881281657
7,5.0,3000.0,50.0,1598.969049033285,2144.453588161851,2226.704167279311,2528.592144569498,2807.3896449034314,2816.312047882262,3834.097181223542
7,5.0,3000.0,50.0,2484.246746059304,2510.6473749089328,2870.4231436064315,2902.8320887991163,2967.742817987004,3087.113991735504,3417.3611204494746
7,5.0,3000.0,50.0,1451.0950586108345,2042.40816358427,2110.5211827788444,2485.153206823666,2508.263762588204,2697.6691024211977,3490.5084519572183
7,5.0,3000.0,50.0,1741.3908652430796,2193.620154566752,2638.058324275886,2719.277917299068,2978.9029447828543,3876.6069387736006,3898.3998119686935
7,5.0,3000.0,50.0,2286.417157206497,2399.266000588928,2734.9041094934755,2741.0455459960085,3135.065262989074,3354.0429233870145,3449.4157853435618
7,5.0,3000.0,50.0,1285.0755014723263,1767.6157226150124,2520.005627720429,2625.4779896050354,2705.9081384709416,2823.376186513843,3004.7261486822963
7,5.0,3000.0,50.0,2585.1956657498167,2874.918849292786,2881.7079418486055,2892.183968327268,3121.653218894125,3809.370620154743,3824.972651106228
7,5.0,3000.0,50.0,2461.758640246425,2532.368025427317,2579.4457869161724,2838.2799047573076,3029.537192106006,3597.9328637860635,4573.379596847372
7,5.0,3000.0,50.0,1107.5137130840133,1704.3773655618043,1944.508662030362,2526.218871111008,3500.8841247286095,3534.3214662305004,3543.2380067105796
7,5.0,3000.0,50.0,1407.4174456721566,2149.7621650925516,2520.292200991228,2588.051839688483,2792.3467066170147,3076.409210078798,3104.7436428041387
7,5.0,3000.0,50.0,1539.0954957363979,1908.7242836877672,2203.5921058445133,2354.768970628626,2413.944382479133,2421.918259395152,3133.134998028118
7,5.0,3000.0,50.0,1737.4993556155598,2386.6113321115376,2420.0793622944416,2609.9860394752673,2617.748324949436,2685.679041285574,3860.3026504455256
7,5.0,3000.0,50.0,2193.1683037794674,2216.923028984693,2667.010250352547,2875.7155058106273,3007.680401306747,3031.869058639499,3143.074545390513
7,5.0,3000.0,50.0,2340.3868380969275,2435.396303415514,2831.41909133822,2884.814205702637,3079.4743376756287,3120.5800798520563,3391.8689351919156
7,5.0,3000.0,50.0,2694.340849333229,2704.495172473641,2706.7396623054365,2708.503608835965,2969.0151138940564,3106.0946360321345,3878.067143764422
7,5.0,3000.0,50.0,2324.3405949624357,2498.692262003677,2733.5320846115833,3005.760870619501,3085.846414020457,3098.744449642658,3151.4701813078373
7,5.0,3000.0,50.0,1704.661925810527,1761.3181254898009,2174.833531896834,2825.26992190412,3171.5777561434993,3318.267844696999,3983.191248649849
7,5.0,3000.0,50.0,2573.4650571923344,2888.361796186937,2955.0484252451984,3012.943667884048,3359.49820323596,3440.0375203831986,3502.269815516396
7,5.0,3000.0,50.0,1365.2654686773992,2711.1155759988997,2736.5432545740664,2950.1216912872646,3159.2110339597825,3492.678485040597,3518.7606231105206
7,5.0,3000.0,50.0,2423.223453831861,2656.9383417734143,2941.9802072664775,2962.015780779276,3382.0087066707524,3959.2383457310457,4119.113844917874
7,5.0,3000.0,50.0,2005.8408142813435,2543.710047473685,2581.8885020788616,3022.930966056309,3184.0774726587047,3777.4740731401316,4286.139322463188
7,5.0,3000.0,50.0,614.9047061909487,1273.060099540141,2067.3931390752546,2314.9653885024545,2450.4813796998096,2676.0225561878465,3557.0163963030013
7,5.0,3000.0,50.0,2033.4208265046718,2513.6162405165755,2521.166599084505,2690.642734647519,2937.972495039241,3290.2057286488457,3622.1827171949094
7,5.0,3000.0,50.0,1042.0812111821,1936.0933898001047,2230.85576422491,2768.545111202334,3195.5939823121967,3281.506168671102,3543.484789638508
7,5.0,3000.0,50.0,1477.7581195678556,2131.6131192419953,2197.3653418087642,2363.3320833051835,2786.5099908302464,3633.5436918225464,3751.204388519994
7,5.0,3000.0,50.0,1728.878451735233,2571.663554198285,2633.689254015644,2811.550835161626,3055.18560340486,3086.6320928201685,4071.6258559681646
7,5.0,3000.0,50.0,2125.5061791079697,2384.566863820436,2429.877950092771,2552.051404571614,2993.3009852411496,3358.78691642808,3970.919541508353
7,5.0,3000.0,50.0,2307.329659504,2550.587157149039,2616.9803485377765,2998.0088611169385,3247.9531599092916,3388.4501082432826,3476.9341623454734
7,5.0,3000.0,50.0,2131.046693926907,2396.8997086695917,2739.2458065330097,2781.072259240889,3306.150199448091,3341.230410142767,3734.668124647473
7,5.0,3000.0,50.0,1323.9680324110473,1816.6493590953319,1961.1676970023339,2077.3801855211477,2124.6871526333107,3334.8261786955727,3641.5271816620907
7,5.0,3000.0,50.0,2677.8391618086785,2756.2280410866815,2875.323072246754,3077.5982863653894,3175.480249996789,3359.6266642709193,3808.122576660225
7,5.0,3000.0,50.0,1870.5996352449858,2089.318004788701,2455.780095223606,2558.808019545394,3148.6786044638916,3196.332281271655,3408.8076215780784
7,5.0,3000.0,50.0,1851.4605298793956,2180.991460382561,2674.0338441818385,2891.370085138655,2926.175596783497,2933.2146591469586,4061.643603497149
7,5.0,3000.0,50.0,2196.1253477417567,2474.327529938277,2646.4523901943976,2762.5348836942057,3214.3989580730417,3291.3594706860813,3916.331604169329
7,5.0,3000.0,50.0,2609.3075521834157,2790.603311354967,2849.08833988549,2930.554742720049,3138.214871112067,3233.899174260555,3255.925935373752
7,5.0,3000.0,50.0,2299.896020719474,2320.0018448428677,2367.4413888225176,2885.4916399991594,3542.8174934251806,3638.6010371744583,3759.5910206695557
7,5.0,3000.0,50.0,2622.939320311912,2645.2623563954803,2941.958843625676,3078.4352648106087,3251.715076768688,3622.0898361978743,3648.371842800572
7,5.0,3000.0,50.0,1833.2549941439543,2389.3394366450293,2541.6162981967555,2939.915122642162,3073.0340461247724,3335.2577640922714,3646.860915021904
7,5.0,3000.0,50.0,2512.544858837817,2551.9664863884614,2690.464917960672,3103.2140247994053,3343.9892428203398,3587.141681992825,4192.685558648859
7,5.0,3000.0,50.0,1643.2689783111528,2768.525789041125,3024.0790428512014,3041.2770919873046,3316.5027417464185,3356.441658393371,3843.1242641643985
7,5.0,3000.0,50.0,897.122600160216,2914.2769353282865,2934.467974415432,3230.4981260272752,3375.086300732398,3546.0398280624327,3574.367844583464
7,5.0,3000.0,50.0,1844.997876266545,2360.0878184125518,2387.167841556496,3324.7060583831003,3332.7803544914177,3357.5419501469464,3642.597104813969
7,5.0,3000.0,50.0,1612.2759850301381,2200.416114737647,2674.7918625083794,2817.4207328927205,2898.3852043332954,3373.580170171681,3542.5499212203704
7,5.0,3000.0,50.0,2045.254996112398,2066.8262618635395,2843.2771504239927,2972.15225617216,2976.79203919184,3254.1256289159924,3519.4572392609125
7,5.0,3000.0,50.0,671.4832159377197,2603.413743014891,2675.691669480499,2834.2274659391906,3070.6707702499434,3120.0844459152013,3318.883812383327
7,5.0,3000.0,50.0,1882.698467029111,2131.841581633862,2147.954034790348,2626.8316614200226,2761.5473117786405,2980.3251735759072,3083.904543126019
7,5.0,3000.0,50.0,1065.8947611838134,2314.796367891408,2746.8038117693245,2930.0246336936652,2950.0386514817924,3057.5816087190524,3687.9936925591314
7,5.0,3000.0,50.0,2210.3961294110895,2259.545763663069,2566.912480764881,2887.4533494410757,2971.668304744808,3274.0445845623544,3655.0399853824465
7,5.0,3000.0,50.0,1858.1300309325381,2220.972225263855,2892.1757990833075,2894.3403772927304,3210.0883012101003,3872.7910796903257,3915.9079125563226
7,5.0,3000.0,50.0,2219.0747266894286,2796.000598704326,2841.613867716252,2963.2192276693063,3375.0426141863873,3472.6535895168076,3931.140782347357
7,5.0,3000.0,50.0,2247.941986099937,2331.251234308393,2649.5059800814993,2675.4891301976586,2969.9219596759967,3141.9877799656306,3245.949148043474
7,5.0,3000.0,50.0,1619.0315624521302,2349.4728610296893,2665.744824981633,3225.2728192608874,3542.6505614145062,3564.6604543385165,3848.02719930773
7,5.0,3000.0,50.0,2394.644456018876,2846.509731275845,3184.984658412895,3276.0855258248366,3433.712568879493,3785.2058760005857,4239.842356329652
7,5.0,3000.0,50.0,1800.8415457484186,2269.8952619905617,2535.4268398287704,2631.8672634734753,2783.0756476408874,2849.3260661957206,2978.416846958227
7,5.0,3000.0,50.0,2074.567568993128,2546.670830397739,2617.924408374044,2902.3242442637343,3448.29304325479,3448.625540794162,3515.485808371512
7,5.0,3000.0,50.0,1227.8610615709367,2576.7900885939744,2642.0421290148606,2806.2233367666804,3238.3577950470885,3555.5626429343633,3895.0807746420733
7,5.0,3000.0,50.0,2399.6463612926527,2539.979702729838,2883.3108706278517,3171.286581657323,3244.421030090388,3556.363160293377,3723.371032321069
7,5.0,3000.0,50.0,2474.0843493949296,2727.49132781984,2732.4602109120015,2937.699374991934,3244.0368927613085,3451.5576971686364,3608.0368680642114
7,5.0,3000.0,50.0,1490.3180886145421,1880.5025374922798,2012.8399584800222,3302.9916058659564,3328.0827897460185,3921.6516023278946,4140.841875564096
7,5.0,3000.0,50.0,1672.2720754294676,1700.0408870205745,2411.4709798751237,2617.492697748281,3023.0038485957875,3459.037327471143,4392.620348995101
7,5.0,3000.0,50.0,1203.6468329236302,2012.9254501677249,2324.9473585661317,2336.717937147188,2464.728862412251,2837.772791766307,2969.681232828503
7,5.0,3000.0,50.0,2324.5276991426763,2666.3685388711756,2805.1899096842285,2853.1379413174254,3083.1331284611306,3442.419306668167,3609.8865261741958
7,5.0,3000.0,50.0,2404.361400537303,2568.5077412674004,2666.576788928448,2682.806453123974,3037.42302234298,3184.5848158500803,3396.2182714890164
7,5.0,3000.0,50.0,2284.2966638372654,2512.2574238423654,3055.3331889077017,3087.409831584419,3090.7448029591847,3134.249550517495,3292.5254770574916
7,5.0,3000.0,50.0,1539.1497361077202,2011.83323034947,2829.4072457090083,3017.0428896929047,3286.749101038272,3295.6424643909104,3459.7049349462945
7,5.0,3000.0,50.0,2220.1532532654596,2621.6911170576495,2670.7043121719316,2762.9433463155337,2819.0043439550186,2893.806297329962,3764.964066982053
7,5.0,3000.0,50.0,2579.5108983532223,2763.8397997467823,2922.2454708033397,2971.314232342854,3012.2740823901,3572.1189149870493,3848.2353187063363
7,5.0,3000.0,50.0,2110.9382662010926,2423.773003781316,2507.140809094628,3083.934078244002,3092.891931450727,3407.701864726627,3925.7031570200074
7,5.0,3000.0,50.0,2129.191082337421,2392.2442219191626,2658.864883471585,3173.75399839352,3383.906422472145,3513.840715358532,3579.520176878909
7,5.0,3000.0,50.0,1251.2156652138738,2459.709235938983,2933.6911336900585,3230.143126736198,3267.6725976217595,3327.468648162494,3561.0063915176484
7,5.0,3000.0,50.0,1514.4020166703513,2070.003088714686,2450.6615203784786,2607.217994970774,2806.7821015946183,2895.0920403836453,3178.3340844333584
7,5.0,3000.0,50.0,1218.7012268339229,1880.129415056311,2514.347482388542,2921.209680829544,2929.599537280203,3124.0739677038287,3476.1211074726793
7,5.0,3000.0,50.0,1711.796493325775,1798.3642471617834,1999.9586238922777,2472.72181948427,2519.016725504356,2699.2524607837627,3672.523685604587
7,5.0,3000.0,50.0,1943.7785414678847,2268.5960708383286,2424.23758007107,2528.095729296902,3386.404899457875,3664.796162329928,4240.94818863598
7,5.0,3000.0,50.0,2527.947611745997,2825.8592184546296,3044.5881337277647,3062.6887843028417,3075.807231259405,3342.9694828964957,3473.4110003890078
7,5.0,3000.0,50.0,2345.478299215643,2356.784789660089,2689.4482146945497,2742.4785096344476,2875.8365089964655,3406.8672732876607,3708.8610748015344
7,5.0,3000.0,50.0,1841.5596142856255,2287.8938015048293,2362.1262375641445,2723.912128303518,3590.3419484209994,3674.4425183117014,3738.3943268528446
7,5.0,3000.0,50.0,2284.1902568259134,2340.296766270977,2394.71779057222,2830.8675620623185,2955.6305146406926,3020.1769812237444,3426.879067891817
7,5.0,3000.0,50.0,2120.8670376601563,2338.3377662956627,2414.8980517680657,2592.7709636448963,3177.3872838441357,3284.2869825432736,3523.858993080252
7,5.0,3000.0,50.0,1439.4663140168627,1646.8126540118426,2150.342830612529,2973.4571413786534,3124.3566885689474,3711.3592039190703,3896.721779533091
7,5.0,3000.0,50.0,2054.8826480875728,2264.437456757843,2553.4087398215383,2863.298599324885,3017.8354380064993,3257.988298290639,3528.3147965359585
7,5.0,3000.0,50.0,2377.434273719129,2431.505095709723,2483.5007836307645,2601.723553850457,2686.701244187156,2717.3363478595675,4181.587926970289
7,5.0,3000.0,50.0,1687.0120065770368,2104.061350994275,2266.757924313401,2574.5792968348155,2914.3059037747507,3325.2821389633114,3383.6299911311157
7,5.0,3000.0,50.0,1705.881159295551,2545.2066707023587,2873.2385178483596,2880.02419656363,3464.801145094669,3520.6518477820678,4213.781307178553
7,5.0,3000.0,50.0,1544.011412153023,2646.9866513869865,2792.898886923402,3014.7678258150463,3040.751226864726,3240.807105341807,3348.1791610282708
7,5.0,3000.0,50.0,1320.7074227853875,1925.4385341812126,2434.3217475417646,2642.931979769325,2907.518177658107,2995.9457326117054,3551.385470472453
7,5.0,3000.0,50.0,2145.491763342032,2297.448018429856,2548.9232339880755,2629.191175764788,3221.300570734255,3345.9845010268064,3590.685590611811
7,5.0,3000.0,50.0,1316.4652071601183,2696.172647518547,2705.6742968413773,3152.929950013705,3222.1679709639698,3314.104780294343,3358.646745604859
7,5.0,3000.0,50.0,1512.6423760546866,1755.940957811835,2129.900831998004,2484.5128162932056,3090.071770866536,3301.526832559816,3665.1288858636194
7,5.0,3000.0,50.0,1511.5783817384447,1924.0825947091807,2274.3718470318613,2426.49991919251,2522.1318244042827,2827.9333915271923,3384.1750912458765
7,5.0,3000.0,50.0,1894.4873355826762,1944.865854928768,2188.6696403603246,2196.4015713270996,3191.3320420362534,3591.400670370656,3943.200383285366
7,5.0,3000.0,50.0,1892.7550098945107,2012.630606403045,2113.293292536976,2585.7351730488404,2664.978219274579,2739.2235839863683,3132.7007387552594
7,5.0,3000.0,50.0,2220.7854542506784,2266.655842404637,2651.510080303933,2710.4465891518594,2840.350446000819,3134.819183023971,3323.4363359202584
7,5.0,3000.0,50.0,2247.9246708601777,2248.6187127532808,2735.893810952833,3022.739494318867,3224.5818286453286,3650.1093325467245,4247.760614638095
7,5.0,3000.0,50.0,1677.1094330533554,2117.990176391228,2172.371879865613,3369.30626065251,3407.9042036745136,3608.5523657729454,3786.2110861024603
7,5.0,3000.0,50.0,2250.3757770587495,2279.555797331004,2298.045196679245,3139.844537692279,3311.090886947027,3455.361575837538,4138.899596084906
7,5.0,3000.0,50.0,2193.3499938933346,2239.9228196778718,2403.608636139628,2885.01096548042,3350.8098274999766,3367.1577292508027,3639.9570294798004
7,5.0,3000.0,50.0,1632.8822207171838,1673.9937180695586,1729.6361006478796,2441.4142410961463,2635.1326334168793,3163.4349492278166,3757.3255403652443
7,5.0,3000.0,50.0,1928.1344627467306,2327.141971200693,2728.046495558731,2992.176018689532,3337.9523840527145,3585.956252629498,3611.4634394643704
7,5.0,3000.0,50.0,2670.8202060911904,2748.1591209393746,2908.091704506702,3298.5848706000843,3481.767287313985,3542.758625658367,3579.996170743994
7,5.0,3000.0,50.0,2485.131338316712,2512.3079298663606,2541.6811768576654,2757.372309427031,2939.2489607404277,2942.105244056638,3039.3602846882077
7,5.0,3000.0,50.0,2095.8188187543587,2288.0666066833323,2634.996890316595,2772.1017813742396,2970.006266838868,3470.687652853227,3915.048536354092
7,5.0,3000.0,50.0,2503.83083270259,2789.115755365958,3039.26862566317,3123.006292873658,3321.226291201083,3722.4986886512947,4042.110791963053
7,5.0,3000.0,50.0,1789.2048115585283,2296.2240532448754,2551.8005292248963,2631.3401942127384,2637.9793722671184,2868.56058747321,3689.225316402801
7,5.0,3000.0,50.0,1824.6735297589873,1894.2906984698823,2315.1163975164905,2384.541781198656,2605.743572134888,3100.250782198441,3444.9079083353276
7,5.0,3000.0,50.0,2084.482536365525,2924.799735664829,2983.687360046941,3076.799948205828,3124.0845212952095,3173.9074380140164,3347.2660459746266
7,5.0,3000.0,50.0,2214.976299387407,3024.5257834879,3203.2377378672923,3364.3805465455093,3381.7840844776188,3539.0111818859054,3584.2712965760793
7,5.0,3000.0,50.0,1824.1942417751777,2062.1722965608183,2456.965836505351,2552.2263385425244,3153.142714170838,3227.877829055615,3552.6867523562532
