n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
15,5.0,500.0,200.0,351.82432463103953,540.6129287711049,543.0757135593843,558.949315252818,563.21120951589,585.7387199991747,605.8137452728305,607.5481997119346,664.0716490120543,691.3259288639904,701.1902831560094,730.9283471003815,732.5681655241211,752.5917838575373,821.9011019167358
15,5.0,500.0,200.0,525.6859249848567,548.3669659454797,582.7963433665343,588.1118101468255,600.617213231438,624.2434539185015,658.2575190206468,694.1085515472113,697.3674438948194,710.0147602551383,714.7093550465293,725.7134196254505,755.7182121793201,768.4279690273362,798.2204259214052
15,5.0,500.0,200.0,356.90028646176654,640.6293975990005,661.9365844392347,678.4595786073069,680.4611563386552,706.3415866906923,710.6805514518794,745.4080405204027,745.4096304896915,757.6953686161077,762.4733461372796,780.4858307899946,783.5109798870881,785.7099945082542,860.9616070389985
15,5.0,500.0,200.0,404.8089148842908,512.4431357044743,554.7077423382643,568.1432866079388,590.0085304788947,623.8899486957586,666.9477612060742,681.3025552753777,685.459419783036,687.7695115697447,698.9778136662859,699.5203452026162,727.7005059510002,785.0771010805657,845.5454941121836
15,5.0,500.0,200.0,446.1887777436233,480.1423094434029,508.8432956878317,571.5460667072985,578.230229449288,598.912020976697,621.9857451313666,645.9206891095407,692.6658380541506,705.267876543387,710.1593461447587,725.2098949566652,765.0681357270976,793.6044368260067,888.2323783977544
15,5.0,500.0,200.0,411.5959503544201,530.8342650758918,551.4917639289981,565.1873320144437,601.6008805696849,642.4202686844899,649.282072776407,656.5090828073899,674.9734642685378,684.3260240864023,689.9747155315922,724.154243164566,742.9517880930825,813.6947174831582,814.4415562305536
15,5.0,500.0,200.0,480.3800067825147,518.0061856781738,538.9413937011359,588.5596557807445,601.0558469729333,619.1866914610816,621.869052239329,649.5359672648827,672.2959864674538,678.3288652605247,714.6829133637544,723.8372666200828,777.5302075450638,799.0659457407195,838.4908833529319
15,5.0,500.0,200.0,522.8085676320256,553.7681520544038,565.2529936790793,580.6331672984709,587.6803655587644,607.4194597269884,634.4063257656749,636.4886920412891,660.0328049304547,701.5973539033655,718.1717653359618,720.4743990766425,757.9800218055477,759.0057843231136,833.067783928433
15,5.0,500.0,200.0,593.6934192795491,598.124359176067,607.9573171034937,643.087154065915,659.6588840612642,665.6698299645675,665.8570830406024,703.8975975636667,727.2059139850508,734.1521155063195,756.8761089765372,760.3562163311134,770.8605969287538,824.5030657129199,860.3528061138077
15,5.0,500.0,200.0,605.0541576972148,628.9889503680771,633.1302555738858,637.1579398534643,645.0421810678602,647.8329652173417,649.2824008310139,649.6366209976644,661.5743490364135,671.1528413558931,690.2129510270595,719.5997259636638,813.9771180321649,830.0917941061226,880.7694658183559
15,5.0,500.0,200.0,445.51749579194774,477.1464814240147,546.6659801393359,586.8232416639362,607.596891543026,632.2033955819757,632.7148408576484,644.8076702681486,646.0040545225547,691.7565443174067,695.4491521729906,698.2148503044934,711.6872525894295,733.8882547689526,758.4375187163711
15,5.0,500.0,200.0,561.0702073866596,569.9142174795602,598.9344830051359,606.3863787348114,610.1600873996638,615.7873232444169,680.5428558676388,685.7634312389986,692.800585105974,706.3914410000673,721.7610760762243,737.3367157385362,801.6716994119367,820.0195057177672,826.4661069418909
15,5.0,500.0,200.0,336.88510942109184,431.21485568514953,525.5726432598419,593.5079894248656,594.4376785364916,596.4362868254457,605.9957571276265,610.1849569737152,665.4701516829648,672.570730230614,690.4967464884783,708.9368046826528,772.4768405558519,802.7210975757669,808.375670923659
15,5.0,500.0,200.0,444.663543751848,566.4441633666988,587.4180664000605,596.6937468672608,626.7976728690703,631.7692984487,671.8552750322872,681.1894609589109,694.926011795051,697.4259424477823,699.6353800204306,707.9371968766757,715.2425968335317,732.985614457483,768.6256775991524
15,5.0,500.0,200.0,397.6251059956016,611.4848283262347,615.5812160409214,624.1301203679777,628.8501806897123,633.2403072156219,658.7979340079926,672.2250017518006,695.2607535929412,705.2017745326007,717.341648471383,726.1488766615897,730.1890995667951,732.2515042005482,738.9592234685015
15,5.0,500.0,200.0,540.6979836341243,599.1391079546979,611.0071543449465,616.9224404786946,624.7128140340099,635.8359830152965,646.9393136173343,648.4896050285242,666.0796687560362,695.0867754494624,695.4108179057034,725.4241865167991,737.2243621711497,768.7233104570514,807.40772912156
15,5.0,500.0,200.0,474.04720674323795,514.7637545847992,522.6750293449774,617.83329645136,624.0736857150375,635.7143102283665,660.4900795415658,693.3009389804137,703.5596943984365,727.7197277904239,747.7608442312037,780.7210551715635,797.2397496629811,840.1350076639776,914.955365204543
15,5.0,500.0,200.0,504.6425104167271,545.0050692759364,551.1851472998883,558.704597558577,568.3970015744171,581.0612469067338,593.6409071164801,630.5052414182878,641.4535555865789,677.4417949850084,693.3606309961211,695.6734744118137,698.8908524099242,725.3694281548428,844.4674335120241
15,5.0,500.0,200.0,485.63739587118766,490.1288599144147,523.1108509024573,570.5755271803705,579.1543405128606,616.9368199139003,641.0418411511816,649.7449560427319,655.19295497394,680.1975285100377,706.4350496300437,718.0683871328107,735.4089905210209,749.4198254051529,792.8155414598655
15,5.0,500.0,200.0,406.86854148764564,418.18996589502297,500.9106125929304,537.1874950828817,570.518633520702,615.2389536463406,620.3759905826378,636.947745818436,648.8113400492571,652.5598162058452,657.7294678875344,663.9390829747222,687.6723474067556,721.5342802957783,785.4916854758343
15,5.0,500.0,200.0,371.6349017690866,383.8305125637962,464.4700765546121,530.0143216957188,558.6016984734406,589.0280269054397,623.3354745656491,638.788533594615,647.700093755932,705.1431631207976,715.7960355990997,749.3302380492042,774.977559164808,805.3028844499717,836.3278640356968
15,5.0,500.0,200.0,365.4363466485153,471.68699107115617,515.7549479141014,536.9889946891419,566.3554096815017,573.2811919634181,620.3426963361414,633.0192787861731,639.5980620403823,658.5716819589611,660.9277728349896,689.6458827619238,718.0722532277593,754.3273615557105,755.2016065930842
15,5.0,500.0,200.0,481.89872533666323,518.1427654553137,540.2431928872429,540.5418423984399,562.2073694676077,579.7622379226056,604.9376098695168,621.1395936492403,637.6072368953206,650.4971775840637,653.8591548812539,687.2177493576469,688.4051424468278,777.2717773177121,777.9705538432577
15,5.0,500.0,200.0,529.7464561287902,586.8490776015383,587.3167715309692,628.91183590171,660.671916749539,682.0048142282155,685.9336798960942,708.2261323342144,714.3739191506867,725.7847510215909,727.885921941382,758.3541285000146,770.2300151866924,779.7217875338478,822.2021574072535
15,5.0,500.0,200.0,496.84798924285315,591.9715368956452,622.7941800060136,629.3213487870137,638.5171154051866,646.7073218179006,676.4508891077934,708.1553601344435,715.4702558181302,725.293951192625,743.5734127937146,747.4161564050547,797.0755546024577,830.6660519382287,867.6528618326778
15,5.0,500.0,200.0,491.84344720982955,581.0678324985829,598.5297886183816,612.8480345308712,633.0414104901843,633.82581041586,637.9058116374457,638.0230169293727,652.63768156688,664.1688184091481,717.021962825543,728.2353583270672,767.663956814631,790.3287350370173,806.1059120490179
15,5.0,500.0,200.0,424.3927989734557,490.1516010800331,533.4267014380787,608.7512798665373,615.584462868253,625.609684821769,629.3291008399285,635.8392627483934,650.4440814423644,657.320452345416,662.8563947166965,684.3551354543297,694.5508703609669,725.7900645839867,746.8277337832557
15,5.0,500.0,200.0,540.2549516604713,605.2087748688896,618.354214159529,626.7547155335496,640.8893051830071,644.4647892946493,718.5447077307238,723.2447982811703,737.0503861964437,752.5998093054701,758.4055867766667,773.620678213036,778.5771696273799,834.3747110358746,856.3990864448468
15,5.0,500.0,200.0,523.2701957471752,617.9665067783469,618.787749251152,622.4668804175358,629.3386095450082,652.4300201162821,656.2504617618818,670.137757678475,672.5121369995536,682.808155232834,685.1125641496637,737.1609045260186,773.8076737356052,794.6162796107362,877.7711325564666
15,5.0,500.0,200.0,506.33944828675584,517.7571783848763,521.0670828699451,544.9244991120427,590.7072797794768,638.6996512000285,658.1483957914484,659.6342494612271,677.6766947675372,680.5926023204235,709.5563520510917,739.7270030631431,740.3647974257501,761.6758400974205,776.9891118479209
15,5.0,500.0,200.0,490.23472327759936,492.95325529048534,540.1633987606613,579.0286750667292,593.6563224896302,605.414807379321,651.3041426979222,657.3813087744943,658.2396894511913,659.611791597118,686.1045784771017,692.2418642334833,702.0331228456246,718.3220576778048,811.809949611034
15,5.0,500.0,200.0,425.55796413296457,530.5500144365267,561.7325313756024,563.7411895974235,572.7230519856957,630.4610020387998,651.1244954125109,666.6948782214041,695.4420436027834,704.2876812687024,706.4248558256315,714.5902244677567,752.9463491060422,773.5575716636886,820.6352296299672
15,5.0,500.0,200.0,465.1308437611735,493.45766385997166,497.18287718595485,515.6405433989954,542.3469445867668,613.6908671041823,621.93478954127,631.3956214702623,669.7410029364833,688.26755859225,722.2446657714033,734.4857423287231,808.0292594904064,813.4731854168222,837.286289025966
15,5.0,500.0,200.0,557.284967849419,572.9024904252435,604.3212588785561,635.0990250827101,641.4605614008383,680.9302375991259,691.5300911622153,691.7365024858734,713.9167336101814,714.9641204728761,723.2555226375138,770.8368393316308,789.4981172748707,834.5890457368837,938.2741918066821
15,5.0,500.0,200.0,399.8276656382293,460.69697826545917,465.37694501121206,508.2713650206504,591.135734728208,612.6012221577907,622.0619012151265,622.6435054823005,652.2647511488024,693.7948287225602,736.7195261622845,772.3928992968702,793.900484502269,858.5022868043851,884.5618546592864
15,5.0,500.0,200.0,433.23540035858036,434.57918611701484,442.290455469714,474.76272443626243,593.3055669262988,595.2738024895605,612.2102452480367,632.9338530443747,677.6271101981456,722.1818936520422,726.3584974085138,731.1412160147183,778.4664046363353,836.3368866990755,855.5840259415769
15,5.0,500.0,200.0,422.9664044309046,538.5013380597172,542.2313415102295,548.0767530919321,608.6188939600211,663.6221653965507,664.825093279821,699.197634949585,704.1472322066531,706.2935105167696,717.9710077972923,747.0815338451215,802.7419463877472,807.6170673236614,847.2259042101377
15,5.0,500.0,200.0,560.9344263157859,597.6777724155673,619.7612670766774,630.970176245237,641.7978409623181,675.4681109788232,678.0891391293546,678.7304064849369,697.2204717906379,715.963472265391,783.1740915211591,784.7290074641782,818.6881615488026,867.185507008488,882.8200254599501
15,5.0,500.0,200.0,555.4552942942754,565.6690047993527,623.7005831467554,627.3126740887251,657.6263078393631,673.6151628269301,694.5557221333911,709.7429032087302,710.9605595829526,723.5418543724311,733.3695062779238,747.9319006135684,774.7913344144185,793.7435173028903,827.9580315418871
15,5.0,500.0,200.0,516.0923232432351,521.7848228401131,618.7936577040589,639.7905903405099,649.1351220105664,675.1693046145907,705.2452115213785,706.1737976870095,714.2316241794379,714.722470027024,754.5752933081659,756.2972340885492,768.5273991780946,774.8026572186997,854.6251026629831
15,5.0,500.0,200.0,454.35637864882324,468.7089500897468,523.4730047090792,527.9179944306442,556.9813568470561,558.1973288714871,641.5849888188671,663.1355654900165,677.8740338059753,679.0345866066035,715.3653060416484,718.8941496159817,724.9843354331152,726.496794393644,849.2460475007073
15,5.0,500.0,200.0,423.281463122835,496.56246227140434,544.210055984697,577.7183238590814,581.1308622179972,594.5984282914562,595.8973185251547,617.0550811841499,618.1423336611374,670.6811434726828,671.7141613709483,679.3493470670851,697.7858272719096,771.6872375998058,799.0712728404214
15,5.0,500.0,200.0,436.14886531901675,504.92575816176367,526.8235529579341,566.9222026235286,568.3398646055075,594.3523436196294,607.763297748626,636.0877273556112,727.5182596295979,730.9968195634406,740.6577798386044,764.9308902013197,788.3062344914127,799.8988468649758,829.7129429981524
15,5.0,500.0,200.0,565.2116998600065,570.6808272616138,597.9650602262957,617.0232125866071,624.6622022230887,627.7477211441746,629.2271830223349,632.0752914796417,719.8778340979984,734.9544404199903,744.5639278875402,752.8437397913325,753.2986059270071,781.8568902950674,802.0995667980621
15,5.0,500.0,200.0,394.60491016251376,419.1672429721124,451.3350396551997,526.5588304929898,576.3055233324221,584.8218650134405,599.0930184801657,600.3974471785104,623.699236800985,644.7901485037231,648.7064619285534,699.6713531460523,758.6885451059645,768.2791189949852,817.5962979243367
15,5.0,500.0,200.0,453.9866795402948,484.82157661286,530.9255697059207,541.6158728465707,570.3676467895519,624.3435105979648,679.8297986722844,691.1037723407462,716.3136049641992,727.0544820541344,743.5200682110898,749.6564281149692,803.8806388281117,810.962314214306,824.8979351068807
15,5.0,500.0,200.0,570.9246867088389,581.9722411337309,591.2850346014319,611.8943718381549,640.3039607785684,646.995138006544,676.9272916624759,686.9121413753305,692.1460554561276,692.2719705654268,756.9719434407214,769.1319122440963,772.9159584534674,773.2307717739151,821.0965720137477
15,5.0,500.0,200.0,453.3245572059226,517.276890296901,621.5731587437283,640.9251566971925,643.5392037985193,663.0047812597389,686.594108821582,692.5046757476925,706.1654382826816,714.4090690620947,720.2610156500278,722.4083347409696,734.4007465800747,805.2551896513035,817.9329032104024
15,5.0,500.0,200.0,368.43941210620665,454.0111799148684,508.3382325069342,577.381344603162,634.1712238325996,656.2220622744242,692.7386109916224,697.2676332092717,708.0135555538145,717.165681871577,726.0308622581744,727.2260362802103,792.0161673884795,795.2005670957393,796.3061391829115
15,5.0,500.0,200.0,401.5884015112011,430.26476136806787,541.6952187768413,587.5385857246035,617.1278742470138,625.5425478566992,630.8143827378965,631.2748462953862,645.7327204139253,666.9874042129015,692.1159347450186,696.0789634612719,743.0008897076725,745.1022133885285,751.3243104432222
15,5.0,500.0,200.0,408.81745147578926,470.329577442712,497.20229753165336,599.9553993506722,601.1401455484663,604.8305027339819,633.5224167117055,652.4459857661309,682.354458377505,715.2632311068114,715.7463297148505,731.1318097797629,761.7977634997903,781.0614166531866,783.6843924528753
15,5.0,500.0,200.0,509.7647062256237,529.9417553409589,541.0357675868718,547.7090328937929,572.7248628289203,576.759102621646,590.7713304358506,610.8212090690906,649.801219669747,699.7808425441158,702.9608975237707,718.6504062525697,718.8982288995131,806.321556281779,835.4565889463123
15,5.0,500.0,200.0,435.06850818198325,596.0141554249751,600.3522945220152,638.8749006499545,643.6314103779512,664.1822177747008,676.8463210771779,702.0060185767313,707.5926150314045,712.4456984041528,731.7865715140249,734.5947152454623,758.4487833897466,770.6921802036661,805.0357049633952
15,5.0,500.0,200.0,536.7648990714351,556.768998207097,675.4335088439586,692.0450365555142,699.1915762822234,701.2751883070396,707.3016864856515,714.9204108703129,724.859621967687,732.1522188526114,753.0013318565706,769.7334721255894,788.1162147082692,826.5962190690542,865.6827617719091
15,5.0,500.0,200.0,455.55424937580585,545.6337784921707,556.8507719122924,580.5515155369299,603.634530010188,663.9490351798369,668.2088457633964,694.796183301204,703.8566377170125,723.9205820737616,724.4950400430325,729.3312712583121,752.9226579089703,850.6989760612869,875.1692544921048
15,5.0,500.0,200.0,551.2383611792907,586.0111809957682,619.1182895930056,625.176847632664,627.5198159537073,632.890796644972,641.8040186273099,676.0698590056043,681.8080514837836,701.7245067992674,706.4393640131077,733.118681384504,737.9083921950705,767.98722464084,809.804054079708
15,5.0,500.0,200.0,396.559065616156,434.10098996187867,526.672137307876,551.0855778726668,593.4920343917124,615.5737561081839,647.7060326937294,668.0113660276015,687.8259813667532,723.9001454878079,733.5016505006512,742.2938945202312,768.6474111105033,773.4981614874671,821.5055720481995
15,5.0,500.0,200.0,465.04098186547446,483.2562175284471,556.6595883093603,563.2586677479599,584.7404203755067,602.2787169010899,606.2763987601993,664.5993248727509,684.6667252433094,687.0061517875481,702.4009221084291,705.0604888891821,731.9361598542253,821.112503781052,898.9099143393192
15,5.0,500.0,200.0,406.3181571792109,437.4194915675987,551.4681917461751,573.3405319754768,607.6197529858587,628.3721907566985,677.5922041609863,691.4861707202047,732.4322427760006,736.0942649271739,739.7936277566297,767.284389149169,785.6322673657153,789.7194075515885,818.8857129202613
15,5.0,500.0,200.0,470.13465687194514,507.2228062646175,518.1356498222062,584.3772370326424,598.4156637026058,632.6683746067647,637.0250896954392,638.2140132554966,673.0592167579578,684.9787105762796,686.9302067476037,705.6777257626427,711.950811215774,725.0061660437544,749.093655495247
15,5.0,500.0,200.0,535.7665607006004,586.2299919014595,590.5213278887243,592.6332691215483,612.1669809123889,614.3304397908745,646.865519624554,659.0341982467921,661.1249871834805,671.970124627307,686.9893745044983,699.3972714593817,772.7875130537824,773.495106991272,826.0358485923472
15,5.0,500.0,200.0,486.62224823190115,556.0089062482448,567.9594645869984,602.1012516222479,605.3049165049479,632.8177051277339,651.402997757433,656.0474258501313,665.1814172440249,680.8170826233629,691.1085506561508,733.623850709527,797.9312769866058,820.6000523970753,867.1052147425103
15,5.0,500.0,200.0,485.0831704016496,485.4354484983066,491.9645282709656,583.0970806528928,607.6710216211068,626.1274247751177,647.9628902540632,657.8527827555823,661.6359911383041,676.7246113530329,693.5920037803762,760.8998388092189,767.7302980539122,811.9017835665818,889.8029728444129
15,5.0,500.0,200.0,446.5316457115425,582.0557967898014,585.1120010490025,589.0291458961194,602.770011651767,631.5366781868283,642.9385645137082,664.4569377252111,713.6168651319315,725.115397380575,739.9658796463546,748.8938001210886,759.2888994350168,789.9747094920659,796.070107524635
15,5.0,500.0,200.0,572.5266499384459,576.1576136470411,602.1240316381809,669.5582172399502,673.0234892242418,697.334984769929,699.5750294419724,705.9273006760081,724.512613088767,736.6974832791523,737.0437235113465,761.5286129577593,785.4318603771884,803.4843869996577,824.5075035853077
15,5.0,500.0,200.0,482.3727504658435,518.373416364404,547.8303490221747,583.1494054038819,584.0604796100588,606.0441046212103,606.9494543074744,620.0119888089943,655.2574222227618,677.5242294802418,689.2633402208558,715.4187252385584,796.1993838801782,819.665537210309,905.0201506972315
15,5.0,500.0,200.0,398.7592497893456,544.936872823771,547.6180270900173,560.8234134082226,563.1625673151589,605.8658187519892,608.6089518493767,613.9821844183286,663.2457186174029,680.5413146536387,698.6481083216136,703.5648723440011,747.0455246817578,764.9565675716627,791.9681622088425
15,5.0,500.0,200.0,436.7556433344022,541.6099030062171,562.9406668527104,585.6511746398672,634.3649337520978,640.9871789537744,687.2588165530852,694.8200149068657,709.4288136303124,713.1561778263621,743.0179178196814,754.2814395996888,764.0581573022223,831.6729685858824,842.3189707260321
15,5.0,500.0,200.0,496.6546998703722,542.9728864336612,551.8122214771063,565.0953834348616,584.380542810198,624.916414341965,625.531338080109,639.1460685883163,651.3559764357349,665.9409343835027,667.1953005567307,675.9894497945393,689.3089342137428,725.0864826885045,729.8362506679707
15,5.0,500.0,200.0,486.90631583836614,508.68441015806985,571.7357923242014,580.967484816504,593.647493711346,618.9663019458544,662.795068592909,662.8626138699942,685.0851355701212,698.3830022757392,732.887729581823,737.6152597030278,763.2426830658981,787.9721047293464,799.3031930344137
15,5.0,500.0,200.0,489.9586840546201,581.8673378334738,629.4819159530281,638.0526903555026,638.4617800620713,651.5215708068692,651.5768026506992,713.0703666368793,732.2636531059134,732.7250753354447,773.7642637762805,791.617021714274,793.0442729966986,804.6408330264157,934.7746188768671
15,5.0,500.0,200.0,412.84280394535074,416.43406847774696,561.4511702628499,568.3364445475056,617.467667039504,646.1330513977924,649.5000570576196,674.5847981590911,678.2339035887643,680.6121266150734,687.6194107757558,739.5754172934012,747.856813960811,812.6706330019638,837.3071535562688
15,5.0,500.0,200.0,417.37813754591434,473.151940844833,573.6683212014495,594.960737215468,600.1360319440053,632.0087530681263,666.1073027529087,685.5155802216623,713.6499871770117,722.8642162439411,730.1570600071881,739.3860535923981,771.7525552514201,789.5522743356732,827.4660701708551
15,5.0,500.0,200.0,354.33429949944286,487.68268468086984,560.0267485434817,571.2916480134347,594.1951201292198,621.3848294068744,629.7578693038674,629.9292774396547,670.1797435710337,674.1685082974705,739.6806280342321,755.2138304114594,764.4157379623105,799.2152819063074,821.3990404809066
15,5.0,500.0,200.0,475.44871227284966,524.1382384421878,564.6068680937399,578.4747627120917,653.710976525924,686.1274468224374,690.4517433071646,695.2850456107085,714.8447587908287,715.7330192808641,718.8853179354869,720.1760105988664,760.547467462445,795.4082619662429,834.0380463245457
15,5.0,500.0,200.0,458.8362323253237,543.1410346265706,566.2747487679808,602.9037308815603,606.9085214641048,613.1727192104377,627.0665661899382,632.8896009493645,643.0982421595862,677.5255745278419,692.6077031646199,693.3844657462291,695.1424941757653,702.5269185349177,775.7056618013809
15,5.0,500.0,200.0,461.3160451844851,486.2604805499342,490.62093648710123,519.5082049555095,587.4325844655237,589.1002358662629,617.7953418283978,624.6931564323461,634.8848004898717,706.68719017684,718.5418874520352,739.7168418700468,744.3272758743295,763.6355940194634,909.6524626425411
15,5.0,500.0,200.0,369.53917524125427,455.6746808004284,459.9565880488422,494.4912294348002,495.71273317623655,515.9653640140114,594.7542911562844,599.7564242117146,620.7791496085893,660.3006023144089,734.0889046178219,753.7309678087158,753.8915282974535,762.8939283951111,825.2983561614233
15,5.0,500.0,200.0,399.6354185006437,428.24597111600747,566.9955201902657,591.7578988102797,595.8594113551401,610.0479154085879,646.7071145089483,657.7271586900765,670.3417561907684,680.3153180911083,686.3987386159099,731.6894952838898,734.8721585062418,741.298275474965,857.242882126578
15,5.0,500.0,200.0,542.4989318615104,552.2964115345138,586.0539021637694,603.047344519734,607.417533153768,616.7011167799342,632.6651251725061,643.6316757305923,666.666144691975,671.715526343919,676.1618578603977,689.5837131902342,693.0032664540782,732.8869298597123,794.6150356309881
15,5.0,500.0,200.0,488.1914628993618,545.288273193964,602.4949151090494,639.7795518209987,650.8157410808014,676.0862310085988,680.6591548404159,724.0998646060151,729.9379017645084,738.2167180930994,742.3680029886124,770.8139943893511,772.8264793009669,802.2758791769267,816.401665347791
15,5.0,500.0,200.0,427.84353287236286,450.39773562121695,516.9805854761464,558.7943510995544,622.0148641348724,669.4342004203993,677.9413810880983,696.1003385856147,710.1072555328985,713.1872826604305,717.3201474731478,720.0060098717273,720.0846099688588,733.5587348482485,877.1459185272269
15,5.0,500.0,200.0,513.9404577745046,529.8903306657496,567.0771785080744,616.4494589082999,618.9849549246021,631.6054434771231,633.5304731125075,643.7665555758131,657.823556955336,728.3094949968868,745.4126613290395,775.9542756021788,787.1304475439658,800.6840710944844,808.6050623558498
15,5.0,500.0,200.0,437.6946578266871,448.6730276442953,484.0711744583208,508.4886705994796,510.16246810121766,566.1972938746999,624.2444243089851,632.0497843766641,649.1553287341383,675.6991765560508,678.9171248384994,714.6995068465212,723.3819270482759,830.6423399452789,871.494450503786
15,5.0,500.0,200.0,497.4183873602726,501.58311554444145,555.6420158260976,657.2642452842832,703.1513406442233,707.1398265696836,717.2042244001168,717.2615127601895,718.471010409831,725.7012258363501,726.659196662715,742.7994308099046,744.2786400435276,757.5777527657805,855.2843317995838
15,5.0,500.0,200.0,467.4927686533965,489.11186354122253,512.0171367950635,533.4015830671524,542.7204930112005,634.7905071691785,653.9787519934756,657.7175416455699,669.8909570243756,672.4886964414748,687.9881207454455,711.7815732633837,715.2648873889859,792.7454092725491,835.0153050446281
15,5.0,500.0,200.0,294.3012155372445,459.15463485295345,471.4192066058512,500.27460185783724,554.2238915978265,574.0777800130489,626.7350549282432,640.5586906191472,664.5922232831583,705.8840820740933,716.4713699561287,758.2155943390661,760.5674420850121,808.5618586629512,837.5438585643874
15,5.0,500.0,200.0,382.4382454624715,391.6159152798792,470.10020409970934,576.2003350706001,662.1044108350402,663.2062363482369,674.7150316343448,676.123591309163,684.6677541761923,693.0737517633557,693.6775655608496,702.2103329068627,718.1442219632619,730.3565881089611,752.1884632313091
15,5.0,500.0,200.0,362.612013040749,486.2797122933339,542.8703882889993,601.6610214255741,606.5383013915871,643.3167609123846,660.6065269095432,670.0858639458298,682.9175977069505,683.9962432389918,716.1206316365146,750.8708811787175,755.7248733672017,790.0781706123594,868.9784501860397
15,5.0,500.0,200.0,449.46911356928,477.68793558638595,515.8429888479129,521.3545909729694,552.7528447356913,599.9381410875965,622.4111620499324,634.6307216447972,675.6995573056549,689.7061809100504,721.8404593492039,749.3354297802318,763.9812323699558,773.1604019309547,808.016156732388
15,5.0,500.0,200.0,508.75968367721663,557.7258152703005,579.4943023865035,609.5900815281075,614.9311177652942,642.2197089821851,664.4280610413477,677.9435395477923,704.4908280445088,712.9264286460611,714.2748895469414,760.7130084347815,764.2973494868525,768.8994195850306,769.9461823770603
15,5.0,500.0,200.0,370.531290652282,482.97988392182003,522.3325247077366,601.1115473035968,612.7851306002544,645.6991230165816,698.1343181111315,705.0291447057598,715.0457813598103,720.103711072327,743.4465441498185,758.7953164012537,773.7084088802733,779.437906963877,788.2245453600394
15,5.0,500.0,200.0,391.51765668767587,514.8946393264459,552.5107478544196,565.468514021268,577.5632291891488,585.669113539169,589.7864150978905,610.5605436654081,679.743294071319,683.8879576372256,700.1116640749608,737.7518574909432,753.1753440165523,755.1022531001279,793.9708747016042
15,5.0,500.0,200.0,490.1253716289783,490.29246613987004,515.6023320453967,515.9633309221613,559.9423283454564,562.2614180335825,583.5677579663547,610.0957480648428,616.913780214413,622.8747429474381,690.5248416681889,711.5974220463277,740.7384797946538,768.2553810656597,819.2142548941099
15,5.0,500.0,200.0,434.11085076553803,452.1529112225294,461.24543459518213,573.0609962216809,626.8234240766797,647.2574398571742,662.7416174470297,715.1021161196373,724.5705494781993,734.9130347329996,743.6445133686923,746.2422853286018,763.1233268496197,793.6336856000729,811.7603643328719
15,5.0,500.0,200.0,461.2097931902335,533.2398019585291,568.5871083192408,577.4797490556273,585.4025761030609,628.5614471503515,640.8451675723034,648.3909650173985,677.7532991284899,694.3880063990457,708.3710837153595,719.6324496635525,753.2611219242762,755.8897547554395,820.1322979587984
15,5.0,500.0,200.0,486.94751071675717,528.2428245569647,561.0413552478867,567.6052853888161,621.7073070442002,644.1666663278655,655.0473724899003,664.4223676229917,666.9181694714598,681.4975315403381,689.9813055444556,694.574636279775,723.6997171341055,723.7516821396409,769.1700171754533
15,5.0,500.0,200.0,519.7627900258653,559.0892941874616,593.1684295709999,595.0341750017903,599.2452552047548,612.3740729076487,628.5593141888805,650.60258422939,705.0397704639416,712.7178017460405,725.3712858314585,728.5880288335607,741.3399675972639,799.747959177058,883.3642827274381
15,5.0,500.0,200.0,508.26957999754507,536.6475072670087,583.9853113485535,588.733468853014,593.0396741073237,604.6943693115609,620.4036868537275,656.1306857656252,656.6302992092036,675.5968139979971,725.9196355994223,727.9574928111801,740.8457184439615,765.6552776276617,852.7841794297185
15,5.0,500.0,200.0,351.13403783292983,431.8217980043752,472.5271881827328,492.664507513936,511.0364709683055,572.7281264289463,585.4935189852749,618.823556281887,619.9634965987144,680.0810582437389,681.1783151200602,690.0123554941326,700.6908831118851,712.0021042275885,778.9272189709799
15,5.0,500.0,200.0,415.1282753975713,429.4414524179568,499.7907171648769,517.4985172680434,542.0047806782966,607.7064351135106,637.7353912645005,700.6126230604309,703.6313535375407,707.0198858427849,712.2314564119011,808.0725967030999,812.5381651303368,823.7273295792595,840.2035488369648
15,5.0,500.0,200.0,452.78476950607774,460.35512441766076,478.93570228034434,551.4420869973958,601.0149018371321,612.0290800989826,626.7500301604698,634.5140431084385,673.9442731886243,686.9901324536373,722.8119784342573,730.6507905028491,762.3869193950377,820.2500631387602,833.8593065749445
15,5.0,500.0,200.0,435.5287005740842,498.9411515091673,572.6026384576162,581.2915530171855,581.4613462409919,636.7952599599547,678.4324727350163,701.2787208553858,721.4381641718868,747.3518599232134,752.7992270267176,755.2531662100739,760.4131231594585,764.1475812692048,813.1736390928751
15,5.0,500.0,200.0,408.8288335349945,485.92230598843497,494.67278540928663,547.3712030229572,549.4673563505185,582.7137237571044,624.8619484389467,676.8731685020275,694.7716289983385,705.6940905320372,719.7801463253458,750.2495043119583,766.3103441375055,797.8559510393027,803.4414432616162
15,5.0,500.0,200.0,395.05675633241367,449.84408628480435,555.1669115910485,593.7198035550731,606.404009129101,617.0793387634337,618.7213645283098,630.6023028248558,646.7520460708686,661.2962074544723,665.2135359060318,699.5034217294615,716.4977619329767,766.8186178179914,829.5390758844808
