n,beta,eta,gamma,t1,t2,t3,t4,t5,optimal_delta,best_mse
5,5.0,1000.0,1000,1384.1837189973735,1682.0078233036184,1951.5917323646895,1970.5030525569678,2239.2270663449426,0.11,591.5536503403879
5,5.0,1000.0,1000,1607.7007984617153,1807.5168127204329,1868.1656308962997,1895.705610364956,1902.483545816116,0.02,31034.19771360316
5,5.0,1000.0,1000,1593.6044933992612,1862.1961980346218,1964.5384333357829,1981.3361985176202,2064.654019743039,0.04,5344.908485474569
5,5.0,1000.0,1000,1694.8760435054692,1705.084699500596,1717.0123553559001,1754.1298076718422,1818.6402398451764,0.01,1384978.5513405008
5,5.0,1000.0,1000,1419.044913325611,1608.8847293874214,1901.619723910478,1944.1980645890317,2038.6279871861043,0.05,7024.445384656162
5,5.0,1000.0,1000,1719.3831265908052,1805.3440523988347,1824.787746281721,1909.8790992279728,2125.9870352234743,0.01,958741.749866817
5,5.0,1000.0,1000,1707.8904927264894,2049.9358092829993,2051.7086477172497,2107.7903144253455,2332.2256614956805,0.04,12582.333530562375
5,5.0,1000.0,1000,1803.4044793984485,1906.3685119533088,1945.3077323246841,2039.4149685652608,2176.0155923178095,0.01,815917.0547415781
5,5.0,1000.0,1000,1591.1395190780731,1945.9957006231607,2053.933751975973,2090.7526060557657,2195.670238745264,0.06,2840.8268338630874
5,5.0,1000.0,1000,1673.4544695696109,1773.8024945474594,1918.7881078375644,1973.4734198529932,2130.991652146293,0.01,380790.84221672395
5,5.0,1000.0,1000,1631.6023377467204,1892.3945630281928,1968.1920630369827,2065.57693178527,2072.916167404528,0.03,100.39737572137719
5,5.0,1000.0,1000,1302.5933031477825,1926.4747849785422,1970.9471094773262,2141.6865616287364,2145.7706052947724,0.18,14471.393454155548
5,5.0,1000.0,1000,1627.2926611441515,1676.8954348935563,1770.4673984453025,2126.6227141711324,2295.6676666073186,0.01,863868.4639178475
5,5.0,1000.0,1000,1765.5476984814377,1807.6257443868167,2064.9493014025657,2076.858098782014,2137.6046413345643,0.01,11304.089305914173
5,5.0,1000.0,1000,1444.91429570228,1568.423672031205,1912.9589713581195,2071.163694900976,2187.139108907565,0.03,1540.3223409229508
5,5.0,1000.0,1000,1920.806383379127,1939.120553115011,1947.8127151654294,2122.2581108738996,2208.7612448507402,0.01,1642892.0576610242
5,5.0,1000.0,1000,1940.2182169674568,1949.1454973390394,1984.9608516103556,2008.1016484783204,2231.4817435265586,0.01,1740695.3608094694
5,5.0,1000.0,1000,1916.7919530621186,1976.6556688657502,2067.4600033988017,2115.3217227220157,2201.8631694289643,0.01,1005625.9747631429
5,5.0,1000.0,1000,1714.9335092012434,1862.0561327869273,2000.5356402481887,2018.9302388043563,2224.519289178821,0.01,179212.60262395206
5,5.0,1000.0,1000,1765.891962747205,1825.481909460742,1857.6337989702174,2047.0748893633352,2051.6250368158117,0.01,1049749.4296230306
5,5.0,1000.0,1000,1857.0517532017138,1915.2102206480658,2075.4035635124546,2162.285580499386,2171.4564748691773,0.01,329960.0151484719
5,5.0,1000.0,1000,1868.6230689687388,1910.198696638436,1991.4836934423788,2029.2431978559475,2147.690744096478,0.01,1230811.581492146
5,5.0,1000.0,1000,1785.182555981491,1802.9908947179765,1959.764437462312,2066.3306944341143,2111.088429240991,0.01,389091.0181900695
5,5.0,1000.0,1000,1756.0514912842546,1825.8162462544728,1839.8644783460527,1910.3069535106722,2048.405926551236,0.01,1068095.9837515457
5,5.0,1000.0,1000,1768.7108372022594,1897.2704503988314,1898.1858349900976,1906.266791696562,1979.569738754199,0.01,230158.43681346346
5,5.0,1000.0,1000,1602.5639876512726,1840.9433377496398,1968.6720448481765,1997.712889593719,2016.4110599702244,0.03,3511.129200549032
5,5.0,1000.0,1000,1633.6892244158705,1774.4264315010491,1783.0768337631007,1862.0104945932426,2042.0176772817706,0.01,432326.3008907944
5,5.0,1000.0,1000,1476.9004180090815,1952.613782635859,1986.2087677201844,2031.0041273144966,2113.021581090763,0.09,259.38171562555186
5,5.0,1000.0,1000,1314.7894024458278,1692.6680493468198,2001.6375620446006,2038.756635132777,2340.6280880739396,0.25,182.1329516589969
5,5.0,1000.0,1000,1571.5274293166326,1686.6777742275867,1696.292577767247,1857.9923039431474,2125.3333516126972,0.01,656006.9413578734
5,5.0,1000.0,1000,1751.26461164898,1777.5062015438089,2133.950731766665,2187.4823288173893,2411.64183310729,0.01,17621.01291479709
5,5.0,1000.0,1000,1912.0521829552429,1941.9425488921634,1971.4110611331141,2018.5057084739933,2129.3044230690184,0.01,1589767.8371185858
5,5.0,1000.0,1000,1619.6704653003817,1623.2283156041135,1817.759546923924,1934.944128724614,1966.282304766941,0.01,82655.768923449
5,5.0,1000.0,1000,1745.9895850387866,1792.2640560829923,1886.4324164579175,1920.6791243548296,1926.5822346660486,0.01,526067.3779767718
5,5.0,1000.0,1000,1620.6212780042329,1696.9750812992938,1790.6764250079714,1810.375252509286,2219.1831933738895,0.01,820306.41885709
5,5.0,1000.0,1000,1670.9555713889658,1800.7579820619749,1898.0657074942737,1932.9961754070519,2039.2140804700366,0.01,21233.358042790125
5,5.0,1000.0,1000,1577.1369319127898,1770.1591016724396,1966.1933244231302,2044.559451049653,2187.777801050233,0.03,787.5917109890527
5,5.0,1000.0,1000,1629.5214038094723,1988.7584442355744,1996.9986680929342,2260.9977794241568,2355.5346886830525,0.06,12565.286189227847
5,5.0,1000.0,1000,1796.398261935454,1858.329957441683,1913.1572630929918,2213.6749371480455,2296.1850284504308,0.01,1148905.799511727
5,5.0,1000.0,1000,1562.9370912141553,1661.7430889423126,1809.025866058496,2022.6633777694492,2150.7003496861935,0.01,471296.46631987765
5,5.0,1000.0,1000,1558.1399348903633,1890.3918633267776,1917.3879237561569,2062.4982372297914,2083.76485388319,0.05,152.15860060957513
5,5.0,1000.0,1000,1849.4395961879482,1865.7385984174637,1890.1629839615362,2001.1189654938044,2044.3535517210878,0.01,1539420.9561450994
5,5.0,1000.0,1000,1701.1015920932655,1843.5655001471396,1849.4241754692825,1923.3209611864756,1966.042158844965,0.01,54155.44837916559
5,5.0,1000.0,1000,1730.180951733494,1771.8527250915417,2024.558495285914,2083.6964858086876,2118.6280890887783,0.01,7177.2782851761785
5,5.0,1000.0,1000,1668.4781885432405,1857.0490570424522,1972.2204495989686,2074.010404879197,2255.6062217153103,0.01,3969.1497390796144
5,5.0,1000.0,1000,1853.1222369650538,1992.7009923017026,2067.492712078032,2184.3243923522705,2189.110544811214,0.01,102894.47314647463
5,5.0,1000.0,1000,1551.9748568276632,1856.6768569443607,2006.636679198154,2157.30389795514,2271.9761267097247,0.08,3826.781270063545
5,5.0,1000.0,1000,1792.933603430916,1887.699290966611,1991.6751291588876,2186.575864237447,2253.0252799935242,0.01,763111.9927062438
5,5.0,1000.0,1000,1770.7564106035834,1773.8179459747907,1815.7409922184395,2075.047285418375,2106.0087667706684,0.01,1384928.695586177
5,5.0,1000.0,1000,1621.7720351533299,1780.7946437383819,1845.4803253074401,1906.68889788168,1947.6973021718163,0.01,32697.404126618967
5,5.0,1000.0,1000,1831.1354788339052,1838.016591813267,1912.1527384651813,1932.9953324989924,2263.057907337883,0.01,1479037.1151682083
5,5.0,1000.0,1000,1292.4282774310568,1678.5564868836009,1692.248941867897,1755.0149745885208,1920.731113417405,0.09,30707.246370630448
5,5.0,1000.0,1000,1612.9558280992037,1823.8363642598433,1893.3085733302723,2064.8991196631605,2190.6939563426736,0.02,4246.431658886337
5,5.0,1000.0,1000,1409.1666521212017,1864.1236704933913,1932.4652921529732,1967.2251779650514,2107.655776458248,0.11,1408.8032593730024
5,5.0,1000.0,1000,1370.7234756642285,1641.3983887287163,1724.4682535463494,2011.5619832809743,2017.3785496841672,0.05,9673.48587919795
5,5.0,1000.0,1000,1782.793386072068,1900.2808563057933,1945.8631020831986,2040.6606913905757,2288.792168678542,0.01,837755.1544122798
5,5.0,1000.0,1000,1675.362453714021,2012.3387663764618,2075.4917592577235,2082.889369622436,2301.3084942822125,0.04,7858.048865196473
5,5.0,1000.0,1000,1716.0217194437146,1766.2705600852069,1807.3634408445498,2089.458008594259,2165.3580278995532,0.01,1081097.2993238608
5,5.0,1000.0,1000,1784.3906352263875,1854.4806752451677,2139.1577995986845,2141.8702573615965,2345.8193653455437,0.01,70740.72216315952
5,5.0,1000.0,1000,1478.11979131779,1632.765530019758,1769.7015884287325,1780.7668786358477,1905.7763650637944,0.02,29596.279729123435
5,5.0,1000.0,1000,1361.5800479731988,1713.3232324184291,1945.869648626001,2019.1935551319573,2211.720193251341,0.16,283.60785404264385
5,5.0,1000.0,1000,1979.3649334620168,2008.2106532825487,2016.4722100229765,2047.0110612159322,2270.964166555329,0.01,1766154.2407334382
5,5.0,1000.0,1000,1758.5657134552782,1795.0444171170943,1839.0237049833315,1871.6700403595141,1960.139918613356,0.01,1190407.3475707415
5,5.0,1000.0,1000,1793.1650864698713,1877.572536281356,2037.343544760885,2165.190766865349,2334.6122522099263,0.01,735994.3512238904
5,5.0,1000.0,1000,1730.0263861880603,1978.1149473478413,1995.4962205996408,2058.6302159059696,2461.174260507708,0.01,212223.6617018632
5,5.0,1000.0,1000,1755.402172665185,1914.0721776371179,1976.2446541050367,2041.1376086199032,2049.444312449489,0.01,1793.4991400150611
5,5.0,1000.0,1000,1776.393484378913,1870.2583703667942,1969.7622462584998,1987.1069350429425,2173.4264456206483,0.01,756768.8482246154
5,5.0,1000.0,1000,1698.8679877029522,1960.2465576108393,1986.847940861188,2217.1026052912484,2322.7701195498544,0.02,10266.603702228816
5,5.0,1000.0,1000,1919.2519930962546,1946.038450317316,2016.1810842504626,2221.414737122265,2362.1646164781114,0.01,1492030.3107506968
5,5.0,1000.0,1000,1466.6489668526697,1565.8761386535557,1573.9688650477012,2127.5263450949296,2356.280666975735,0.01,497093.006054483
5,5.0,1000.0,1000,1463.5414508977246,1471.909074331782,1624.8660554275866,1796.7215485247023,2007.08701517082,0.01,663256.2479176132
5,5.0,1000.0,1000,1468.2791544233248,1816.5284681638195,1890.8644971536123,2001.640508257634,2189.7311453009324,0.09,705.0289308350754
5,5.0,1000.0,1000,1621.5667919999019,1832.9596758818875,1897.5395715171908,2007.0196303807281,2084.2199968703453,0.03,9798.153757771286
5,5.0,1000.0,1000,1762.0023319299517,1803.0018873385948,2111.7352362840847,2183.5998037877575,2264.9309660425133,0.01,21542.742812924273
5,5.0,1000.0,1000,1808.6512838681351,1920.2425026820024,1955.6774429190277,1976.1847597660826,2172.8432395200143,0.01,834396.5480038233
5,5.0,1000.0,1000,1488.5594423628795,1990.0264854253392,2068.761256299361,2174.8368967116858,2300.424328373391,0.15,7298.396294824126
5,5.0,1000.0,1000,1585.8822645802193,1829.4242391295131,1973.5399876632505,2129.4984059124204,2155.5311779623007,0.04,1403.3772030453738
5,5.0,1000.0,1000,1908.8682892325753,1968.4161337501655,2032.4182804841098,2102.3893449422094,2199.9139220519983,0.01,1215950.3583100615
5,5.0,1000.0,1000,1918.791373431766,1954.3491301115828,1987.756850405025,2021.4662393858653,2068.946394364892,0.01,1398871.8604770238
5,5.0,1000.0,1000,1732.4506432044707,1784.3735479928262,1787.6512385685428,1877.166607079104,2130.204632588223,0.01,1221534.0846236155
5,5.0,1000.0,1000,1468.2738769581308,1893.1360399987818,1931.0549396259928,1995.2937536297588,2047.3806817990285,0.08,1132.8292276544953
5,5.0,1000.0,1000,1540.6046025284409,1605.091882640455,1943.0229086785987,2049.8741653779452,2121.7507793060086,0.02,1298.1528191142825
5,5.0,1000.0,1000,1723.1330854193734,1874.5705657918202,1974.5551591663984,1975.9033561398182,2077.944813659581,0.01,592.4372323634566
5,5.0,1000.0,1000,1465.6135926882146,1509.7989222122494,1797.370592777419,2065.8676943789296,2075.7220360054575,0.01,17239.033209160698
5,5.0,1000.0,1000,1586.1721049267112,1642.9882594595133,1725.6842641949793,1961.000485186812,2235.9816975935987,0.01,851861.756361745
5,5.0,1000.0,1000,1548.3949616824061,1581.098282744429,1681.0185681543962,1825.3915105914857,1984.915442062325,0.01,911233.9513129287
5,5.0,1000.0,1000,1716.867261857406,1822.2495138155477,1894.8325870777576,2023.3082776483438,2147.0292206327235,0.01,645002.4249265491
5,5.0,1000.0,1000,1754.464152518061,1842.3920576260512,1864.3468761898444,1957.9174755894499,2114.1932417587695,0.01,940450.7015692665
5,5.0,1000.0,1000,1870.8563189019974,2030.7867818161174,2085.569328701279,2103.201561464308,2293.4427727031434,0.01,333037.58723786514
5,5.0,1000.0,1000,1650.3976580364283,1676.0613450663413,1701.5119436045968,2096.4358457163535,2203.1884310551695,0.01,1061863.1811383902
5,5.0,1000.0,1000,1796.8890289995988,1809.7833091896944,1928.8944286055794,2001.101542364101,2152.932242771714,0.01,1107657.0824701893
5,5.0,1000.0,1000,1614.3057986400772,1815.147396982353,1854.7519103140557,2023.7730877839622,2064.1549909816727,0.02,14640.199942226154
5,5.0,1000.0,1000,1606.616145198282,1642.3613921836263,1893.89884117385,1969.5404108938774,2002.3327264074626,0.01,5508.943666443962
5,5.0,1000.0,1000,1495.5068808854592,1936.2085809646833,2095.6737013888214,2149.6305416294804,2261.2893044251286,0.13,5512.411384264262
5,5.0,1000.0,1000,1775.003419103899,1832.6547239887348,1972.7016970557365,2003.9482847940299,2204.3422410864473,0.01,905443.6385698102
5,5.0,1000.0,1000,1641.3034305683036,1819.2245786020576,1869.9413932142575,1997.4485496685422,2005.5008968312966,0.01,11871.607492858895
5,5.0,1000.0,1000,1647.5748892791,1834.9091256868994,1866.0005975391086,1901.9549985033375,2064.166863402,0.01,14771.686045876802
5,5.0,1000.0,1000,1798.0730919118623,1855.734682662951,1874.052405129696,2214.2733861939714,2222.642540084349,0.01,1192307.9335913672
5,5.0,1000.0,1000,1398.2900498987233,1758.1456006993044,1912.811231184428,2132.7492810208914,2356.1516091791314,0.17,1222.051122994742
5,5.0,1000.0,1000,1781.1255800367117,1784.6646310963633,1941.730472949073,2267.7089228468644,2278.1109291581797,0.01,460294.5991534442
5,5.0,1000.0,1000,1627.291589772674,1744.8971668453787,1899.2502725786803,1997.171635182965,2039.3966944563176,0.01,18629.63022423887
5,5.0,1000.0,1000,1804.957763425652,1953.1127648317402,1999.915484487513,2224.898555205015,2508.8633087926037,0.01,721431.2879980177
5,5.0,1000.0,1000,1563.53130955475,2023.602466559321,2059.042616621541,2202.9463022177542,2432.6079402321893,0.12,15569.599031352493
5,5.0,5000.0,1000,4019.905419883943,4555.145384310062,4617.272736542094,6627.907153386988,7021.054999261131,0.01,16669323.596607594
5,5.0,5000.0,1000,4510.658279554702,5183.8565392380315,5966.924933518375,6121.847206371159,7255.4917029298695,0.01,7520565.014257867
5,5.0,5000.0,1000,4690.759424080721,5277.960301736439,5492.200053586829,5820.226992734074,6149.80908236579,0.01,2418542.827282221
5,5.0,5000.0,1000,5455.308252762119,5754.740930678553,6322.0224225434795,6517.436759450992,7007.157165250977,0.01,21486084.765768994
5,5.0,5000.0,1000,4121.461399959362,5427.848660745594,5857.737311796509,5874.032526055077,6092.350052667395,0.03,150644.55797326597
5,5.0,5000.0,1000,4886.704692225424,5396.764116101079,5928.1370167589375,6414.21928019533,7131.047941819393,0.01,16292157.659258429
5,5.0,5000.0,1000,4638.328518627537,5548.445623660685,5728.069104032139,6092.383113714834,6249.762299469053,0.01,358048.10650748573
5,5.0,5000.0,1000,3220.860636182401,4543.958931731311,4880.347799422009,5696.672264424382,7532.497037275843,0.01,270472.04563393554
5,5.0,5000.0,1000,4422.938580056064,5138.213332973395,5169.723823134024,5719.020191306005,7344.189986225023,0.01,17279904.541264713
5,5.0,5000.0,1000,4581.080148487683,5238.236711840319,5480.7827401629165,6352.869715132444,6758.258990366418,0.01,10784961.650276061
5,5.0,5000.0,1000,3713.5876018087183,4500.948553118679,5217.592573604907,6677.802808387744,6796.487192662311,0.01,3394097.115108585
5,5.0,5000.0,1000,5447.1889019913015,6211.462461305279,6263.4203932518185,6455.942161088957,7483.303547742827,0.01,15283371.51577862
5,5.0,5000.0,1000,4752.21282158846,4846.266291044378,5578.917508423123,6213.986197456686,7141.319434009728,0.01,25300596.17339635
5,5.0,5000.0,1000,3751.7238220443724,4788.795602441172,4861.366735926884,5406.548996867147,7471.072426911284,0.01,7422945.438888364
5,5.0,5000.0,1000,2934.4513407901777,4510.474746859798,5114.92728021043,5225.941426810583,5623.861942091718,0.07,405314.13007621444
5,5.0,5000.0,1000,4614.915329035022,5113.4520204707005,5745.0655877718345,5803.4967311624,6811.1781323873465,0.01,14955649.525901608
5,5.0,5000.0,1000,4903.642911234225,5296.52744595081,6044.605341031359,6707.971912345458,7098.425821104792,0.01,14409119.564798944
5,5.0,5000.0,1000,4593.988771271359,5421.00647747922,5772.363812109823,5983.682182408324,6340.4931777380925,0.01,594503.1652425979
5,5.0,5000.0,1000,4885.943939463834,5023.193808060645,5339.550322206032,5722.707300464635,6364.0117590065265,0.01,32445134.096573517
5,5.0,5000.0,1000,3988.5771387201125,5190.1931522249615,5538.035702497453,6122.805342581131,7360.3261379536925,0.01,9927.135897485916
5,5.0,5000.0,1000,4559.737403927333,4745.6385141515675,5906.945408971784,6049.0897564751795,6597.185528905568,0.01,1562410.8454587082
5,5.0,5000.0,1000,5024.234643329897,5164.557502100485,5204.7595869562665,5871.7214183239375,6474.137279730186,0.01,35342016.686003484
5,5.0,5000.0,1000,5060.028194995646,5926.222968337891,5997.016277588401,6170.105322406215,6619.884054359274,0.01,475955.06406120345
5,5.0,5000.0,1000,4586.009729130793,4844.784453773251,5658.227269262017,6386.500735569119,7217.776011033271,0.01,20438076.915433086
5,5.0,5000.0,1000,4242.819934896752,5014.674128874594,5090.3099036084195,5847.565804819518,6864.044105781218,0.01,11122315.291250391
5,5.0,5000.0,1000,2989.1869186287495,4681.700862525649,4891.393602171791,5106.062718511044,6313.539771594208,0.07,289653.22739107773
5,5.0,5000.0,1000,4688.826837555137,4737.645845479033,5332.74407207035,6211.956654448873,6958.0416337587685,0.01,27102744.441346288
5,5.0,5000.0,1000,3378.8972808825156,4430.699733682948,4843.521429756562,5269.541830339819,5874.441219768239,0.03,404925.3782454879
5,5.0,5000.0,1000,4452.125531626717,4909.472692308282,5323.657994045803,6699.7279822831,7030.62237275298,0.01,19183752.295040704
5,5.0,5000.0,1000,4597.737978846268,5217.134566542084,6107.725350320234,7004.89866467115,7118.582512881318,0.01,2885723.8892665724
5,5.0,5000.0,1000,3445.0792512270154,5518.063850686291,6196.565666975131,6234.186982699164,6336.758190015389,0.08,173.8357238222611
5,5.0,5000.0,1000,5788.6032970480655,5859.457983874035,5864.006470369115,6186.1452948005135,7772.300616356729,0.01,44279130.67591314
5,5.0,5000.0,1000,2498.9542689849886,4564.791787667561,4644.2341642798565,5769.566467262652,6126.893427170187,0.14,281833.13895601744
5,5.0,5000.0,1000,4995.079337390114,5973.020989901202,6215.151921456366,6416.016103920728,6570.257280327079,0.01,450313.0178291933
5,5.0,5000.0,1000,3284.0266171469307,5022.12719684207,5783.292922952077,6111.848487037296,7249.798204753182,0.1,11361.71278350384
5,5.0,5000.0,1000,4195.879567010316,4333.548110719398,4935.797672491284,6408.6612051676775,7208.57250778431,0.01,23808948.83815544
5,5.0,5000.0,1000,4082.281941182523,4671.739680295495,4904.108897109372,5935.6530597819965,6662.876684969571,0.01,14798652.886200003
5,5.0,5000.0,1000,3800.980876857646,3882.2198559705253,4106.134851298953,5337.322383075961,5773.384698125926,0.01,25862721.775119424
5,5.0,5000.0,1000,4775.618639683847,4866.577665331091,5252.413580300735,5544.26889028339,6798.723951889801,0.01,32369018.54030922
5,5.0,5000.0,1000,5440.322610296621,5649.638957180741,6027.134177605788,6506.797311614754,6991.440223566216,0.01,33224959.536634255
5,5.0,5000.0,1000,4942.505842242499,5085.953355724709,6148.7412461767235,6790.028066527836,6981.739521418706,0.01,3276904.193562202
5,5.0,5000.0,1000,4684.35949439983,5156.734069795944,5188.7766333069685,5324.877446089197,7054.893856907587,0.01,26096590.44002048
5,5.0,5000.0,1000,4905.45086318197,5241.769683909108,6169.366146847855,6966.00531089079,6982.831256174611,0.01,7001931.087721637
5,5.0,5000.0,1000,2864.654384214247,5124.722375878128,5161.379992726785,5337.465639091984,5892.52853954394,0.09,258115.3419682884
5,5.0,5000.0,1000,2879.939792662564,4042.112379965524,4931.082201657604,5130.289947447401,6044.699584650657,0.06,418651.40231621003
5,5.0,5000.0,1000,3819.6680410720787,4368.289049542754,5936.771348389452,6543.99189168139,6757.922940636477,0.02,270.17643165907583
5,5.0,5000.0,1000,3755.798754263812,4155.375934235944,5537.458053928617,5541.391288649353,6531.6751522791055,0.01,264089.097276561
5,5.0,5000.0,1000,4475.756846903364,4931.5965650652215,6099.084297211548,6394.696720330247,6668.181480540843,0.01,12011.683863298242
5,5.0,5000.0,1000,4001.4858727061583,5819.881602694438,5956.183984683694,6597.529186751063,7206.932088184173,0.06,87447.18210988787
5,5.0,5000.0,1000,4869.205525902837,5678.032755315031,6199.056078897169,6587.675671891733,6698.519701870174,0.01,234371.73846786213
5,5.0,5000.0,1000,3990.1449890099125,4375.915655922567,5311.125567654977,7105.648803291085,7350.208074818739,0.01,14302358.358428355
5,5.0,5000.0,1000,5322.765583038574,5876.426104948531,6415.383043365219,6537.541364681487,7444.192072392711,0.01,16836507.995070867
5,5.0,5000.0,1000,5480.405110589009,5677.05783455147,5797.822467712029,5867.567643880593,6563.587655064955,0.01,37474419.05566418
5,5.0,5000.0,1000,5636.581268964519,5914.2452083260905,6283.742876610619,6512.981683479978,6519.777097804365,0.01,19313140.482422385
5,5.0,5000.0,1000,5236.781063276438,5489.975843367478,5672.47195763561,6050.753273141684,6854.4295042426165,0.01,32779584.179304596
5,5.0,5000.0,1000,4912.158493781073,5072.844912428976,5459.59427792653,6450.627939209218,7352.669349426432,0.01,30753890.815167427
5,5.0,5000.0,1000,3312.5827041661346,3347.2635678911315,4428.343558989391,5726.282759793168,5990.341111441884,0.01,1215256.1748987536
5,5.0,5000.0,1000,4344.882952360111,4537.3222149390385,5310.076763987345,5630.987147750798,6145.164824691298,0.01,12266452.039171355
5,5.0,5000.0,1000,3618.0450917182507,3826.2648542744982,3941.0499842754407,4847.972441136934,6121.682822873173,0.01,23752811.395547953
5,5.0,5000.0,1000,4998.541625126649,5212.4893102184915,6122.26495508078,6833.227494556508,7065.378962686411,0.01,9135909.14810631
5,5.0,5000.0,1000,4501.456956715847,5137.749822504531,5403.016698363068,6088.5585631478225,6714.043078069151,0.01,12049271.95298747
5,5.0,5000.0,1000,3388.7552768784963,5074.378244389904,5613.035313594155,5741.556604823476,5890.306943843609,0.06,123305.20508136197
5,5.0,5000.0,1000,4311.454703962177,4690.12856363195,6313.714986006169,6649.87013584423,6933.616040035113,0.02,233128.54575457942
5,5.0,5000.0,1000,3499.822449395683,4870.731304080834,5424.339521209301,5821.241742552445,6907.507879423378,0.05,31660.963004924863
5,5.0,5000.0,1000,4120.740431819144,4947.754871806264,6021.946229896851,6917.71257242997,6989.346746964424,0.02,384921.6449405955
5,5.0,5000.0,1000,3290.2500024751444,4365.148066149504,5015.022090801413,5544.035854896565,5973.774731940946,0.04,270836.5371644191
5,5.0,5000.0,1000,4989.633732292255,5478.57475412553,6478.396309441562,6567.333839715345,6905.001402715625,0.01,690219.8028321778
5,5.0,5000.0,1000,5044.625662687813,5529.823478910275,5692.769829367252,5982.060932185827,6042.105079263334,0.01,7375784.133640812
5,5.0,5000.0,1000,3504.5023512748608,4785.91931967432,4982.80408136344,6266.615706083992,6508.114220001159,0.03,45079.415051169955
5,5.0,5000.0,1000,3425.4087707885037,4410.116587735885,4877.391839377565,5832.266010020635,5833.351598242363,0.02,268077.9630540116
5,5.0,5000.0,1000,4545.339204512758,4785.141356070975,5687.925840274787,5790.846260114165,7559.983030486681,0.01,22281982.260940634
5,5.0,5000.0,1000,3701.042241691784,4219.662052543783,4610.056300328742,5076.05560335482,6323.633075204919,0.01,15284874.651295297
5,5.0,5000.0,1000,5212.942818767473,5409.378917839514,5472.590628456784,6494.348314928213,7415.966117557949,0.01,34550276.627825916
5,5.0,5000.0,1000,4406.071995694572,4424.8979344587215,5075.840627745478,5600.314030615448,6066.530339816002,0.01,15703236.910228629
5,5.0,5000.0,1000,4485.869125050789,4744.603670700514,5145.389848519822,5303.852664231727,6100.084968185179,0.01,25376171.1884566
5,5.0,5000.0,1000,5297.612906731329,5512.663615708208,5921.638880348957,6577.8645205526855,7489.152624592612,0.01,31876586.252786428
5,5.0,5000.0,1000,3628.7703293701884,4128.963802126564,5012.573788413037,5275.174507802396,6934.579715745246,0.01,12000140.717688993
5,5.0,5000.0,1000,3441.7870082221452,5700.107373381997,5777.889325461064,5985.691575491293,6205.5756011393105,0.07,21472.02742802782
5,5.0,5000.0,1000,3086.9139718992315,4508.026043014173,5064.379917672521,5103.08713332612,6498.2271625618705,0.05,227455.22429041457
5,5.0,5000.0,1000,2399.239263496063,4749.640718529888,4877.442824002115,5696.766815577249,5924.543229642916,0.15,304724.8000181232
5,5.0,5000.0,1000,4449.271551020738,4660.636445978094,5154.251685972776,5304.830661563167,6762.792703903572,0.01,26068094.868207633
5,5.0,5000.0,1000,5412.104851828032,5617.632080830633,6345.321040551947,6452.895568210738,6988.565634645132,0.01,17580713.67134319
5,5.0,5000.0,1000,3684.260738124833,5327.185335810886,5636.286177024272,6204.617451900463,6217.064866366279,0.05,12367.712966010178
5,5.0,5000.0,1000,3754.0727395425606,5544.2148534434955,6021.788147034798,6592.612174549023,6886.51428768454,0.07,40288.84864427851
5,5.0,5000.0,1000,4590.126495493555,4666.863231083644,4887.113026851152,5448.25981000167,6152.915437792073,0.01,32404410.91338491
5,5.0,5000.0,1000,4587.204172498185,5025.677586914213,5227.054447246241,5721.473297211461,6657.733276995207,0.01,22910837.147316337
5,5.0,5000.0,1000,4328.534143142189,4985.741895785795,5787.553312997549,5807.387091628962,6738.329325719936,0.01,3040956.8250887003
5,5.0,5000.0,1000,4010.1528736778605,5529.208039413239,5680.548449825521,6034.878406376881,6590.751876729654,0.04,4360.571339282715
5,5.0,5000.0,1000,4874.282036243794,5469.612464642203,5550.5354329450265,5563.576073497838,6216.92947939236,0.01,12143197.030692825
5,5.0,5000.0,1000,3988.994345531117,6085.611012394752,6759.797854538816,6797.886393554897,6989.824322916273,0.07,191606.34496999028
5,5.0,5000.0,1000,3362.1026740956436,4508.535773014722,5190.724296906164,6103.286501722911,7084.184848801699,0.05,19411.754242456558
5,5.0,5000.0,1000,5521.792878814347,5754.089770774506,6121.094516889087,6719.983673267165,6796.862663417628,0.01,31427412.613433965
5,5.0,5000.0,1000,3967.6648366251497,4893.170569693908,5200.193440993038,6242.913511047073,7362.975302448261,0.01,5873120.334839215
5,5.0,5000.0,1000,4321.178226677948,5783.03624806112,5960.042279225931,6073.380050877845,6660.943282065518,0.03,7891.980147924234
5,5.0,5000.0,1000,3697.4277244986333,4593.828345185887,4805.798387222435,6259.345992916505,7674.688793627613,0.01,7959516.503876099
5,5.0,5000.0,1000,3143.521856865534,4163.944156898333,5864.184420477898,6284.562688001954,7368.016987548187,0.06,6420.809065276931
5,5.0,5000.0,1000,2497.3646066154024,4955.636058966314,5006.506408067345,5044.644656498049,7025.221872906677,0.15,167646.63162460458
5,5.0,5000.0,1000,4401.878981061394,5326.033344044941,5815.954129547748,5890.720944017379,5975.448536576197,0.01,855333.4379140243
5,5.0,5000.0,1000,5084.410610259234,6181.834697594101,6266.459829169114,6918.965039562155,7108.217451494805,0.02,881879.2906806007
5,5.0,5000.0,1000,3881.993332583036,4481.084502211066,5663.365654649391,6155.433976078612,6952.067493298983,0.01,583642.125223042
5,5.0,5000.0,1000,3652.304826545761,3980.834443101763,4342.532471343664,4652.655698592542,5640.216255392564,0.01,19779445.361041807
