sim_id,est_beta,est_eta,est_gamma,r_squared,gradient_type,grad_min,grad_max,sigma_min_min,sigma_min_max,sample_data
500,4.911728,1668.660021,0.000000,0.585384,below_offset,-0.803904,-0.021128,97.392462,244.253088,"[1192.1826333174947, 1263.3153376860605, 1285.1238773937848, 1305.5984648849746, 1502.9329161477701, 1740.4269180165368, 2485.1776412353956]"
500,8.762773,2096.571164,0.000000,0.674096,below_offset,-0.808946,-0.006045,39.194988,150.766078,"[1734.2713084249972, 1759.3376029524468, 1831.8983239221693, 1917.5803318328449, 1943.8819920182618, 2161.550295469431, 2595.514183310799]"
500,4.669262,2027.614568,0.000000,0.607133,below_offset,-1.355523,-0.012545,147.607300,294.815733,"[1433.4068882765755, 1441.3030209141607, 1477.5830634976476, 1652.9635770067134, 1735.8288181916696, 2459.587842169184, 2867.4227347031265]"
500,0.676795,345.092630,1313.162142,0.741138,below_offset,-0.019818,0.029456,192.054328,194.551014,"[1326.4264056910056, 1332.5283442414907, 1334.7985113764512, 1564.2856740992252, 1924.987459494872, 2186.110764960261, 2284.6943757392673]"
500,0.833126,339.555379,1437.721432,0.934340,below_offset,-0.618560,0.159103,99.358042,248.905470,"[1452.2438709551902, 1530.4353221631832, 1583.2840679962483, 1665.6593509017857, 1742.827318353992, 1747.7433348846616, 2706.781885164036]"
500,6.966497,1800.594439,0.000000,0.424326,below_offset,-1.016905,-0.012873,68.684257,219.668375,"[1432.3965134305797, 1476.578082916644, 1529.1664530090554, 1570.433103975131, 1572.451815070162, 1779.8128323642986, 2483.546179669952]"
500,0.720096,434.618557,1404.026571,0.965599,below_offset,-0.547441,0.020619,119.879255,214.176205,"[1418.2086571279135, 1491.3088012307621, 1545.3834331537655, 1584.631004306695, 1880.1034783885125, 2448.6280417324033, 2466.4785045238227]"
500,6.423636,2024.742698,0.000000,0.778472,below_offset,-0.153871,-0.000705,139.109444,158.114949,"[1547.9964518037075, 1554.6475087688568, 1605.3078666191104, 1755.2605412844482, 2096.741768925777, 2270.2909678893675, 2438.654784628665]"
500,6.414858,2074.578379,0.000000,0.695842,below_offset,-0.931982,-0.009688,71.024757,198.522095,"[1604.800627246619, 1620.4470477881614, 1693.1694800472037, 1787.5568148716316, 2019.0715153665792, 2115.655822087741, 2752.3187283010566]"
500,4.712382,2116.723612,0.000000,0.580562,below_offset,-1.589418,-0.023336,83.653346,329.187149,"[1500.5163567394868, 1561.0951430589334, 1592.920954780856, 1668.9982158666417, 1954.440575389205, 2126.2027844841905, 3232.1809170668353]"
500,3.959512,2250.735739,0.000000,0.632365,below_offset,-1.147496,-0.024756,162.085479,378.460783,"[1487.9512007109024, 1493.7252357437567, 1608.996307257889, 1810.9417274616899, 1837.3343712123162, 2639.3986871458865, 3494.356467685823]"
500,5.505190,1783.844406,0.000000,0.725355,below_offset,-0.386037,-0.009518,104.231611,184.003320,"[1308.6931373212374, 1319.9724175460665, 1447.5885125815432, 1509.6811343813247, 1589.6286579676703, 2089.4769262905443, 2327.645488088501]"
500,5.722661,2042.483782,0.000000,0.711421,below_offset,-0.556481,-0.008658,102.466573,207.820768,"[1521.2560743954546, 1534.0112314525095, 1640.1290054606302, 1766.0516063138516, 1814.4182935720773, 2374.199716528675, 2652.566269895793]"
500,3.975969,914.939232,895.761108,0.718732,below_offset,-0.044932,0.000636,125.515140,128.115698,"[1482.8817447849449, 1486.9483836129764, 1504.523649258104, 1608.2150786825607, 1938.9599752060908, 1957.2988537971598, 2134.363286853276]"
500,7.462397,2054.191880,0.000000,0.418670,below_offset,-0.902364,-0.011505,79.562392,236.121353,"[1659.7582512096471, 1715.3772329219178, 1720.6330504572586, 1825.7994024561413, 1901.0803043811982, 1946.676802848806, 2788.92317661597]"
500,5.014970,2080.352061,0.000000,0.643500,below_offset,-0.941130,-0.017136,89.841091,272.036996,"[1495.3430203835155, 1522.01099014371, 1650.6712088700529, 1717.5586615854827, 1777.718939455703, 2317.361336486917, 2969.6529935282942]"
500,0.641949,531.837942,1427.535112,0.968564,below_offset,-0.355263,0.098116,139.378765,219.389036,"[1441.954658734062, 1467.4635487986134, 1620.1357135344913, 1734.281893417054, 2119.5776797240105, 2569.9214458482056, 2803.676361301917]"
500,3.601507,1900.506174,0.000000,0.378374,below_offset,-2.283934,-0.026164,206.152704,439.162065,"[1219.7864038656496, 1265.8065384801944, 1272.688858711771, 1294.7905710233913, 1418.0484285076207, 2555.0691511162145, 3072.386164384137]"
500,9.168941,2197.684272,0.000000,0.700950,below_offset,-0.636735,-0.003438,57.269936,141.253847,"[1829.6352782559688, 1875.1933545079082, 1909.8584823741166, 1921.5040112655772, 2143.8544078120512, 2343.2512535358956, 2623.331725057156]"
500,2.421387,1344.035831,875.504368,0.717069,below_offset,-0.243258,0.004883,289.444979,303.293927,"[1490.7577982988983, 1529.4034117990025, 1532.4986594580423, 1810.6768579806035, 2611.2656286226556, 2666.7036815282845, 2895.515456936686]"
500,3.972725,1992.332373,0.000000,0.737719,below_offset,-0.536106,-0.021281,149.939987,281.517781,"[1294.9224000821469, 1312.2721140108947, 1458.013361511411, 1503.7087132157783, 2009.5233234971377, 2137.003990304176, 3001.166989168418]"
500,7.305613,1911.713926,0.000000,0.812726,below_offset,-0.298224,-0.004042,66.160024,121.243787,"[1500.163470699671, 1535.4961597768227, 1628.7068316898276, 1648.0551089124, 1915.2362407957248, 2083.9780786656056, 2295.8125737120663]"
500,5.149950,1936.736532,0.000000,0.416323,below_offset,-0.727424,-0.013171,162.729086,304.903416,"[1414.4355434323352, 1485.5027275050943, 1491.2332822991523, 1501.3140118046942, 1570.2793869552515, 2365.0674212105387, 2719.043510464786]"
500,4.670798,2318.890398,0.000000,0.359021,below_offset,-1.299208,-0.032193,141.296648,454.090647,"[1656.2654732529704, 1732.545390664341, 1772.1590387960737, 1919.4706705695367, 2009.5517109468592, 2043.0002143238744, 3779.4551773358035]"
500,5.513575,2128.637969,0.000000,0.640890,below_offset,-0.921506,-0.011729,121.533075,255.412477,"[1587.7155978136925, 1595.2731537028285, 1675.6439950751528, 1711.9113405096173, 2096.97273676557, 2205.3923467569616, 2965.4854795981582]"
500,5.576717,1460.950826,456.307346,0.763469,below_offset,-0.324924,0.000558,116.533209,135.929020,"[1510.7818965537467, 1538.2647794176946, 1577.9100566108095, 1680.433120038305, 2059.6189706526275, 2146.245965811375, 2179.2459822018545]"
500,5.317749,2062.031649,0.000000,0.717049,below_offset,-0.795214,-0.017047,57.590937,232.267505,"[1500.906132550435, 1534.9445040969204, 1641.4094405193878, 1779.6918673366183, 1889.9735810186057, 2124.6652562934687, 2899.251595861947]"
500,5.236743,1772.627291,0.000000,0.574882,below_offset,-1.740208,-0.010581,93.282774,237.681678,"[1299.5597555706602, 1331.9132177704082, 1357.3448931093103, 1410.1525617236794, 1551.2837148803087, 2124.142797326457, 2420.2875339468224]"
500,4.529212,2288.158224,0.000000,0.777143,below_offset,-0.710529,-0.008128,152.037717,255.481967,"[1560.3164113849307, 1594.2814542153383, 1630.5257978170857, 1925.1274324422473, 2212.1647958417107, 2713.0224799322305, 3077.4779389956257]"
500,10.090823,1863.544175,0.000000,0.751894,below_offset,-0.233724,-0.000368,78.318001,97.866152,"[1565.7853128357267, 1587.4010007952998, 1638.9220722453952, 1650.057975325296, 1946.4635761300708, 1990.6099057493925, 2089.043180019049]"
500,5.462782,1937.242027,0.000000,0.674266,below_offset,-0.318977,-0.013253,131.749930,226.122114,"[1434.1442526631467, 1446.3086664582202, 1475.1441011508343, 1748.301452789657, 1784.6724926526467, 1983.4160610935544, 2712.5325312319337]"
500,5.108310,2089.926178,0.000000,0.683616,below_offset,-1.050602,-0.013499,113.625120,255.735240,"[1517.379213501658, 1528.8596790491754, 1584.3783862565474, 1717.3866552426007, 2037.954626120896, 2183.5222125488135, 2960.194776789606]"
500,5.120036,1921.567957,0.000000,0.555544,below_offset,-1.765435,-0.017041,93.056539,279.562772,"[1409.2326406193984, 1442.1251827267834, 1466.9698995948324, 1504.718197636923, 1821.8603086078813, 1964.2130265346232, 2832.3710999536142]"
500,3.343489,2235.900579,0.000000,0.700294,below_offset,-2.407910,-0.018044,180.367930,397.050678,"[1332.246982156493, 1360.7115137597198, 1435.4875011714385, 1662.6643519668028, 2010.4996953217822, 3093.672371622878, 3263.416800434472]"
500,3.730697,2006.094403,0.000000,0.664102,below_offset,-1.578399,-0.017193,164.354963,340.362409,"[1259.275369901347, 1292.3458630822872, 1379.568464006364, 1622.703049906294, 1645.2277023794477, 2778.572661041573, 2780.968795828434]"
500,0.803076,274.439460,1333.348826,0.957873,below_offset,-0.277293,0.072374,77.567934,128.029993,"[1346.8169955111964, 1379.9872613635061, 1479.8316969669097, 1491.56517263019, 1524.222748821568, 1949.2518180073469, 1981.4178168979886]"
500,5.351890,1939.092508,0.000000,0.532790,below_offset,-0.963808,-0.020673,84.348450,280.936297,"[1431.4229891580858, 1494.8412798434424, 1516.4435251300542, 1613.1103791121857, 1804.6666353625096, 1844.1517719301057, 2871.1946814346547]"
500,6.985856,2297.354688,0.000000,0.749031,below_offset,-0.200287,-0.006842,113.120312,181.729500,"[1805.371280412955, 1820.4989619470093, 1876.6064002903286, 2128.0313302857608, 2179.73601419279, 2379.374821626763, 2928.353146382076]"
500,7.568856,1769.550695,0.000000,0.690577,below_offset,-0.678096,-0.005435,59.889463,140.894815,"[1419.864364060492, 1433.4307346548296, 1511.2387102385808, 1567.1504943967814, 1611.4428683082992, 1966.7348501837855, 2181.455893622284]"
500,3.908343,2121.710975,0.000000,0.676085,below_offset,-1.258656,-0.033409,85.568988,352.240000,"[1384.301610996636, 1420.2526142806291, 1563.9057337173613, 1634.6363430467718, 1935.7141717608965, 2175.7650605700283, 3409.6928911219456]"
500,0.690773,472.129373,1410.530612,0.989117,below_offset,-0.862130,-0.012010,78.615350,247.133293,"[1424.7783956615526, 1486.33284948734, 1562.0698160388667, 1683.5756025010703, 2028.0212886032823, 2068.781642458678, 2953.4977157341164]"
500,6.308929,2206.700677,0.000000,0.832397,below_offset,-0.280314,-0.006188,86.214623,155.699769,"[1667.0296127456647, 1703.14977735623, 1791.248788781154, 1947.5446446997921, 2238.9406013009143, 2327.2001064028236, 2768.5913517065865]"
500,4.027066,1981.090500,0.000000,0.725713,below_offset,-1.077659,-0.017437,95.779573,277.945563,"[1284.6754404557662, 1346.4552110298994, 1425.6890134511673, 1526.2828575595809, 1773.326295609315, 2508.9209367780118, 2788.059258706233]"
500,10.080986,2198.987551,0.000000,0.706287,below_offset,-0.479986,-0.002285,63.827802,127.951855,"[1853.0143362483009, 1881.6968270488233, 1964.219485047734, 1983.5956473820102, 2075.0125757280143, 2461.8821937372377, 2492.2906685284524]"
500,6.794999,1821.904077,0.000000,0.781274,below_offset,-0.406320,-0.003206,72.361886,134.278162,"[1401.5088787845716, 1446.595558873603, 1505.512895563456, 1549.348477758214, 1820.7790272808911, 2098.9997578436783, 2148.7662709119927]"
500,5.583328,2081.316034,0.000000,0.788430,below_offset,-0.345514,-0.003688,133.680595,183.161642,"[1527.856373786181, 1549.8478463513998, 1578.4434730787716, 1810.4154421672524, 2082.4015755197297, 2350.378450041084, 2639.0400636621566]"
500,4.969018,1901.229376,0.000000,0.613273,below_offset,-0.260162,0.000110,230.644531,247.977336,"[1355.6364377579255, 1360.9356223044897, 1370.2354954658208, 1450.5024700006743, 2103.9961657480176, 2172.1807833376943, 2483.329501642212]"
500,3.298910,2361.667688,0.000000,0.586240,below_offset,-1.577008,-0.030509,268.324899,496.743884,"[1437.230803438304, 1447.4824284629815, 1525.358815750114, 1539.2718484254012, 2395.6605865255106, 2585.9055406000844, 4039.511879020878]"
500,5.413533,1888.161589,0.000000,0.600016,below_offset,-1.649412,-0.015225,76.489579,247.724902,"[1407.7135191715217, 1419.7634828557414, 1483.1772154200203, 1539.4372538631583, 1748.100400337668, 1955.4579932422175, 2708.15149495921]"
500,5.826248,1720.104291,0.000000,0.670805,below_offset,-0.390572,-0.007307,108.021947,183.412550,"[1284.277206274857, 1295.0614817219057, 1409.3770076753485, 1462.2427757330765, 1511.6280822075032, 2087.7893316465625, 2162.452358731761]"
500,4.907141,1809.767161,0.000000,0.735830,below_offset,-1.148240,-0.008898,85.290036,201.692200,"[1274.0661800589387, 1309.3446528122877, 1383.453944419176, 1416.4687892454338, 1776.850028008599, 2119.0715364974612, 2409.639889240075]"
500,9.174600,2129.959466,0.000000,0.587402,below_offset,-1.065835,-0.005923,39.803637,164.940842,"[1784.0719977613078, 1825.449752350755, 1851.6393431376641, 1928.3328609244736, 1975.8108168584959, 2176.083828138784, 2653.155055444577]"
500,3.948400,1864.126319,0.000000,0.636576,below_offset,-1.210560,-0.027919,131.036377,318.056410,"[1227.4944182557738, 1244.2622080445599, 1351.215142777944, 1375.344642368113, 1850.9089969413149, 1872.621937184774, 2973.359306685597]"
500,4.061440,1870.791604,0.000000,0.713236,below_offset,-1.865657,-0.011392,113.622571,268.531452,"[1216.9412529405436, 1252.5204584893866, 1332.6311026626206, 1437.1003693043508, 1742.7069048423232, 2480.637311727094, 2491.267743527681]"
500,10.093099,2139.078794,0.000000,0.258963,below_offset,-0.930037,-0.006677,75.414205,203.914955,"[1837.2288904238083, 1879.7992481027143, 1884.5892545119575, 1944.8672616846552, 1977.038105465192, 2049.248782657437, 2737.1452649143275]"
500,7.132791,1993.549737,0.000000,0.675444,below_offset,-0.524282,-0.005126,79.914767,172.066081,"[1564.2302651769614, 1621.3356801421248, 1666.5679481294733, 1720.131572479208, 1822.301848340785, 2338.50931699368, 2399.1791857854532]"
500,7.598458,1789.026366,0.000000,0.621131,below_offset,-0.997308,-0.004147,74.833479,156.565090,"[1443.4011384737528, 1458.1843868338503, 1492.1483753466869, 1575.9527808097796, 1620.1399163115502, 2055.6586859689432, 2177.935869740541]"
500,7.379166,1819.781936,0.000000,0.774025,below_offset,-0.406383,-0.005572,52.468543,126.689192,"[1437.420079801246, 1477.674497032139, 1545.1414680040195, 1563.8777271182776, 1819.0921986876426, 1919.8396331098083, 2244.296052369176]"
500,0.750556,409.592090,1396.731608,0.940168,below_offset,-0.513958,0.120999,142.792134,242.691236,"[1410.8400084852958, 1495.1684950743706, 1521.3018751758648, 1542.259954414118, 1785.5360812141757, 2451.278692006837, 2534.4166441024245]"
500,6.116947,1915.320553,0.000000,0.840274,below_offset,-0.233471,-0.002176,96.262525,133.947601,"[1420.7542967070794, 1459.7718897419966, 1543.856999574606, 1659.666980212768, 1984.1986220018484, 2182.31600393786, 2263.7119827014935]"
500,4.218567,1436.858084,510.588027,0.689063,below_offset,-0.434735,0.001237,176.725453,199.746623,"[1448.9992109055436, 1473.8311198001857, 1511.3352979845536, 1590.0689556383977, 2178.238678425241, 2219.365942241542, 2352.9930609022485]"
500,5.859400,2194.853651,0.000000,0.823339,below_offset,-0.322918,-0.007445,89.902277,171.656808,"[1628.1140283533587, 1657.041721799519, 1752.5720370750655, 1914.4764074002053, 2194.3793268974728, 2349.3882378555, 2814.370405709381]"
500,8.744612,1935.992134,0.000000,0.775796,below_offset,-0.374695,-0.001481,73.823088,111.952970,"[1586.1109341676765, 1618.2562705156033, 1649.3556970959569, 1712.1436159640118, 2003.8277571953859, 2054.5656589259756, 2251.4875915857447]"
500,5.386344,1991.530430,0.000000,0.655125,below_offset,-0.994568,-0.014082,63.714970,236.813804,"[1458.5415751972328, 1517.2824010088848, 1574.0780919006534, 1648.6169131663555, 1744.9734629363911, 2237.65324956502, 2746.2443953543]"
500,7.242786,1679.457210,0.000000,0.776477,below_offset,-0.678406,-0.007697,21.393776,120.575684,"[1321.549802225155, 1364.6355142252953, 1416.428292928485, 1481.7328438825416, 1615.0333975175804, 1762.0024436040105, 2109.3128173064492]"
500,0.733807,350.589102,1130.073571,0.969724,below_offset,-0.736415,0.115945,92.496910,208.721129,"[1141.4884555880415, 1209.2113508801624, 1228.8894839117945, 1305.617276293573, 1425.4805750954815, 1932.3424231076358, 2255.516507056088]"
500,5.473005,1954.536089,0.000000,0.425026,below_offset,-1.315819,-0.006202,179.888646,292.651095,"[1464.706511089077, 1473.3157628026934, 1493.2951604361856, 1517.4535762800501, 1702.4510140846658, 2526.032013852612, 2530.7216898810184]"
500,6.507630,2104.936858,0.000000,0.662283,below_offset,-0.795366,-0.008911,89.078261,208.202050,"[1643.2599176226756, 1648.2401131813217, 1713.607739747793, 1846.665387696466, 1925.6995980109764, 2242.882659645129, 2783.7327687472275]"
500,10.538243,2139.881905,0.000000,0.626516,below_offset,-0.634883,-0.001285,79.646913,133.948649,"[1829.8788819411075, 1852.6786351232186, 1875.8159234908935, 1900.980020039393, 2067.972118813146, 2404.496261197206, 2410.510393855415]"
500,5.215224,2015.816615,0.000000,0.739384,below_offset,-0.148035,-0.003608,176.512900,212.495968,"[1443.104415627209, 1465.4489069271694, 1483.849901357787, 1817.5276420246473, 1868.6587203557706, 2475.7619500338965, 2506.9355411301203]"
500,1.934909,1058.123601,852.062482,0.692110,below_offset,-0.484961,0.010846,307.835750,324.902680,"[1238.5239335515191, 1257.6586951369397, 1322.4284359991761, 1471.9860167217191, 2415.4210716648986, 2418.51888017057, 2446.8188373926923]"
500,0.649171,499.746333,1542.589503,0.867122,below_offset,-0.203787,0.106983,235.297021,309.729634,"[1558.1712154638117, 1561.1594119202853, 1631.2208475229859, 2020.0578673947748, 2034.0582216621542, 2872.1678723433365, 3218.60485757828]"
500,6.766891,2068.292272,0.000000,0.690155,below_offset,-0.806911,-0.008151,57.510588,184.828515,"[1612.4350577526584, 1645.632178636004, 1742.010157799877, 1799.403969429266, 1859.4375726183089, 2287.1919976891245, 2642.8089814281366]"
500,5.212064,1994.703323,0.000000,0.692950,below_offset,-0.749932,-0.005642,140.420321,228.147819,"[1440.406970410952, 1448.855435832927, 1556.5720035845623, 1580.6874593383668, 1910.4646036485658, 2455.012248690633, 2535.2968271222126]"
500,2.741024,1117.863083,864.716637,0.709607,below_offset,-0.302589,0.003486,214.220284,228.326359,"[1431.4893823367263, 1457.4109185317802, 1471.347869601594, 1646.7435613108364, 2272.380270550838, 2302.6867290489713, 2486.3805130119745]"
500,0.697259,362.294406,1335.259070,0.959229,below_offset,-0.182832,0.048789,110.275300,161.808415,"[1348.746535186045, 1375.4542266776884, 1405.1103749148285, 1657.645353660208, 1802.5818748611596, 1945.6460908615495, 2414.2413790013056]"
500,0.755383,318.626764,1490.351503,0.968202,below_offset,-0.194140,0.008362,77.171102,117.485050,"[1505.4055583103523, 1526.8214807828035, 1612.5760274394543, 1749.5135837868418, 1788.3440599500757, 2152.8448034574303, 2217.356950045826]"
500,5.307389,2210.771663,0.000000,0.765083,below_offset,-0.300062,-0.000884,178.224734,213.890771,"[1576.474324867052, 1607.574912136437, 1709.819049785715, 1793.4970903143158, 2428.619942615229, 2495.0327219220817, 2725.0548405839263]"
500,4.170005,1947.910039,0.000000,0.739116,below_offset,-0.319930,-0.017408,168.082868,261.468166,"[1295.4045617597185, 1325.2839887999849, 1330.4011846828134, 1685.4188066954903, 1822.6731112642633, 2127.3998724331573, 2882.232308358225]"
500,6.387844,1678.220266,0.000000,0.496971,below_offset,-1.589846,-0.011836,68.728190,208.986895,"[1317.668872901271, 1337.8969670997828, 1356.0414127055324, 1392.1175207344816, 1558.5492298690974, 1697.209530887791, 2335.5514505937986]"
500,5.391476,2102.091576,0.000000,0.687632,below_offset,-1.243331,-0.011468,90.847138,238.602026,"[1546.3085477002069, 1569.9670216259378, 1648.4214701285123, 1688.8964744387838, 2064.3512743004403, 2236.1042699447053, 2894.28417274162]"
500,5.134297,1883.507517,0.000000,0.737312,below_offset,-0.907038,-0.010299,68.725625,201.869751,"[1346.893471169597, 1398.6155145821756, 1453.8694277343625, 1508.9783385919632, 1799.8698121046878, 2176.354281272509, 2510.19111737434]"
500,0.760714,306.269437,1420.414977,0.946147,below_offset,-0.406938,0.028182,89.336463,187.249504,"[1434.7626030652468, 1447.3835646227324, 1580.3605495689276, 1584.3388150760038, 1761.4063304059034, 1888.092106004413, 2506.542450537014]"
500,10.023782,2066.961218,0.000000,0.507629,below_offset,-0.709881,-0.004394,64.825614,157.477384,"[1761.510044394303, 1806.4191755044685, 1810.362555130989, 1871.47933924895, 1877.6316930174871, 2177.0732811670505, 2521.3863414152743]"
500,0.821774,217.797616,1453.586633,0.861749,below_offset,-0.053828,0.022181,86.428559,100.536707,"[1468.2693260389785, 1479.3435125869364, 1486.027134477869, 1671.5957569140855, 1685.4656967654678, 1908.0444577938542, 2049.013487497349]"
500,5.173803,2336.648936,0.000000,0.580753,below_offset,-1.413047,-0.011984,146.582019,318.087084,"[1716.8940820165626, 1742.8879679084198, 1776.350872997957, 1794.3077314345003, 2247.9492813139655, 2538.257309921387, 3327.217952569599]"
500,4.687395,2193.227442,0.000000,0.272083,below_offset,-0.962142,-0.030561,185.815667,452.512210,"[1577.9427945417706, 1670.6238412347095, 1696.2345479365515, 1718.0309214282443, 1736.0330093358043, 2111.011595641416, 3605.83039264161]"
500,6.081891,1965.426282,0.000000,0.799407,below_offset,-0.492509,-0.004582,92.492610,155.578378,"[1475.4560458292183, 1504.9188688320194, 1556.356680280891, 1694.3827514760546, 2022.439211153524, 2117.220179884892, 2470.8564077582496]"
500,0.690043,333.944413,1309.748007,0.866547,below_offset,-0.022867,0.052932,167.309511,169.666009,"[1322.977784407423, 1325.0244918409048, 1409.7822236256222, 1461.8895106311386, 1965.4491976895113, 1999.0448098218926, 2141.771010239265]"
500,4.060722,1866.267619,0.000000,0.693968,below_offset,-1.680173,-0.013030,112.693975,276.972402,"[1215.1970580471686, 1263.9206902864694, 1321.490362028271, 1438.364214197125, 1688.0347287324862, 2487.631675532709, 2510.548003904098]"
500,0.652950,560.111731,1425.714789,0.993817,below_offset,-1.120102,0.163944,72.317092,284.378715,"[1440.115948945937, 1491.5394868803476, 1635.3082608758734, 1737.0351953976055, 2053.1118111124733, 2418.210175057392, 3262.9119597217723]"
500,6.273474,1758.953992,0.000000,0.475360,below_offset,-1.388375,-0.009294,89.189098,218.705557,"[1366.5261919249824, 1399.7922611334468, 1415.545201923465, 1473.6963229631726, 1492.5285825173446, 2008.6124160115205, 2358.412149221825]"
500,3.215881,2165.021280,0.000000,0.633842,below_offset,-1.414577,-0.053980,158.019935,473.806241,"[1297.6725095821039, 1322.5983503496527, 1413.839064430772, 1735.9828292773605, 1880.1681665882802, 2082.364861353133, 3931.59362899684]"
500,0.734876,424.657523,1573.604680,0.984399,below_offset,-0.423214,0.194586,72.708759,158.751307,"[1589.499677120044, 1651.8402372096812, 1689.2368872190245, 1858.0261696478722, 2122.472273424365, 2286.3744546703238, 2687.3564066567137]"
500,5.117520,1724.731685,0.000000,0.626589,below_offset,-0.856333,-0.017785,76.221380,228.822087,"[1247.0955337162995, 1299.515706932675, 1345.9894982921073, 1356.8692960337162, 1656.296266428387, 1759.7550620359439, 2497.000201351346]"
500,0.760264,356.968165,1770.296395,0.920904,below_offset,-0.262842,0.085183,98.682834,180.893651,"[1788.1781772085162, 1794.4344635768866, 1916.3782415419405, 2054.4242684518804, 2131.2989958742883, 2409.8555992123793, 2913.0148193742707]"
500,6.156828,2340.770421,0.000000,0.767734,below_offset,-0.307965,-0.006445,118.348634,200.125554,"[1782.1326928262167, 1788.6436131468647, 1870.0878720820833, 2057.5870070503074, 2228.560393628161, 2578.678808646967, 3000.450796618633]"
500,0.707394,396.583198,1597.267764,0.933918,below_offset,-0.175315,0.009536,137.538573,184.154185,"[1613.4017815453728, 1625.117360905775, 1719.8215505100288, 1946.3092489099402, 1964.775215828813, 2537.634230233747, 2604.6172092957177]"
500,4.084110,2159.013490,0.000000,0.540272,below_offset,-1.685658,-0.016687,178.858488,384.132281,"[1437.052563117992, 1494.7301763741593, 1499.0219233074986, 1669.9581136897762, 1736.0141820005651, 2872.128392180932, 3103.7154348722015]"
500,0.742785,273.574527,1278.864980,0.942141,below_offset,-0.132901,0.045915,87.065635,115.709052,"[1291.7828081712369, 1302.1696509596457, 1365.7354901882245, 1526.9351213346226, 1535.0667787673592, 1879.9575527201118, 1960.7365349404813]"
500,3.311126,2020.263644,0.000000,0.722290,below_offset,-2.154957,-0.031419,117.219320,353.829927,"[1209.950207940732, 1236.1151994507875, 1300.631124877444, 1552.4946695911688, 1786.1261495004846, 2425.4351333692466, 3280.4939838286596]"
500,4.233176,2261.262714,0.000000,0.279737,below_offset,-2.198768,-0.039816,160.169751,521.169519,"[1582.145231028684, 1602.0063194210024, 1721.7744932239393, 1824.9256815542055, 1845.1466032846515, 1955.3037532643548, 3927.964105818146]"
500,4.413962,2019.667715,0.000000,0.742085,below_offset,-0.222037,-0.005888,199.301795,252.358617,"[1364.8208654902078, 1368.1125946162301, 1431.1112880506137, 1718.23370621013, 1882.1071585827483, 2576.222897618465, 2626.3581012164295]"
500,7.659533,2087.814432,0.000000,0.692685,below_offset,-0.529598,-0.002822,100.600586,163.543669,"[1670.6118379618326, 1705.4188157720764, 1711.1030240596492, 1904.8024156673462, 1932.5567442884285, 2427.6739822056106, 2449.57330535035]"
500,3.462284,2142.147786,0.000000,0.710533,below_offset,-0.898145,-0.012477,224.070163,351.455102,"[1293.453639116566, 1306.3215189050886, 1455.8096878818938, 1496.9267586501178, 2128.9245050014206, 2851.2118086574696, 3052.292004727697]"
500,5.508949,1825.891289,0.000000,0.212604,below_offset,-2.066422,-0.022079,113.585430,337.119482,"[1402.5022830434164, 1417.4488088980966, 1435.3279968445202, 1493.872981320204, 1606.363038981587, 1654.6752417959253, 2850.8987830181195]"
500,4.099795,1980.923757,0.000000,0.694276,below_offset,-1.402860,-0.017494,107.637633,288.376758,"[1311.6560174168828, 1366.6163848370718, 1376.967546396414, 1521.0575184076083, 1839.6404652270462, 2347.2439974843664, 2910.8828060535216]"
500,0.660349,453.705761,1238.795046,0.953957,below_offset,-0.509473,0.060878,137.769426,261.773021,"[1251.308127370428, 1302.2748353701052, 1306.6323291344434, 1604.7335416339938, 1845.2090657535725, 1917.825387397647, 2846.1107164962173]"
500,8.326946,2051.557653,0.000000,0.805055,below_offset,-0.302354,-0.004949,49.419080,119.410149,"[1665.0147129509796, 1697.3759270538212, 1747.6078057045315, 1900.6149908484833, 2002.7997618293552, 2114.599567378221, 2485.3629878753354]"
500,5.702263,2043.067229,0.000000,0.647489,below_offset,-0.344817,-0.001255,190.609219,222.776303,"[1521.5462942067552, 1526.7408419266649, 1584.6789803348215, 1601.008642258891, 2198.309265187812, 2286.4604038395414, 2590.5963795337]"
500,5.281790,2278.040494,0.000000,0.770330,below_offset,-0.179870,-0.002575,179.967402,220.062097,"[1629.7664983636087, 1642.882410074866, 1794.637243173867, 1840.811567259118, 2353.75339916343, 2714.051123671464, 2792.90861988011]"
500,8.781115,2199.006638,0.000000,0.507146,below_offset,-0.437462,-0.007905,82.773824,196.403860,"[1829.464029006961, 1840.875301969074, 1949.2079669319974, 2020.6532088054437, 2041.690669596944, 2121.703757255784, 2821.097783042308]"
500,0.738302,413.861164,1486.155965,0.979781,below_offset,-0.509890,0.126188,80.765386,169.706829,"[1501.1676416966316, 1563.6097282174037, 1644.815662471874, 1709.3822189196985, 1903.3089547860213, 2391.649459348244, 2439.3314712481842]"
500,6.170192,2371.155423,0.000000,0.591873,below_offset,-0.711779,-0.011091,98.095826,265.199396,"[1810.189201440404, 1870.50640322358, 1970.9840154180529, 1997.4686576951112, 2040.944958454242, 2648.761695766203, 3165.5787798435813]"
500,4.199179,2112.465983,0.000000,0.734021,below_offset,-0.655363,-0.004490,188.096152,269.983279,"[1380.7642468168997, 1431.102395629597, 1506.8631882018376, 1577.8184634624602, 2303.1770615677924, 2524.095606804208, 2799.563023989681]"
