n,fold,seed,P_mse,P_mae,P_median_abs_error,P_q90_abs_error,P_q95_abs_error,P_cvar90_abs_error,P_within_10pct,P_within_20pct,P_over_10pct,P_over_20pct,P_under_10pct,P_under_20pct,P_over_any,P_signed_bias,P_positive_mse_contribution,P_negative_mse_contribution,Q_mse,Q_mae,Q_median_abs_error,Q_q90_abs_error,Q_q95_abs_error,Q_cvar90_abs_error,Q_within_10pct,Q_within_20pct,Q_over_10pct,Q_over_20pct,Q_under_10pct,Q_under_20pct,Q_over_any,Q_signed_bias,Q_positive_mse_contribution,Q_negative_mse_contribution,Q_lower_abs_error_rate
15,5,17,0.01915312629138153,0.09562194469400613,0.06861593574285507,0.20800592303276055,0.26960626542568195,0.315471197788914,0.6591666666666667,0.89,0.13541666666666666,0.050416666666666665,0.20541666666666666,0.059583333333333335,0.40041666666666664,-0.013416108542945343,0.01077958427311758,0.008373542018263947,0.018950007755555706,0.0987973547001746,0.07208213955163956,0.2126803308725357,0.27160614579915976,0.30922588023046654,0.6370833333333333,0.88375,0.12,0.04375,0.24291666666666667,0.0725,0.36041666666666666,-0.027340031095741183,0.00891628760761859,0.010033720147937119,0.4370833333333333
15,5,73,0.01995262187920791,0.09811956230437772,0.07061972841620445,0.21584460735321043,0.2757612660527229,0.322316406108439,0.6479166666666667,0.8775,0.11875,0.04541666666666667,0.23333333333333334,0.07708333333333334,0.3770833333333333,-0.023845961345388484,0.009799682706125575,0.010152939173082338,0.018821753472650898,0.09840499794063969,0.07223892956972122,0.21385349333286283,0.271700456738472,0.30932238095750414,0.64125,0.8825,0.12416666666666666,0.04625,0.23458333333333334,0.07125,0.3779166666666667,-0.023048436866902194,0.0090522558023464,0.009769497670304494,0.4866666666666667
15,5,314,0.01993953457539023,0.0961963663798709,0.06771547719836235,0.21180940121412273,0.2706602901220321,0.32324442733079195,0.65875,0.88625,0.15541666666666668,0.05875,0.18583333333333332,0.055,0.43375,-0.004021371127538866,0.012167207799115738,0.007772326776274491,0.018939653624245323,0.09897887784636926,0.0728350318968296,0.21432874351739883,0.27080841660499566,0.309031486697495,0.63875,0.885,0.11958333333333333,0.0425,0.24166666666666667,0.0725,0.36375,-0.026394770216632727,0.008879545969195478,0.010060107655049843,0.4554166666666667
15,5,2718,0.01982618722906718,0.09624175330418439,0.06774096563458443,0.21263984143733974,0.2733918294310566,0.3231730882078409,0.6604166666666667,0.88875,0.13958333333333334,0.05333333333333334,0.2,0.057916666666666665,0.40958333333333335,-0.010738851827330411,0.011393859653577927,0.008432327575489255,0.019205750242537335,0.10076062165091268,0.07489728182554245,0.21607200652360914,0.27824055403470965,0.3112312554071347,0.62875,0.8758333333333334,0.10916666666666666,0.03958333333333333,0.26208333333333333,0.08458333333333333,0.3466666666666667,-0.033125140329912026,0.008004033165938158,0.011201717076599177,0.4266666666666667
15,5,4099,0.019812976927330795,0.09743360648577436,0.07034819200634956,0.2082087934017181,0.2698942869901656,0.3192464233065645,0.6525,0.8908333333333334,0.13125,0.050833333333333335,0.21625,0.058333333333333334,0.3725,-0.017823850184659023,0.01106636620086013,0.008746610726470665,0.018762107581147224,0.09768340184343288,0.07113172113895416,0.21130355447530746,0.2685749858617782,0.308480521167318,0.64125,0.8845833333333334,0.12875,0.04625,0.23,0.06916666666666667,0.38125,-0.020904000492825314,0.009412405167182794,0.009349702413964434,0.5020833333333333
15,5,8128,0.019844279685397575,0.09817538454977845,0.07189574837684631,0.20692728608846658,0.27380149513483043,0.3196485772108038,0.6475,0.88875,0.12625,0.0475,0.22625,0.06375,0.35125,-0.022573047240701576,0.010480239556510333,0.009364040128887242,0.019031484202456768,0.09886506498867297,0.07219205051660538,0.21616369485855097,0.27665094733238216,0.31109741249432166,0.6408333333333334,0.8820833333333333,0.11833333333333333,0.04416666666666667,0.24083333333333334,0.07375,0.3616666666666667,-0.026955443289593102,0.008773912607713248,0.010257571594743522,0.5075
15,5,12011,0.01972357943561828,0.09806610027152601,0.07188086211681366,0.2087472006678581,0.2704642429947853,0.3180704263970256,0.6479166666666667,0.8895833333333333,0.12583333333333332,0.049166666666666664,0.22625,0.06125,0.35208333333333336,-0.02165118984719508,0.010744653171821853,0.008978926263796426,0.0188577257255477,0.09998654386804788,0.07620792463421822,0.21440527737140652,0.2741790667176246,0.30730224487682184,0.63125,0.88125,0.1075,0.03916666666666667,0.26125,0.07958333333333334,0.33916666666666667,-0.03287663605431931,0.008169476289988238,0.010688249435559464,0.48625
20,1,42,0.014451904628081476,0.08295597108785159,0.059365879744291306,0.17391957193613053,0.2330813691020011,0.2758136382326484,0.7116666666666667,0.92375,0.115,0.04583333333333333,0.17333333333333334,0.030416666666666668,0.3929166666666667,-0.011403719923542515,0.008448133093343099,0.006003771534738377,0.013995176074816078,0.0852076081410541,0.0633845403790474,0.1809281766414642,0.23133921697735785,0.26796234541883074,0.68625,0.915,0.11208333333333333,0.04375,0.20166666666666666,0.04125,0.4025,-0.014242904261212412,0.007239682544831781,0.006755493529984297,0.4716666666666667
20,1,2026,0.014462104962706506,0.08380585413992472,0.061341697350144386,0.17312641888856886,0.23446627408266063,0.27522930670529605,0.7108333333333333,0.9304166666666667,0.11791666666666667,0.04375,0.17125,0.025833333333333333,0.3804166666666667,-0.012057173760331353,0.008519689730937675,0.0059424152317688345,0.01400607061421507,0.08619708506066066,0.06447193399071693,0.1820766732096672,0.2352662585675716,0.2664490041633447,0.68125,0.9204166666666667,0.09583333333333334,0.035416666666666666,0.22291666666666668,0.04416666666666667,0.3641666666666667,-0.023574784234812494,0.006385452835595027,0.007620617778620042,0.48583333333333334
20,1,3407,0.014342621269898007,0.08369518048523181,0.05919882841408253,0.1794664084911346,0.2362065173685548,0.27512717141459386,0.6991666666666667,0.9225,0.10916666666666666,0.03916666666666667,0.19166666666666668,0.03833333333333333,0.39208333333333334,-0.015422158419246443,0.007466573815065273,0.006876047454832732,0.01391964861686396,0.08507263662864034,0.06298281997442245,0.17998992353677745,0.22704980894923202,0.2659128220131,0.6866666666666666,0.9233333333333333,0.10458333333333333,0.04041666666666666,0.20875,0.03625,0.3825,-0.017699376548656953,0.007125872995247572,0.006793775621616387,0.44958333333333333
20,1,17,0.014391798527088892,0.08401979025000704,0.05999531224370003,0.1774723172187805,0.23670379519462567,0.2753341715782881,0.7083333333333334,0.92,0.10708333333333334,0.041666666666666664,0.18458333333333332,0.03833333333333333,0.3720833333333333,-0.016405590382961844,0.00778466768203833,0.006607130845050561,0.013968076626116594,0.08537784467592321,0.06352368369698524,0.1815547883510589,0.23073886632919308,0.266779219917953,0.6795833333333333,0.9208333333333333,0.11416666666666667,0.03958333333333333,0.20625,0.03958333333333333,0.39458333333333334,-0.01592018746546349,0.007117319170141429,0.006850757455975165,0.4895833333333333
20,1,73,0.014668901727163985,0.08337522154720393,0.059090664610266685,0.18029945343732834,0.23537300899624813,0.2794324495519201,0.7070833333333333,0.9191666666666667,0.12541666666666668,0.04375,0.1675,0.037083333333333336,0.44083333333333335,-0.004888138964254267,0.008566995935638335,0.006101905791525649,0.014010935663863865,0.08509412702898772,0.06249229051172733,0.18063289821147915,0.2296361692249774,0.26766963421056666,0.6841666666666667,0.91875,0.10958333333333334,0.04125,0.20625,0.04,0.395,-0.015953733479224564,0.007137800291589793,0.006873135372274073,0.44583333333333336
20,1,314,0.014581382976687506,0.08129505225626692,0.05539756454527378,0.1708093956112861,0.23211963772773725,0.2815843210866054,0.7208333333333333,0.92625,0.14291666666666666,0.05125,0.13625,0.0225,0.45625,0.004867855352170996,0.00997490613234808,0.004606476844339425,0.014007067800119021,0.08576442425210795,0.06308320537209511,0.18247130662202832,0.22959423512220314,0.26677327541013557,0.67875,0.9183333333333333,0.10666666666666667,0.042083333333333334,0.21458333333333332,0.03958333333333333,0.3775,-0.018856037585792365,0.006940437614235506,0.007066630185883514,0.40625
20,1,2718,0.014387042612439643,0.0835597716282039,0.060348985716700554,0.175420244038105,0.23071776330471036,0.27504515231897436,0.7083333333333334,0.9283333333333333,0.12083333333333333,0.045,0.17083333333333334,0.02666666666666667,0.38875,-0.01106062627231097,0.00845240804336136,0.005934634569078283,0.013876130416341018,0.0852946530052092,0.06264982745051384,0.181025555729866,0.22944441139698027,0.26615369897335767,0.68625,0.9166666666666666,0.10166666666666667,0.03958333333333333,0.21208333333333335,0.04375,0.37833333333333335,-0.019893372902818857,0.006688248121582004,0.007187882294759014,0.48833333333333334
20,1,4099,0.014410437982396036,0.08390527362176992,0.06017351150512695,0.1799132317304611,0.24012888595461837,0.2766524477551381,0.7066666666666667,0.9245833333333333,0.11875,0.03833333333333333,0.17458333333333334,0.037083333333333336,0.41,-0.010979308197090252,0.00795437672129652,0.006456061261099515,0.013932824646676471,0.08515020927379738,0.06277603656053543,0.17860076427459715,0.23105941489338833,0.2673559755086899,0.6854166666666667,0.9166666666666666,0.11333333333333333,0.04125,0.20125,0.042083333333333334,0.41291666666666665,-0.013534802250863625,0.007166641671258264,0.006766182975418209,0.47875
20,1,8128,0.014586681827061276,0.08621038269567483,0.06565611809492111,0.1803684666752814,0.2355192340910434,0.27300875540822744,0.6958333333333333,0.9208333333333333,0.08833333333333333,0.03833333333333333,0.21583333333333332,0.04083333333333333,0.3229166666666667,-0.02753957305477646,0.006960218589827379,0.007626463237233894,0.01391430667561304,0.08537179674605493,0.06362412124872208,0.18237077146768568,0.23105432093143444,0.2667769383639097,0.68,0.9166666666666666,0.11125,0.04041666666666666,0.20875,0.042916666666666665,0.3908333333333333,-0.0167826686427937,0.006903212221017276,0.007011094454595765,0.5295833333333333
20,1,12011,0.015014320491683284,0.08499394694377581,0.061805928125977516,0.17803530395030975,0.23755355179309842,0.2810785364359617,0.7008333333333333,0.9225,0.12,0.04541666666666667,0.17916666666666667,0.03208333333333333,0.3908333333333333,-0.012031102745100952,0.0086694742787287,0.006344846212954584,0.014076904972015428,0.08643029346804193,0.0639173798263073,0.18432526439428326,0.23380458280444139,0.26678864608208336,0.6775,0.9175,0.09916666666666667,0.03666666666666667,0.22333333333333333,0.04583333333333333,0.37125,-0.02267048891438738,0.006416423027843684,0.007660481944171741,0.47
20,2,42,0.014500518958544865,0.08772536622824494,0.06655262783169746,0.1842378571629524,0.24391691535711288,0.2730249966184298,0.6808333333333333,0.91875,0.09125,0.0375,0.22791666666666666,0.04375,0.29333333333333333,-0.03258969814932546,0.006261730382944124,0.008238788575600738,0.014221284410224622,0.08497725432634373,0.06193133257329464,0.18413457572460173,0.24296425729989973,0.27439383858193955,0.69375,0.9170833333333334,0.125,0.051666666666666666,0.18125,0.03125,0.43,-0.007222812259484878,0.008225437210366966,0.005995847199857658,0.5645833333333333
20,2,2026,0.014671951605225381,0.08331610003270337,0.057753993198275566,0.1816986739635467,0.2505947962403297,0.2844886784131328,0.7104166666666667,0.9216666666666666,0.13666666666666666,0.04791666666666667,0.15291666666666667,0.030416666666666668,0.4683333333333333,0.0005015783334004217,0.009021552360731586,0.005650399244493795,0.01420024335621903,0.08542244653947563,0.06290144845843315,0.18608105629682536,0.24623346552252728,0.2729536427184939,0.68875,0.9175,0.1225,0.04875,0.18875,0.03375,0.4170833333333333,-0.010284377721236998,0.007885808589402767,0.006314434766816265,0.45625
20,2,3407,0.014496489378259595,0.08375554395430072,0.059816185384988785,0.1794528543949127,0.24796407371759413,0.28203869313001634,0.7145833333333333,0.925,0.11541666666666667,0.04541666666666667,0.17,0.029583333333333333,0.37958333333333333,-0.011820893186070406,0.008276324508966315,0.00622016486929328,0.014199244537049153,0.08472121368492083,0.06282274052500725,0.18227795958518977,0.2442657724022864,0.27451555896550417,0.6991666666666667,0.91875,0.12041666666666667,0.051666666666666666,0.18041666666666667,0.029583333333333333,0.4083333333333333,-0.009759159176859954,0.008226495490043225,0.005972749047005927,0.49125
20,2,17,0.01463031864342632,0.08320161053285044,0.05627027340233326,0.18382104486227033,0.24769370183348574,0.2836491632585724,0.7079166666666666,0.92125,0.13083333333333333,0.044583333333333336,0.16125,0.034166666666666665,0.4658333333333333,-0.002353061476277768,0.008578267959657796,0.006052050683768525,0.014184248323608217,0.08507471587785592,0.062346627935767174,0.18387161791324613,0.24360227584838867,0.27330085275073845,0.6925,0.9175,0.11625,0.049166666666666664,0.19125,0.03333333333333333,0.40625,-0.01270696054980552,0.0077549925268470595,0.006429255796761155,0.45
20,2,73,0.01433462033090653,0.0832311544670163,0.05845954827964306,0.18108485043048855,0.2460216984152791,0.2787869502479831,0.7066666666666667,0.9258333333333333,0.11375,0.0425,0.17958333333333334,0.03166666666666667,0.39208333333333334,-0.012788561825991755,0.007900022124030353,0.0064345982068761765,0.014279553257068638,0.08481274841643426,0.062460411339998245,0.18510962128639216,0.24507650658488264,0.27601603281994663,0.7020833333333333,0.91875,0.11708333333333333,0.051666666666666666,0.18083333333333335,0.029583333333333333,0.39166666666666666,-0.011292766001694569,0.00821043594208473,0.00606911731498391,0.47208333333333335
20,2,314,0.014156845982209437,0.08170240589626929,0.057820165529847145,0.17681500911712644,0.24375158697366675,0.2790370854238669,0.7216666666666667,0.9275,0.11958333333333333,0.04708333333333333,0.15875,0.025416666666666667,0.3958333333333333,-0.006951492033060731,0.008539813392735017,0.005617032589474419,0.014240059896579647,0.08475476977826474,0.06330488249659538,0.18042194545269008,0.24210880398750295,0.27515153276423615,0.6995833333333333,0.91875,0.11875,0.052083333333333336,0.18166666666666667,0.029166666666666667,0.3933333333333333,-0.011002138349873954,0.00822789558000612,0.0060121643165735265,0.4425
20,2,2718,0.014025477327194131,0.08269874841617669,0.059387532994151115,0.17530811727046966,0.2487697772681713,0.2763857480759422,0.71125,0.9258333333333333,0.11458333333333333,0.04583333333333333,0.17416666666666666,0.028333333333333332,0.37625,-0.013226146667146471,0.007836780119371084,0.006188697207823046,0.014189813828733761,0.08525047692736962,0.06369860470294952,0.18268562108278275,0.24335290566086742,0.2728710485001405,0.6941666666666667,0.9208333333333333,0.11041666666666666,0.04833333333333333,0.19541666666666666,0.030833333333333334,0.37666666666666665,-0.015521016285420804,0.007734947851108723,0.006454865977625038,0.44583333333333336
20,2,4099,0.01443886409133,0.08221137800835701,0.05665418319404125,0.17763337641954421,0.2417305387556548,0.28105283609280984,0.71375,0.9254166666666667,0.12666666666666668,0.04791666666666667,0.15958333333333333,0.02666666666666667,0.44708333333333333,-0.001687552692671185,0.008987606153364868,0.005451257937965132,0.014195371993863247,0.08520171393957526,0.06306979432702065,0.18571092933416358,0.2409834429621691,0.27324952818453313,0.6941666666666667,0.91375,0.11083333333333334,0.050416666666666665,0.195,0.035833333333333335,0.3879166666666667,-0.014561112602514944,0.007715109072230026,0.006480262921633221,0.43916666666666665
20,2,8128,0.014522926296464123,0.08213345409876335,0.05697128549218178,0.17400372475385664,0.2440911054611204,0.2849593900764982,0.7220833333333333,0.9233333333333333,0.13333333333333333,0.05375,0.14458333333333334,0.022916666666666665,0.42875,0.00018906846580951726,0.009545995635168341,0.004976930661295779,0.014190548396124282,0.08494923188683666,0.06244352459907532,0.1836265593767166,0.2459901317954063,0.27394760120660067,0.69375,0.91625,0.12333333333333334,0.051666666666666666,0.18291666666666667,0.03208333333333333,0.4275,-0.008431586429624075,0.008080316543128852,0.00611023185299543,0.46625
20,2,12011,0.014225448491448684,0.0830266100249628,0.06002674996852875,0.17728954255580898,0.2435076102614398,0.2773716481402516,0.7108333333333333,0.92875,0.11166666666666666,0.045,0.1775,0.02625,0.36041666666666666,-0.014649597062207248,0.007982449628717315,0.006242998862731371,0.014115057755819928,0.085258888899664,0.06333571672439575,0.18684575557708735,0.2430952355265617,0.27143402174115183,0.69125,0.9166666666666666,0.11083333333333334,0.04583333333333333,0.19791666666666666,0.0375,0.3933333333333333,-0.016117773087185962,0.007358791265655233,0.006756266490164695,0.4658333333333333
20,3,42,0.014831002685379891,0.08519276362561565,0.06261024996638298,0.18291316926479337,0.2423164442181581,0.2811874548594157,0.7075,0.9154166666666667,0.11666666666666667,0.04791666666666667,0.17583333333333334,0.03666666666666667,0.37416666666666665,-0.013561679049607846,0.008377655807834927,0.006453346877544965,0.014398836926649627,0.08753263125187535,0.06647907570004463,0.1890718281269073,0.23909838423132884,0.26728315769384303,0.6666666666666666,0.9179166666666667,0.10083333333333333,0.034166666666666665,0.2325,0.04791666666666667,0.33916666666666667,-0.02949612739516624,0.006055651076630578,0.00834318585001905,0.44916666666666666
20,3,2026,0.01512263720241053,0.08732024810866278,0.06427716463804245,0.1871732681989669,0.24905618801712967,0.28250135766963164,0.6891666666666667,0.9141666666666667,0.10083333333333333,0.03875,0.21,0.04708333333333333,0.3425,-0.025158244367078926,0.007065099771589329,0.008057537430821202,0.014198442614833372,0.08679797205042936,0.06470601633191109,0.18742289692163466,0.23658832088112733,0.26675679851323364,0.6770833333333334,0.9170833333333334,0.09916666666666667,0.03375,0.22375,0.049166666666666664,0.3620833333333333,-0.026734373026444398,0.006034219208989134,0.008164223405844238,0.5008333333333334
20,3,3407,0.014479149017376484,0.0835097545201673,0.058801544830203056,0.1834511324763298,0.24991269409656508,0.2807028700908025,0.7104166666666667,0.9166666666666666,0.11875,0.04375,0.17083333333333334,0.03958333333333333,0.38958333333333334,-0.012556663518823067,0.007869048894161877,0.006610100123214605,0.01393674486374438,0.0855447937174794,0.0649285763502121,0.18440825194120408,0.2374718762934207,0.26489426276336114,0.6820833333333334,0.9220833333333334,0.10375,0.03625,0.21416666666666667,0.041666666666666664,0.3545833333333333,-0.02309565233845319,0.006494382560632279,0.007442362303112103,0.4275
20,3,17,0.01502374885847394,0.0847600037263328,0.0592504870146513,0.18915769159793852,0.25327961742877947,0.28607951930413644,0.70875,0.9170833333333334,0.12166666666666667,0.04583333333333333,0.16958333333333334,0.037083333333333336,0.39625,-0.01018674581500818,0.008561235208603368,0.006462513649870572,0.014011818337031724,0.08573972180001098,0.06481769680976868,0.18263086229562758,0.23739211410284042,0.26552463391174874,0.67875,0.92,0.10541666666666667,0.037083333333333336,0.21583333333333332,0.042916666666666665,0.35833333333333334,-0.02369050661574704,0.00643624565829784,0.007575572678733886,0.43583333333333335
20,3,73,0.014738607640434118,0.08686311283366498,0.06387733295559883,0.18525020033121103,0.25295685231685605,0.27888951152563096,0.6920833333333334,0.9141666666666667,0.09666666666666666,0.03791666666666667,0.21125,0.04791666666666667,0.3308333333333333,-0.02772153652458049,0.006513739383562841,0.008224868256871277,0.014276341047485094,0.0866518967815955,0.06516308709979057,0.18765265792608254,0.23492493256926492,0.26697006945808727,0.6704166666666667,0.91875,0.10208333333333333,0.034166666666666665,0.2275,0.04708333333333333,0.3541666666666667,-0.02652438746450874,0.006271848893858786,0.00800449215362631,0.5004166666666666
20,3,314,0.014241287887115118,0.08556722236047032,0.06367497518658638,0.17851246148347852,0.23558032736182213,0.2714997364208102,0.7,0.925,0.10666666666666667,0.04041666666666666,0.19333333333333333,0.034583333333333334,0.3408333333333333,-0.020823424742526794,0.007447008530839148,0.00679427935627597,0.014212147675246296,0.08639603354691644,0.06542536243796349,0.18411686122417448,0.23551642075180998,0.26648399016509455,0.6754166666666667,0.9220833333333334,0.10791666666666666,0.0375,0.21666666666666667,0.04041666666666666,0.35125,-0.023611413114449534,0.006710419631046846,0.00750172804419945,0.5033333333333333
20,3,2718,0.014769842888360791,0.08773121946728377,0.06523341685533524,0.1845512852072715,0.24414391666650723,0.27680990714579823,0.6808333333333333,0.91375,0.09583333333333334,0.03666666666666667,0.22333333333333333,0.04958333333333333,0.3095833333333333,-0.030953771445080443,0.006400483810252366,0.008369359078108424,0.014032695184962635,0.08633090818613028,0.06594333052635193,0.18329601287841796,0.2363882191479205,0.2646525233363112,0.6725,0.9204166666666667,0.09833333333333333,0.03333333333333333,0.22916666666666666,0.04625,0.33708333333333335,-0.027597419215646825,0.0061047143856000335,0.007927980799362602,0.5195833333333333
20,3,4099,0.014859591555760361,0.08375571420252982,0.05937128886580467,0.18587267845869063,0.245743968337774,0.28375008689860504,0.7095833333333333,0.91375,0.13291666666666666,0.05291666666666667,0.1575,0.03333333333333333,0.42583333333333334,-0.0034388223791438576,0.009062080011876531,0.005797511543883828,0.01425632702348382,0.08680360715069886,0.06479369848966599,0.1882920652627945,0.23982052728533743,0.26743967588990925,0.6775,0.9179166666666667,0.10291666666666667,0.03666666666666667,0.21958333333333332,0.04541666666666667,0.35375,-0.025520244292735392,0.006351263802124631,0.00790506322135919,0.41875
20,3,8128,0.014745357357991805,0.08814847671919059,0.06721204146742821,0.18525948375463486,0.24621996358036966,0.2752943546200792,0.6720833333333334,0.915,0.09541666666666666,0.03625,0.2325,0.04875,0.30083333333333334,-0.03290984687999185,0.00624817127479379,0.008497186083198015,0.014075996043067708,0.08704927776436307,0.06711975485086441,0.18538273125886914,0.236602412909269,0.2642193569491307,0.6725,0.91875,0.0975,0.03333333333333333,0.23,0.04791666666666667,0.32625,-0.029621830648435814,0.006019110626225414,0.008056885416842297,0.5216666666666666
20,3,12011,0.015240287725937982,0.09085571198982431,0.07037713751196861,0.18450387120246883,0.24011937901377622,0.2760363737742106,0.6566666666666666,0.9183333333333333,0.09625,0.03791666666666667,0.24708333333333332,0.04375,0.28583333333333333,-0.03426191376566976,0.0067647086863724245,0.008475579039565558,0.014284675920457656,0.08703267659351382,0.06737838312983513,0.18570704609155655,0.23550423309206958,0.26683607113858065,0.6745833333333333,0.9166666666666666,0.1075,0.03916666666666667,0.21791666666666668,0.04416666666666667,0.3516666666666667,-0.023856063698067278,0.006695811617008695,0.007588864303448961,0.57875
20,4,42,0.01621209187126425,0.0893499278628163,0.06415710225701332,0.19122628867626187,0.2518847063183784,0.2888007485618194,0.6729166666666667,0.9129166666666667,0.11625,0.0425,0.21083333333333334,0.044583333333333336,0.35208333333333336,-0.020852141912819207,0.008397788376661391,0.007814303494602859,0.01577710109644716,0.08803945124966277,0.06450579687952995,0.18775173276662827,0.24249994307756387,0.2827220438669125,0.67875,0.9145833333333333,0.12083333333333333,0.04958333333333333,0.20041666666666666,0.035833333333333335,0.37166666666666665,-0.015008417347874002,0.009039166061777014,0.006737935034670149,0.49625
20,4,2026,0.01641709170830411,0.08697757946669829,0.06053176149725914,0.1881763070821762,0.2502882853150367,0.2940621537466844,0.6966666666666667,0.915,0.13416666666666666,0.0525,0.16916666666666666,0.0325,0.42583333333333334,-0.0034380354901933667,0.010231059163195515,0.006186032545108595,0.015717549297828787,0.08769906170654873,0.06283170357346535,0.18977048397064206,0.2473962530493735,0.28356365269670886,0.6845833333333333,0.9133333333333333,0.12166666666666667,0.0475,0.19375,0.03916666666666667,0.3879166666666667,-0.013457738104272182,0.00900111321789271,0.006716436079936074,0.4504166666666667
20,4,3407,0.016858253404570752,0.08852945454476223,0.06340304017066956,0.18534662127494808,0.24834849089384078,0.2979825275639693,0.69,0.9145833333333333,0.13291666666666666,0.059166666666666666,0.17708333333333334,0.02625,0.37041666666666667,-0.007485473980225758,0.010987578526322655,0.005870674878248096,0.015767065985564255,0.08718650773028458,0.06223132833838463,0.1890826806426048,0.24775111228227598,0.28617507896075645,0.6945833333333333,0.91375,0.12625,0.050833333333333335,0.17916666666666667,0.035416666666666666,0.4008333333333333,-0.009313127839720133,0.00948288140721655,0.006284184578347701,0.53125
20,4,17,0.01644737115792844,0.08524264090231706,0.05814456008374691,0.18654015809297556,0.2485094442963598,0.29826782140880825,0.7079166666666666,0.9141666666666667,0.14333333333333334,0.059166666666666666,0.14875,0.02666666666666667,0.4404166666666667,0.003528975679441828,0.011295045500104612,0.0051523256578238285,0.01579089233915904,0.08765782416404287,0.06363631412386894,0.18744390159845345,0.2440319098532197,0.28429980160047613,0.68625,0.9145833333333333,0.12041666666666667,0.04958333333333333,0.19333333333333333,0.035833333333333335,0.3779166666666667,-0.013419694947723807,0.009257223893913376,0.0065336684452456635,0.43041666666666667
20,4,73,0.01667682169413827,0.08526898329570486,0.05719499662518501,0.19046359062194823,0.25881544500589326,0.30216082787762083,0.7120833333333333,0.9116666666666666,0.14583333333333334,0.06166666666666667,0.14208333333333334,0.02666666666666667,0.4608333333333333,0.007042562589235786,0.011681987707623988,0.0049948339865142815,0.015590720479713613,0.08780601772888379,0.06322919577360153,0.1895132318139076,0.24538075551390615,0.2816482545187076,0.6845833333333333,0.9116666666666666,0.11791666666666667,0.04708333333333333,0.1975,0.04125,0.37875,-0.015912067691500244,0.008597287600931763,0.0069934328787818485,0.4141666666666667
20,4,314,0.015881202346965627,0.08552886348419027,0.05960524640977383,0.18652859330177307,0.2432819060981271,0.2882705164452394,0.6991666666666667,0.91625,0.1325,0.052083333333333336,0.16833333333333333,0.03166666666666667,0.41875,-0.004471255183707399,0.009922181426361941,0.005959020920603686,0.01586666442660114,0.08767927716330329,0.06201111152768135,0.18961983025074006,0.2494580328464507,0.2856616899371147,0.6895833333333333,0.9104166666666667,0.13041666666666665,0.051666666666666666,0.18,0.03791666666666667,0.42041666666666666,-0.008137870017617389,0.009376863203418222,0.006489801223182914,0.45666666666666667
20,4,2718,0.016771274886572287,0.08603748740978309,0.059325411915779114,0.18490979075431818,0.25751467198133465,0.30189160654942193,0.7075,0.9104166666666667,0.14541666666666667,0.06458333333333334,0.14708333333333334,0.025,0.43375,0.004121936529585923,0.011789464575736723,0.0049818103108355645,0.015642057939397207,0.08738663459521982,0.06176638975739479,0.1887273266911506,0.24740382134914382,0.28376057526717585,0.6904166666666667,0.91125,0.1225,0.049166666666666664,0.18708333333333332,0.03958333333333333,0.39875,-0.011276153478402193,0.009007148774715144,0.006634909164682065,0.4404166666666667
20,4,4099,0.016639598955876644,0.08662726415872309,0.06024016626179218,0.18760789483785628,0.24966219738125794,0.2972439476599296,0.7,0.9133333333333333,0.14583333333333334,0.0575,0.15416666666666667,0.029166666666666667,0.4525,0.003494108826464526,0.011234682964423578,0.005404915991453069,0.015720670930830655,0.08781620234144005,0.06300889328122139,0.18775736689567565,0.2424462184309957,0.28332046897461016,0.6829166666666666,0.9120833333333334,0.12291666666666666,0.04875,0.19416666666666665,0.03916666666666667,0.39125,-0.013086521258237553,0.008984605389141406,0.00673606554168925,0.4558333333333333
20,4,8128,0.01658529909052539,0.08573039456216937,0.059196408838033676,0.18612776249647137,0.2527248382568358,0.2994015170261264,0.7116666666666667,0.9141666666666667,0.13875,0.06041666666666667,0.14958333333333335,0.025416666666666667,0.41583333333333333,0.0012721174206584843,0.011421241587433737,0.005164057503091654,0.015678973529759214,0.08751331654555315,0.06271052733063698,0.18932801634073257,0.24679146036505695,0.28392723506937423,0.685,0.9125,0.1225,0.049166666666666664,0.1925,0.03833333333333333,0.39,-0.012663776590504766,0.008951445208202591,0.00672752832155662,0.44
20,4,12011,0.01670842601344348,0.08615306063463625,0.05889259651303291,0.1865511745214462,0.25075590908527345,0.30010347825785477,0.7041666666666667,0.9120833333333334,0.14541666666666667,0.06,0.15041666666666667,0.027916666666666666,0.44666666666666666,0.0034688144663535545,0.011393384121955022,0.005315041891488463,0.01571999315524633,0.08753545189771975,0.06326014548540115,0.19000857472419738,0.24640875756740563,0.28404831849038603,0.6891666666666667,0.9120833333333334,0.12583333333333332,0.04958333333333333,0.185,0.03833333333333333,0.40541666666666665,-0.010144054675414509,0.009196988973696583,0.006523004181549746,0.44916666666666666
20,5,42,0.01350163128543764,0.08097862785469867,0.05575321801006794,0.17964061796665193,0.23712717145681356,0.27169047445058825,0.7216666666666667,0.9195833333333333,0.12541666666666668,0.0475,0.15291666666666667,0.032916666666666664,0.43916666666666665,-0.003609113932288892,0.008008943501835423,0.005492687783602217,0.012774974566631818,0.0825226517682116,0.06167597696185112,0.17957222461700437,0.22973212525248524,0.25587308599303166,0.70375,0.925,0.11708333333333333,0.042083333333333334,0.17916666666666667,0.032916666666666664,0.4041666666666667,-0.012484503127078217,0.006678804610784565,0.00609616995584725,0.4554166666666667
